	amh_Ethi	asm_Beng	azj_Latn	bel_Cyrl	ben_Beng	bos_Latn	bul_Cyrl	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ekk_Latn	ell_Grek	eng_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jav_Latn	kaz_Cyrl	kir_Cyrl	lin_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mlt_Latn	mon_Cyrl	mri_Latn	mya_Mymr	nep_Deva	oci_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	slv_Latn	sna_Latn	snd_Arab	som_Latn	spa_Latn	srp_Cyrl	swh_Latn	tam_Taml	tha_Thai	tur_Latn	ukr_Cyrl	uzn_Latn	vie_Latn	zsm_Latn	zul_Latn
amh_Ethi		0.9261329145800008	0.9292713961200006	0.9374207470599999	0.9231270702800001	0.9361261689799996	0.9266298257199999	0.9270688303800001	0.9300801569400015	0.9198738776800004	0.9271738033000003	0.91712694568	0.9313731256000009	0.9352403431200015	0.9404580273200004	0.9306435108399992	0.9310503402799994	0.9233823349400002	0.9293601940000007	0.9282009187599997	0.9200548413000004	0.9324586103999998	0.9308834416599999	0.931700766759999	0.9294716005399998	0.9372866086799994	0.9226048318800006	0.9339606544000003	0.9214418803600002	0.9288459241400001	0.9343741912799997	0.9048177648200009	0.9370293981399995	0.9300315255600002	0.9256313191199999	0.9220930319799993	0.9371737711200002	0.9222270105399992	0.9266963904999996	0.925365455139999	0.9292006166600005	0.91642619562	0.93378698586	0.93230263088	0.9312353066799994	0.9320522460999999	0.9365249070999997	0.9190749848800004	0.9027052245600009	0.9283056687400006	0.8963527618799996	0.9355103150599999	0.9244072663199995	0.9186266733400004	0.9270769810000002	0.9129869319399995	0.9293027580400007	0.9268788596599995	0.92007854822	0.9294308808799993	0.92857462006
asm_Beng	0.9261329145800008		0.9350459950400003	0.9389942040999999	0.9308094939399995	0.93105315506	0.9250086621600007	0.9282822668800002	0.9316057524999999	0.9190773275999998	0.9279985626600001	0.9171000126199984	0.92713455598	0.9330124664999988	0.9367465731800007	0.9335751205200004	0.9314816467000003	0.9161066118400004	0.9287337790200003	0.9275997816	0.9301156548799997	0.9330319168599999	0.9303870461600001	0.93165015784	0.9247484938799998	0.9398382616799993	0.9278858728799997	0.9332013127400004	0.9313398042800007	0.9309367573600005	0.9326763042599997	0.9114417107200001	0.93970997696	0.9308815110199993	0.9291113699800004	0.9331281438999999	0.9326513679399998	0.9163407420400003	0.9326580338400001	0.9233425819800002	0.936408447160001	0.9187787654799994	0.9329312585000001	0.9357352681799995	0.9357034056	0.9315852840799995	0.9330657230000005	0.9291084126399994	0.9091170345400004	0.9350842632599999	0.8971567047400002	0.9346260373000007	0.9270675289000004	0.9326392905400005	0.9335290044999995	0.9147806354000002	0.93758166438	0.9324193838599996	0.9327841817999998	0.9362285214800006	0.9263167263599996
azj_Latn	0.9292713961200006	0.9350459950400003		0.9407401287600003	0.9301378083800002	0.9378544766800001	0.9260397547199996	0.9263060079000007	0.9390915213599998	0.9269444987599998	0.9344993454600007	0.9233844440600012	0.9349622708999994	0.9404115366799997	0.9395295620800003	0.93820468832	0.9379075721800006	0.925594622	0.9353486131800005	0.9379863130200002	0.9237940030400009	0.9354110538599999	0.9358005172999995	0.9381530396799996	0.9333597351400008	0.9404376816800006	0.9353466949000002	0.9341532464199992	0.9380401665199994	0.9332834552999999	0.9343758202	0.9187970095199995	0.9380789188199989	0.9381063788599999	0.9260747138999994	0.929972783	0.9406193289200006	0.9296770189599989	0.9361932184400011	0.9240756600200001	0.93261874334	0.9235180042200002	0.9382559143999998	0.9397601566200006	0.9463731290200003	0.93561267394	0.9379240220599999	0.9362169415599999	0.9079031813599991	0.9388016902000007	0.90245556066	0.9416315175800004	0.93331163536	0.9271907146399999	0.9340254168000001	0.92223816626	0.9375934678400002	0.9330104820599996	0.9359130248599997	0.9405216078399996	0.9333268498399991
bel_Cyrl	0.9374207470599999	0.9389942040999999	0.9407401287600003		0.9322340199400001	0.9464388829800001	0.9354654852800013	0.931790566420001	0.9462530058000002	0.9248922385000001	0.9391912408600003	0.9279902301800003	0.9399735040200002	0.94396691136	0.951492184179999	0.9430380523800012	0.9422125621799992	0.9305493471399994	0.9393195190199995	0.9394062395399991	0.9329634580800001	0.9428012330200002	0.9359716531600013	0.9452375297000001	0.9355666992200004	0.9485694928000001	0.9336942330600007	0.9442315496599996	0.9317922026000014	0.9448576077599992	0.943265776339999	0.9154099068999992	0.9503032726399997	0.9452765405400005	0.9317202961199996	0.9381817568800003	0.9466867026799993	0.9294305823400004	0.9400852028999988	0.9311961935199996	0.9442291543599995	0.9305881302799998	0.9455848102400003	0.9462353401800008	0.9449270619399999	0.9463737855400001	0.9468812145599996	0.9380103956000009	0.9085781572200001	0.9405470237600011	0.9033088980600001	0.9431071331000008	0.9356493148599995	0.9333069321800008	0.9356825567800003	0.9237628181599999	0.9483981174999996	0.94239150164	0.9368212442399996	0.9403666193199994	0.9382652687200004
ben_Beng	0.9231270702800001	0.9308094939399995	0.9301378083800002	0.9322340199400001		0.9225858179399997	0.9169508069800005	0.9264231926799994	0.9266143231600001	0.9164114086799996	0.9222132097400002	0.910556317579999	0.9225623002000003	0.9265939459400007	0.9312706381399993	0.9294628507999999	0.9265805056199992	0.9107012591400009	0.9188962333400007	0.9193259274599999	0.9298309560599997	0.9271230863000014	0.9258133213599997	0.9250630120599987	0.9218291264200014	0.9311185721599988	0.9254253639799996	0.9254861948400003	0.9267207669599996	0.9224625740799999	0.9252466863200005	0.9121481957800001	0.9305232163400006	0.92320088352	0.92414172532	0.925375714780001	0.9303275507200004	0.9125810643999998	0.92309408556	0.9104978781400006	0.9293329978400007	0.9141061986999998	0.9244088903800006	0.9305913063399998	0.9312959821400004	0.9253950469400002	0.9276348694800003	0.9227746602599998	0.9049529818600004	0.9271686770599992	0.8884235261399994	0.9288173619200003	0.9212479253200009	0.9253309562600006	0.9274559235000001	0.9054046007999996	0.9300690582399997	0.92363224312	0.9251774113000008	0.9324742999599999	0.9192596273799994
bos_Latn	0.9361261689799996	0.93105315506	0.9378544766800001	0.9464388829800001	0.9225858179399997		0.9347292639399994	0.9279317563599995	0.9448376025999994	0.92285347806	0.9406347586199997	0.9268366983600005	0.9415567579399998	0.9460982800199998	0.9500978630999994	0.9418460209599997	0.9399860676400005	0.9355704428199998	0.9444225586199996	0.9389296832200004	0.9230670665599995	0.9363488807799999	0.93344931374	0.947037615	0.9335455956800001	0.9454398161000008	0.9284113212399991	0.9450280194800004	0.9283822052000004	0.9445376221800011	0.9411559846199995	0.9077216225999999	0.9486955818999998	0.9445535060000002	0.9239020218799999	0.9323313746600003	0.94398156408	0.9298493284600008	0.9389493250400001	0.9332839389999994	0.9397159361399998	0.9230698813799996	0.9487601208800002	0.9432707227600001	0.9405234996800005	0.9424557921600002	0.9464717414200001	0.9348231990999996	0.9008394191399995	0.9370107256399992	0.9093809862800003	0.9414384046799997	0.9314596642399999	0.9249951830999992	0.9308630065999999	0.9264891909600006	0.9455951686799996	0.9365221333599997	0.9347236421600004	0.934464624019999	0.9365317899999999
bul_Cyrl	0.9266298257199999	0.9250086621600007	0.9260397547199996	0.9354654852800013	0.9169508069800005	0.9347292639399994		0.920321001919999	0.9340595119999998	0.9133471314999999	0.9297929861399994	0.9165916614199999	0.9294218388400006	0.9355818284600005	0.9390933055399999	0.9336285699599991	0.9309975029799997	0.9225551861600003	0.9316927968199994	0.9274346827199998	0.9168825375999995	0.9241571866200006	0.9258260231	0.93105539478	0.9203338939999994	0.9362378089800005	0.9190677973000007	0.9351772762800008	0.9177523799399998	0.931488722199999	0.92976498486	0.8964958938599998	0.9394989393799996	0.93538016898	0.9191957375200001	0.9269181558199996	0.9292756083199994	0.9149157943400001	0.9276317473200008	0.9219221255200002	0.9319475515400008	0.9147202662399999	0.9360911944999996	0.9339511820999997	0.9336197209400001	0.9348131374199999	0.9357934074399994	0.9217550513800002	0.8958586858399998	0.9260033369599996	0.8981879112000005	0.9330305566799999	0.9201024937600011	0.9209830932400006	0.92277776616	0.9138915838600007	0.9369715471600002	0.9289938844999998	0.9242042941399998	0.9269579143800009	0.9234452525799997
ceb_Latn	0.9270688303800001	0.9282822668800002	0.9263060079000007	0.931790566420001	0.9264231926799994	0.9279317563599995	0.920321001919999		0.9261800299599992	0.91673522336	0.9226143417800007	0.9124007220399998	0.9223762375199992	0.9284407052400007	0.9337528552799994	0.9294836640800004	0.9270496774199998	0.9142032742	0.9219519807	0.92258669322	0.9267727945999996	0.9289050547799999	0.9282901379599995	0.9251518561	0.9202888016600005	0.9335488923399999	0.9243124332400002	0.9301824097400007	0.9228333031999997	0.9271599240199996	0.9295365243199998	0.9075873564800001	0.9336138966599998	0.9250928919199995	0.9271116328200004	0.9256324411000004	0.9296654700199998	0.9097198289799993	0.9270763770000003	0.9200028072800002	0.9320683475999989	0.9142378877599994	0.9278702871399999	0.9300323744200001	0.9281067577600002	0.9260919906400003	0.9285516645	0.9228792479399996	0.9049629373800003	0.9285107628200009	0.8925439139400002	0.9287487673	0.9224894661999997	0.9239567301199999	0.9273009635199997	0.9072154316599993	0.9307547144399987	0.92456058418	0.9248730773999999	0.9317923022199999	0.9209934993999993
ces_Latn	0.9300801569400015	0.9316057524999999	0.9390915213599998	0.9462530058000002	0.9266143231600001	0.9448376025999994	0.9340595119999998	0.9261800299599992		0.9208021877799999	0.9398986925400018	0.9255010110199993	0.9393531743000003	0.9465359588599997	0.9479742276800001	0.9426877545600006	0.9403484580399997	0.9297349239800007	0.9396373739799996	0.9380982258800002	0.9255172063200007	0.9345507821599993	0.9321444722399996	0.9427192978399995	0.9300168927800001	0.9435593785200002	0.9294064196399996	0.9435094254799999	0.9297036294000003	0.9439832142799999	0.9379693041599997	0.9100818582199997	0.9473579719000003	0.9445496870000005	0.9253126931999992	0.9363599340999998	0.9413497614999993	0.9268464870999998	0.9367525962200008	0.9277973302799998	0.9424417490600004	0.9257338534600004	0.9435073783199994	0.94424166406	0.945690078979999	0.94365666752	0.9447423702800009	0.9373144568999995	0.9025435114200012	0.9374603662599996	0.90474845046	0.9386932239600007	0.9314951345999997	0.9305771660400012	0.9304164019199999	0.92348788926	0.9472723970800002	0.9385575913999996	0.9356279488599992	0.9363813585599998	0.9333249457800007
ckb_Arab	0.9198738776800004	0.9190773275999998	0.9269444987599998	0.9248922385000001	0.9164114086799996	0.92285347806	0.9133471314999999	0.91673522336	0.9208021877799999		0.9179258906399997	0.9092856513000002	0.9209623569600003	0.92259411952	0.9257349313800001	0.9230417189999998	0.9218971584199998	0.91071135568	0.9177036450999998	0.9208428712799999	0.9155756229799997	0.9203723424399994	0.9248498910000003	0.9210393899000008	0.923641200220001	0.9261819929199999	0.9174057982999996	0.9192632319199995	0.92058778062	0.9156736091799997	0.9199651773599999	0.9025163786999993	0.9200983654199992	0.9192370066199997	0.9166330378599996	0.9143945001799998	0.9272964740799997	0.913898168120001	0.9198721391800002	0.91131656288	0.9189584223999997	0.90739947912	0.9222833396999991	0.9227080941599992	0.9263099641000005	0.9174969086599996	0.9212227579999998	0.9172130520200003	0.9007015659200002	0.9218704887000003	0.8912308650400003	0.92927166146	0.9160531734199998	0.912569263699999	0.9210882198799984	0.9079906134200002	0.9202249769600004	0.91278522526	0.9170887669999994	0.9239951278799999	0.9183166849400003
