	amh_Ethi	asm_Beng	azj_Latn	bel_Cyrl	ben_Beng	bos_Latn	bul_Cyrl	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ekk_Latn	ell_Grek	eng_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jav_Latn	kaz_Cyrl	kir_Cyrl	lin_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mlt_Latn	mon_Cyrl	mri_Latn	mya_Mymr	nep_Deva	oci_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	slv_Latn	sna_Latn	snd_Arab	som_Latn	spa_Latn	srp_Cyrl	swh_Latn	tam_Taml	tha_Thai	tur_Latn	ukr_Cyrl	uzn_Latn	vie_Latn	zsm_Latn	zul_Latn
amh_Ethi		0.982488308	0.9822060297600003	0.9831376640399997	0.9747341260599993	0.9820945264199996	0.9807809539799992	0.9782515314600001	0.9819772789399993	0.9831501561400005	0.9792321599800001	0.9760438214200006	0.9821563518200002	0.9804809396000002	0.9840046307400002	0.9814805022199995	0.9692186491200003	0.9785637200400008	0.9790329614	0.9820619762599996	0.9804890462199994	0.9807059530599995	0.9824253087999995	0.9800046840599997	0.9833870217399995	0.9821166556599997	0.9830437159	0.9774028354599997	0.98286760504	0.9817892915600002	0.9847053810200009	0.9771135030799991	0.9835235356600007	0.9822448726400002	0.9831763229199993	0.9818604300399999	0.9833301274200003	0.9754233620400015	0.9806994712000004	0.9794839485600002	0.9825504985800007	0.9805978061000004	0.9817644314800005	0.9825678330999997	0.9816874055799997	0.9826049999199993	0.9822173666400003	0.9802745486399999	0.9784900338800011	0.9804618305000005	0.9668570520600009	0.9827866377599995	0.9809958067799998	0.9813457057400002	0.9815975040400003	0.9800709322200007	0.9820327925999995	0.9836069087800007	0.9807662305399997	0.9834858799200001	0.98127197094
asm_Beng	0.982488308		0.98348218596	0.9854976859200006	0.9794404768199992	0.982916094540001	0.9820145387400004	0.9811284978999997	0.9834128745200006	0.9844193339399997	0.9811028751200003	0.9785699600400004	0.9835827450799998	0.9817598832399994	0.9851295988199991	0.9840524311599996	0.9717879248800005	0.9778135174400003	0.9797635366400008	0.9840811955200002	0.9848483311000008	0.9825283315799997	0.9851361412799984	0.98158133488	0.98365955042	0.9844068213800001	0.9857474969200002	0.9787029056799998	0.9856603409600001	0.9843863571600004	0.9869048904600006	0.9793356842200006	0.9862832447800001	0.9841536157799996	0.98561040538	0.98547448972	0.9847971405800001	0.97502729644	0.98410747516	0.9807368139400001	0.9869790143199992	0.9837212827799995	0.9826613973000005	0.9850824260000005	0.9832091602599996	0.9841530408799998	0.9835001625400005	0.9831499612599992	0.98160291372	0.9819152807599993	0.9684035568599988	0.9837718339	0.983600883579999	0.98501367472	0.9842079934400001	0.9802159985999992	0.9849095300200001	0.9867226175799996	0.9835307872999992	0.9859697760999989	0.9821880502399996
azj_Latn	0.9822060297600003	0.98348218596		0.9831648819200014	0.9753718037999985	0.9833765244600006	0.9809596037800005	0.9777754682599997	0.9828725468799995	0.9835815134399999	0.9817896193600002	0.9773632100599997	0.9834261864199991	0.9821461069999999	0.9838207430199999	0.9819113511400002	0.9714371600799998	0.9795147654000006	0.9806800987799991	0.9838312226800001	0.9793478899600001	0.9820288188999985	0.9823776085	0.9808056797999998	0.9834245706599992	0.9820427957800002	0.9832867465000006	0.9783461055199997	0.9841210152000003	0.9833850289000006	0.9846583469999993	0.9776893067400001	0.983509862140001	0.9831154037799993	0.9821111945599997	0.9823667776	0.9846597062600009	0.9765757137199996	0.9814929593400007	0.9806120280199998	0.9820664394800006	0.9811391756399995	0.9819431318399993	0.9833868362999996	0.982656432459999	0.9827054423600008	0.9823290756800004	0.9825186313599993	0.9786402063199999	0.9806672582999996	0.9684310268200005	0.9830624449600007	0.9813969561200007	0.9810515000000012	0.98097288908	0.9822184139399993	0.98232070486	0.9847605186199998	0.9820491555400005	0.9838566126199992	0.9812730190999992
bel_Cyrl	0.9831376640399997	0.9854976859200006	0.9831648819200014		0.9779630881999999	0.9859741826000011	0.9852362122800001	0.9814157642800001	0.9873638053400007	0.9841326910200011	0.9816977107800006	0.9784970074400006	0.9844212822799995	0.9843540403400007	0.9880795539200001	0.9864466386399998	0.9733017327800005	0.9795423730400005	0.9809532679199994	0.9842738780599999	0.9858333394000002	0.9830134277599996	0.9865846956599995	0.983956054639999	0.9850886320000006	0.9856028866200003	0.98622364828	0.9818909138999999	0.9851401104799999	0.9862556069799997	0.9879374224199997	0.9802060064600002	0.9884269071399987	0.9857126407600002	0.986097569159999	0.9854405875400007	0.9867960417000009	0.9749893508000004	0.9835220045199996	0.9805533328400003	0.9867247218200004	0.9849042613799996	0.9851196001600002	0.986626963319999	0.9844648096200003	0.9882345074999999	0.9861436266999993	0.9850771821799993	0.9807736838999999	0.9815634510200001	0.9692934973200003	0.9864941289599999	0.9844254094400015	0.9847603409799998	0.9844951235600002	0.9804911345799997	0.9896031824400001	0.9873037464400007	0.9837630743999985	0.985765286880001	0.9825919712599995
ben_Beng	0.9747341260599993	0.9794404768199992	0.9753718037999985	0.9779630881999999		0.9751587729999999	0.9743522637599995	0.9755333229799988	0.9756363267000011	0.9766733217200001	0.9736712604000004	0.9704594044599992	0.9748331465600006	0.9732137924	0.9773927420999999	0.9767954316399998	0.9628556386800011	0.9706939653199992	0.9714420133999992	0.9747143372800008	0.9780082820200005	0.9754833599600004	0.9771594825200001	0.9735221097200003	0.9758389850799989	0.9769005397999997	0.9784223463000007	0.9713770467600001	0.9786477381199998	0.9763900529600007	0.9787014193400002	0.9735644744999997	0.97827788738	0.9753945714200004	0.9779838720000008	0.9784984015800007	0.9771652326600005	0.9685509540199997	0.975602561359999	0.9730920761399999	0.9794361042199997	0.9759477339400006	0.9745406718199996	0.9774919611400008	0.9757569988399997	0.9758509654000004	0.9751062993800006	0.9759805988599994	0.9746140457399991	0.9747153730400001	0.9602196273400003	0.9760669820599989	0.97609929656	0.9778397746399998	0.9769372625000003	0.972459585940001	0.9767966107200007	0.9779967644399999	0.9765438798200006	0.97860026438	0.9746388135200001
bos_Latn	0.9820945264199996	0.982916094540001	0.9833765244600006	0.9859741826000011	0.9751587729999999		0.9850055655200001	0.9774162411800003	0.9875464463199998	0.9833393997199993	0.98196278372	0.9776773474199995	0.9857964653400005	0.9856674071000001	0.9868744585399996	0.9853653664199999	0.9777070330999992	0.9820749847000002	0.98402261292	0.9838908813800006	0.9809321892799994	0.9807813496999996	0.9832302653600011	0.9862760483999994	0.9853818546000002	0.9828724180199999	0.9838146699800011	0.9847624782799991	0.9841411312799997	0.9845699050000006	0.9847167619799995	0.97786731688	0.98622318254	0.9848165959199993	0.9822785973599995	0.9823323373799994	0.9866098044399993	0.9761283059199994	0.9806477184200006	0.9812452193200002	0.9826183728799996	0.9812143871200003	0.9865044162599993	0.9862061226999997	0.98668994376	0.9867635509199996	0.9866112942999997	0.9828699649399997	0.9776971983	0.9793412033000001	0.9737841316200003	0.9883179797199997	0.9821512052599999	0.9808934134599996	0.9806242619399996	0.9826467577599993	0.9863507162399998	0.9845215990599993	0.9821662180000004	0.9826654026799999	0.9816705489200007
bul_Cyrl	0.9807809539799992	0.9820145387400004	0.9809596037800005	0.9852362122800001	0.9743522637599995	0.9850055655200001		0.9769322346799998	0.9850213889199998	0.9819154621199991	0.978490606499999	0.9755645535400005	0.9832547258600003	0.9836195213800002	0.9858673391999994	0.9856892078800001	0.9753772930399993	0.9781925393600005	0.9813996579800002	0.9805992220199998	0.9823220842599998	0.9775172805799998	0.9838935320400001	0.9837091253000005	0.9827753325200005	0.9832170548599996	0.9826538161000004	0.9824368815000002	0.9815501965800006	0.9821320682799992	0.9845938680999995	0.9736682070599999	0.9861505334400003	0.9845139613400005	0.9822148308399998	0.9821081413799996	0.9830370276200011	0.9725875742199995	0.9780094823200005	0.9772574840199999	0.9830229649199996	0.9800737702799999	0.9849709825000004	0.9850051909400007	0.9853311458800005	0.9859099568800003	0.986453118779999	0.9799768390600009	0.9771359576199995	0.9765449149599998	0.9706653520800003	0.9860953527399998	0.9796618416399999	0.9812979335600004	0.9806291217800002	0.9791979987399996	0.9867618354599996	0.9841402838399996	0.9804370974800002	0.9824720297800003	0.9787418681800003
ceb_Latn	0.9782515314600001	0.9811284978999997	0.9777754682599997	0.9814157642800001	0.9755333229799988	0.9774162411800003	0.9769322346799998		0.9780883816599996	0.9794915666999997	0.9754992872400006	0.97308434996	0.9775798610399997	0.9761196772200006	0.9812074211200005	0.9789712782799996	0.964025023139999	0.9747819901600003	0.9740910298599996	0.9784560442600004	0.9811260700399992	0.9798015504399992	0.9814195576999998	0.9767850640399997	0.9794482653200002	0.98012683588	0.9824264771000009	0.9740240661000004	0.9815473096600003	0.9796352523599999	0.9822000506600003	0.97785448804	0.9814703435	0.9783452411799999	0.9820816808199997	0.9815251213799999	0.97985085986	0.9706456696800007	0.9796795235400004	0.9765353443400001	0.9826601724800001	0.9798997384800009	0.9773824505200006	0.9797910418799995	0.9774277981000007	0.9791857316399997	0.9784294118000002	0.980054912300001	0.9780762988599997	0.979624935239999	0.9630275351200004	0.9785548037000004	0.9797117081200001	0.9809043148799999	0.9809371719800005	0.9749388380200001	0.9801190293799994	0.98112069234	0.9796240869999991	0.9830334043799994	0.9783723618999994
ces_Latn	0.9819772789399993	0.9834128745200006	0.9828725468799995	0.9873638053400007	0.9756363267000011	0.9875464463199998	0.9850213889199998	0.9780883816599996		0.9829291903599996	0.9815995151600007	0.9781139033599999	0.9851444332799995	0.9852966557600003	0.9874753221000004	0.9862939411599994	0.9768642830599992	0.9803504714799998	0.9824083174799988	0.9838427889599998	0.9828278960400003	0.9811978155400007	0.9839709636799996	0.9842093325999994	0.9850080226199995	0.9839678830600006	0.9842279319000002	0.9842197829200001	0.9842180421999999	0.9855190862000002	0.9858096471200002	0.9774246561399993	0.9870085728999989	0.9852920264000002	0.98381581436	0.9834807868200007	0.9864885310399993	0.9746835080800003	0.9810049166599996	0.9797679563999998	0.9842479650799999	0.9827312657999999	0.98555519802	0.9862930471600001	0.98568005602	0.9871756066999998	0.9864449995000005	0.9835628629800004	0.9785152444800002	0.9791157767199998	0.9719292393000001	0.9864512773599999	0.9820647560599998	0.9822593519	0.9820959828400008	0.9812779573800005	0.9876944052599996	0.9857593736400002	0.9824537022600005	0.9834194754600003	0.9808226580199995
ckb_Arab	0.9831501561400005	0.9844193339399997	0.9835815134399999	0.9841326910200011	0.9766733217200001	0.9833393997199993	0.9819154621199991	0.9794915666999997	0.9829291903599996		0.9810722765600005	0.9778122185000004	0.98380899466	0.9814173449799999	0.9844798330200002	0.9832234912200006	0.9705420616800001	0.9781334787400008	0.9803898477200003	0.9835002467400007	0.9822567174999999	0.9828048643399996	0.9842391151199998	0.9813022919200006	0.98389329204	0.9832567893800012	0.9846292159400015	0.9778950434200007	0.9846607527799991	0.9835055305399999	0.9859391973799996	0.9789310918600007	0.9846114719599989	0.9835114008199999	0.98423752336	0.9838143558799998	0.9847475571600007	0.9769367535600006	0.9827481504800015	0.9812809435200002	0.9844596955399998	0.9828588526400004	0.9824694167799992	0.9844964321800003	0.9831664927199999	0.9834480207199997	0.9830345621799994	0.9827634108200012	0.9806179704200004	0.9811767036199996	0.9691155291599993	0.9843424648600009	0.9830939345999993	0.9830929362000007	0.9825180184599994	0.9817215475200002	0.9832215545200013	0.9850217959199998	0.9818656334400004	0.9847557817000003	0.9831053541800008
