	amh_Ethi	asm_Beng	azj_Latn	bel_Cyrl	ben_Beng	bos_Latn	bul_Cyrl	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ekk_Latn	ell_Grek	eng_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jav_Latn	kaz_Cyrl	kir_Cyrl	lin_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mlt_Latn	mon_Cyrl	mri_Latn	mya_Mymr	nep_Deva	oci_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	slv_Latn	sna_Latn	snd_Arab	som_Latn	spa_Latn	srp_Cyrl	swh_Latn	tam_Taml	tha_Thai	tur_Latn	ukr_Cyrl	uzn_Latn	vie_Latn	zsm_Latn	zul_Latn
amh_Ethi		0.9768038601399999	0.9777416009599995	0.9779783278399999	0.9718483680399996	0.9788343672600001	0.9761626502999996	0.97357538092	0.97769069848	0.9783722497000008	0.9721222521999997	0.9697198910400004	0.97719473972	0.9760139403000007	0.9794272521399993	0.9764475900199995	0.9634498050399999	0.97496157122	0.97145967552	0.9762523197599996	0.9742123958200005	0.9761526499200006	0.9773507746799999	0.9765711512200003	0.9785819789799999	0.9774969729800002	0.9777298047200004	0.9728017806	0.9776050685200003	0.9755020390000003	0.9790008693000005	0.9701954146399998	0.9782854521000003	0.97642598102	0.9768577698199988	0.9766850888800006	0.978546491480001	0.9704290909000011	0.97174124192	0.9733301862999998	0.9769173751599999	0.9725214683399996	0.9772675761599999	0.9767848915199998	0.9776258575799995	0.9779637348599984	0.9781206500999996	0.9747736245799996	0.9735699106399995	0.9753894880000004	0.9620176679399995	0.9789389286199996	0.97501795344	0.9747437048199997	0.97560353702	0.9757141614800002	0.9767381719599993	0.9778933319000004	0.9737086011600001	0.9783895590599997	0.9746578375199999
asm_Beng	0.9768038601399999		0.9773003022400002	0.9796785035600002	0.9772043869399991	0.9792369487799998	0.9771846089800003	0.9757139821200003	0.9785916178599999	0.9781791241199997	0.9724669478199992	0.9713083545200002	0.9778867952600001	0.9773165811999999	0.9789100677599998	0.97873403014	0.9675967900399998	0.9730584552799998	0.9729657116199987	0.9780801583400006	0.9783848922399999	0.9766965260800006	0.9789468016799999	0.9781911034399996	0.9772861013999999	0.9787901050400005	0.9796765126400002	0.9743439095200009	0.9804447329000006	0.9772406956599998	0.9796422192600004	0.9729299703800001	0.98034404688	0.9773910483400018	0.9778039737400004	0.9804268279000009	0.9786702074600002	0.9683688501400001	0.9757092275999996	0.9737360508200001	0.9816510587999994	0.9752190579600004	0.9780785462199997	0.9791730014199996	0.9793181403200004	0.9785031602400007	0.9790782564200016	0.9774039539000005	0.9759617959200004	0.9758778650199994	0.9642682777999996	0.9798581142599996	0.9778004942000001	0.9776776346200001	0.9770669218400002	0.9746382021800001	0.9795690075400001	0.97993726298	0.9758575846999993	0.9801136988799994	0.9752468195000008
azj_Latn	0.9777416009599995	0.9773003022400002		0.9787033729799995	0.97246584266	0.9805513490399993	0.97756795928	0.9718914917000001	0.9794856179599999	0.9789500313000005	0.9751606164800007	0.9714532498999997	0.9794991493399999	0.9787518158400004	0.9795243695400004	0.9778889595000008	0.9666430960199996	0.9757555278999991	0.9746634038199999	0.9782078241799996	0.9725856414600003	0.9768274936200003	0.9779760390399989	0.9780152664400003	0.9789401913199994	0.9781363632600003	0.9776222587400003	0.97461528226	0.97866147424	0.9783581721999992	0.9799755552599997	0.9701443501599998	0.9793382993800004	0.9784010337600001	0.9753168337600006	0.9770031735000007	0.9799507971400003	0.9727707275000006	0.9723825998599994	0.9745788616200005	0.9761093492200004	0.9734503538000004	0.9788302313199994	0.9790236618399999	0.9795020415800003	0.9795255210400008	0.9789467165799995	0.9763645180400006	0.9735981550999999	0.9756715744199994	0.9643960863200002	0.9801629424199994	0.9747724428799995	0.9736383027000001	0.9749496193799994	0.9791101803400006	0.9784172244400005	0.9801591286399998	0.9742848843200005	0.978606018679999	0.9741269819399999
bel_Cyrl	0.9779783278399999	0.9796785035600002	0.9787033729799995		0.9752876833999997	0.981892644339999	0.9804854298000001	0.97621546072	0.9825136033199992	0.9787697155400005	0.9738750810600006	0.9719114910000002	0.9791122772400005	0.9796686738000006	0.9819546565400011	0.9807979889799994	0.9671662274400005	0.9746214545799995	0.9739624988599999	0.9787611684200008	0.9787106801999998	0.9781901557	0.9807573012200004	0.9803350861000006	0.9791888490599995	0.9807381946	0.9802426001200002	0.9762895063199997	0.9795326376400009	0.9808421246599999	0.9824563457999995	0.9736975202400004	0.9836667167000003	0.9804434522999996	0.9782490060799998	0.9802316077200007	0.9812962980400005	0.9705430058599992	0.9748905290799996	0.9732844900799994	0.9806158785999995	0.97701507772	0.9809492695800001	0.9816151092200001	0.9801199935200003	0.98405797276	0.9813722768399998	0.9793955091400003	0.9751642127200002	0.9762716942600002	0.9634956695000001	0.9825560998799994	0.9784624486199998	0.9768905073199992	0.9766621151200008	0.9761886164799995	0.9851901181400007	0.9817448053600001	0.97514191428	0.9801786873200016	0.9757811998799999
ben_Beng	0.9718483680399996	0.9772043869399991	0.97246584266	0.9752876833999997		0.9740985030800008	0.9728049504799998	0.9722619481600008	0.9740814900200001	0.9735468907200006	0.9683001581399995	0.9658714836000001	0.9722719996200004	0.9717990103199998	0.9742787009800005	0.9745846452000004	0.96113176358	0.9679455731999999	0.9671698991200008	0.9708780662000004	0.9749114004599991	0.97181575182	0.9739856859999999	0.9727880557399997	0.9722176997799998	0.9743488856399996	0.9747948285000002	0.9696545663399994	0.9755875596600008	0.9727456069599997	0.9751866936399999	0.9685307982600003	0.9754450397799997	0.9715318002200006	0.9737395378400007	0.9762445922799994	0.9740019739400005	0.9641778258000004	0.9691850180599998	0.9684975750199999	0.9770295027200006	0.9702404713400002	0.9727928909199995	0.9748825178199995	0.9744089218800007	0.9737132950800004	0.9736306160999997	0.9725887016399996	0.9720795538800008	0.9704852271400001	0.9586393486999998	0.9745699874599996	0.9720581865399993	0.9734469269200012	0.9722293201199997	0.97031082912	0.9748587725800005	0.9746486146800006	0.97131247018	0.9753045729399998	0.9696098615599995
bos_Latn	0.9788343672600001	0.9792369487799998	0.9805513490399993	0.981892644339999	0.9740985030800008		0.9811491715599999	0.9728975105599997	0.9839112673600001	0.9803100197999994	0.9761117376799999	0.9725076103400001	0.98190056648	0.9813428093000005	0.9828170236599988	0.9814781444399993	0.9721575293800001	0.9785823286400003	0.9782338476600005	0.9795453517999997	0.975950270740001	0.9772879671199993	0.9796949462200009	0.9842686968800002	0.9818156564399998	0.9792606050800005	0.9790022095600003	0.9802629405400004	0.97967303028	0.9796944325399999	0.9805413992199999	0.9725818849599998	0.9829928926000002	0.9804243726999999	0.97648099268	0.9786424458399999	0.9828914603999994	0.9724501234800004	0.9734105908799998	0.9760634864199994	0.9787605249799997	0.97466209574	0.9832628852600003	0.982047105699999	0.9833858455799999	0.9831916664999999	0.98385096342	0.9787913284799997	0.9735310350400007	0.9755766240999999	0.9692781515199999	0.9860897093800001	0.9783304277999998	0.9745083516200002	0.9744918660200004	0.9797868569799993	0.9823388267799991	0.9803944950400011	0.9745445074999999	0.9787886405399997	0.9760540575200005
bul_Cyrl	0.9761626502999996	0.9771846089800003	0.97756795928	0.9804854298000001	0.9728049504799998	0.9811491715599999		0.9722448216799994	0.98073795486	0.9770418594000008	0.9710866306800001	0.9685198056400002	0.9781876061399994	0.9793828400999997	0.9801604055600004	0.9815627253199992	0.9687464599200012	0.9734508547599997	0.9751964227600003	0.9746237801199995	0.9762130244000008	0.9727272876400009	0.9789517047999999	0.9805972004000002	0.9777649968599997	0.9790385733400002	0.9771840154600007	0.9769530099999996	0.9763609006999999	0.976767810799999	0.9799516052200004	0.9666958369399992	0.9825236680599996	0.9796125687200012	0.97499361222	0.9778995343599997	0.9774696446600003	0.9689530895599998	0.9684974262200009	0.9700406534399988	0.9780396015799997	0.9720188654999995	0.9816342461600016	0.9803164375799998	0.9812785258199995	0.9821204398200006	0.9823913230200007	0.9747415449999998	0.9721453019000001	0.9713561158800007	0.96521628124	0.9824406402400004	0.9739315141800008	0.9736733563000002	0.9722712074399996	0.9760037035000003	0.98246904632	0.9793683120000001	0.9714058255599994	0.9777043814000007	0.9712374367799992
ceb_Latn	0.97357538092	0.9757139821200003	0.9718914917000001	0.97621546072	0.9722619481600008	0.9728975105599997	0.9722448216799994		0.9730451369400016	0.9738665225999998	0.9660617328600004	0.9663861411200007	0.9715423066599996	0.9720457131400007	0.9751308797000005	0.9736065037400012	0.9594794583399998	0.9699786858400001	0.96641100594	0.97201832218	0.9758097629600008	0.9741009358599996	0.9763542564199998	0.9723172201200002	0.973317835840001	0.9757423488000002	0.9779906220800006	0.9693462626600002	0.9770017971999998	0.9738921031200006	0.9771208805799998	0.97121770218	0.975939533759999	0.9724608004199989	0.9761491008999995	0.9765549968800006	0.97373116036	0.9633436165599996	0.9708859129999995	0.96895896104	0.9777014124800001	0.9729737665800001	0.9724892400599998	0.97386169702	0.9728830621000003	0.9739981197800004	0.9737712248400003	0.9738160732200002	0.9733739505400001	0.9731570826000011	0.9584661202600002	0.9738320605799998	0.9738125278999996	0.9740705559400007	0.97449136856	0.9689800975399991	0.9751080722999999	0.9754778961199995	0.9720615904999996	0.9784866510800007	0.9710194217200009
ces_Latn	0.97769069848	0.9785916178599999	0.9794856179599999	0.9825136033199992	0.9740814900200001	0.9839112673600001	0.98073795486	0.9730451369400016		0.9789339285399999	0.9750862344	0.9720335978599995	0.9805845490399996	0.9807729823400003	0.9824962697000009	0.9819325767399998	0.9705293821000003	0.9759994165599994	0.9761412531200001	0.97844515834	0.9768324555400004	0.9768141495200001	0.9793188044000001	0.9807995407800001	0.9803698020800007	0.9795875591000008	0.9788505305199989	0.9789408453200009	0.9791657155800003	0.9801628226200014	0.98107650142	0.9710519378800005	0.9827607009800001	0.9801440239400006	0.9773015528800005	0.97929432788	0.9818088205200004	0.9707132175799987	0.9727456220199994	0.9738769438599998	0.9794356845399989	0.97558004844	0.9818791317599995	0.981633956740001	0.9814827083600001	0.9831583801600002	0.98240072668	0.9785667060999999	0.9739843973000006	0.9746594944600001	0.9665553194999996	0.98252392152	0.9766462748599989	0.9753200119799998	0.97528900516	0.9778631677599994	0.9831077549799997	0.9810270351200001	0.9741853912600011	0.97888997178	0.9743015789600006
ckb_Arab	0.9783722497000008	0.9781791241199997	0.9789500313000005	0.9787697155400005	0.9735468907200006	0.9803100197999994	0.9770418594000008	0.9738665225999998	0.9789339285399999		0.9736659789999991	0.9714322576799995	0.97892954148	0.9770906802200005	0.9792663493399997	0.9781955186799993	0.9661628147400004	0.9738628274999995	0.9739671301200005	0.9777147033000003	0.9755222750199999	0.9775309396399998	0.9791508762000003	0.9780909793999993	0.9787558227999995	0.97807746784	0.97867095378	0.9740303719200002	0.9791059994200003	0.9770549499399998	0.9795245041799999	0.9723875658599995	0.9787980541800007	0.9772807004399996	0.9773994163	0.9785254223800003	0.9797216622599998	0.9710432305200005	0.9744623689999997	0.975452401819999	0.978723593200001	0.9753360398199995	0.97811996546	0.9790153724399996	0.9795067985199997	0.9788162496800008	0.9790845069000008	0.9772838527799997	0.9753208944400003	0.9756776703799998	0.9648723484600006	0.9807640156200006	0.9774364864199991	0.9757214320799992	0.9765293084000009	0.9772620714399995	0.9781132300999992	0.9787854352400008	0.9739030685399995	0.9793325958600002	0.9762509316199994
