	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	heb_Hebr	hin_Deva	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mya_Mymr	nep_Deva	nld_Latn	nno_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	spa_Latn	sqi_Latn	srp_Cyrl	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	vie_Latn	zsm_Latn
afr_Latn		0.9246255997399997	0.8239378918	0.9290004865000006	0.9127882269000006	0.9522110937399991	0.9401738355600004	0.9535278857400001	0.9576992962199999	0.9567224642600001	0.90449625982	0.905902489360001	0.9410843413399997	0.9628216948200001	0.9605546643200003	0.9367764969200001	0.9551209477600003	0.9580407763599996	0.9307110555599994	0.9538184432199992	0.9578118493000001	0.9394112611000004	0.94219340346	0.8623987356600005	0.9449202676400004	0.9552382981200005	0.9535818189999999	0.9390503094400001	0.9519383635600002	0.9564200598999993	0.9576849827799998	0.93623954896	0.9375281484199997	0.9457930221200005	0.9450169527800001	0.9113513434200002	0.9456823344	0.936052850760001	0.9259980841000007	0.9472362241200004	0.9561968538399999	0.9524239812399998	0.9314403814199999	0.9444421997399998	0.9551684158400002	0.9148494057000003	0.8903884793199993	0.9386000138000008	0.9681837127600004	0.9616234587599997	0.9614718328200001	0.9359592458400006	0.9383145137999991	0.9492604946999992	0.955630843540001	0.9568056364399997	0.9550594458400004	0.9503203455199993	0.9164243179	0.9341597665999997	0.9556349376400001	0.9526587297400003	0.9481820128199998	0.9568308307000005	0.9517520141400004	0.9547901335999993	0.9609656823199998	0.9442527446999991	0.9352979889999999	0.9260328237999996	0.935373873999999	0.9282081363999997	0.9442430972800003	0.9231249314999999	0.9417298333	0.9379305348600003	0.9520989589199992	0.9387078050800001	0.941314896880001	0.9530335531599998
amh_Ethi	0.9246255997399997		0.8262614720799993	0.9384729114799999	0.9053288166400005	0.9316432678599996	0.9463649048200008	0.9270701570599997	0.9233976948200004	0.9273678586799999	0.9036570150599992	0.8898392112600003	0.9168594271399999	0.9199559472	0.9189191475400006	0.9223948084800007	0.9117419627000002	0.9264672555	0.9155720071399996	0.9305716750799999	0.9160071519000004	0.9209226373200001	0.9485207946200005	0.87049057448	0.9429740210600002	0.9288176452	0.9323671773599994	0.9391472594600001	0.9233143224600003	0.9307958397000003	0.9230524034000015	0.9339166023800001	0.9484502077600004	0.94410425698	0.9422293684199998	0.9131705766200011	0.9422448559400007	0.9367928168400004	0.9214137124999994	0.9284189525199986	0.9341531187799987	0.9336512929000003	0.9483288882399995	0.9468546650200004	0.9297097522999991	0.8918176988	0.9059970287200001	0.9445107287200003	0.9232388769399997	0.9191537631800002	0.9210045778000001	0.9475713450400003	0.9439338905800005	0.939943219860001	0.9273172145799996	0.9228358636000004	0.9215087285799999	0.9260436661800002	0.9341619118399997	0.9489302789799993	0.9264826309599994	0.9237782565199999	0.9463417245199994	0.9226444671599998	0.9256256323799998	0.9304818187199998	0.9205355763199993	0.9316394588799997	0.9449933049400008	0.9177664735599999	0.9480776516599998	0.9145512397000009	0.92630977276	0.9108895886599998	0.9323227925800003	0.9427537669400001	0.9283292120400007	0.93614349126	0.9150608663000003	0.9243686165599997
arb_Arab	0.8239378918	0.8262614720799993		0.8458943760200001	0.8567733300199999	0.83116490036	0.8361601649399998	0.8212523129	0.8257626467600006	0.8264955346800003	0.8627311346400004	0.8250562198000002	0.84432459914	0.8158086048800002	0.8202343350600001	0.8485141875799997	0.8100906430600009	0.8212188235799993	0.8202445088799997	0.8201429434200004	0.8302100882600008	0.8393930366400002	0.8240690361800005	0.8772756740399997	0.8235298188199999	0.8191159728400006	0.8251876195800001	0.84734268742	0.8182306488200003	0.8209199996000003	0.82446759824	0.8236879464599998	0.8261729989799995	0.8415157043600001	0.8260913292599993	0.8403305207199996	0.8259029923999996	0.814544375079999	0.8405176506199997	0.8138323689800008	0.8257704271200003	0.8237530507800002	0.8215092027000005	0.8170524779599994	0.8213850257999998	0.8621743788599995	0.8415915192999996	0.8343116279599996	0.8199230336800002	0.8183938381800004	0.8038746439199984	0.8295239934799992	0.82707227122	0.82974467552	0.82825799622	0.8188663894599997	0.8313421188799999	0.8207413013600012	0.8392607283599994	0.8269580620400002	0.8253477391199999	0.8200873037599999	0.8402477947400006	0.8177498390799987	0.8324656783199982	0.8203745339999992	0.80893794474	0.8305362965199998	0.8287026380199999	0.8495589306600002	0.8281671503200004	0.86106615308	0.8314752004400005	0.83324669188	0.8096163100599993	0.8294203800600001	0.8280528574400007	0.84757874998	0.8233785120799997	0.8161466625600008
asm_Beng	0.9290004865000006	0.9384729114799999	0.8458943760200001		0.9400409393200003	0.9335581781000003	0.9667840140599994	0.9246541105200006	0.9239177033200001	0.9267881311599999	0.9324594680000003	0.9018656580399994	0.9291493390400002	0.9231389954599994	0.9191879456000012	0.9298679035000004	0.9077214873200006	0.9290756913199991	0.9261474700800004	0.9308778492799993	0.9184128666400004	0.9305324713199995	0.9573240109199999	0.8885197341999994	0.9496944071200002	0.9256613536199992	0.9342015639999995	0.9505236740800002	0.9235821048799996	0.9332149441799992	0.9220639065999994	0.9382984476800004	0.9575801122200003	0.9439796819800006	0.9513779972599995	0.9256413139399994	0.9500545908800003	0.9403524483400004	0.9364470410599991	0.9183159834200004	0.9362765461199992	0.933498381519999	0.9508297292400001	0.9529786355800004	0.928252938000001	0.9128950626600001	0.9326343202600003	0.9622291024199994	0.9235746778199997	0.9261255564600002	0.9177695040200002	0.9619331237199998	0.9545935139000002	0.9374408276600001	0.9263605141199998	0.9191067903999993	0.9233470380600002	0.9219042508799996	0.9498059489400007	0.95648448088	0.9259397929599995	0.9255521895799999	0.9576074514799995	0.9183006794200004	0.9303646728800002	0.9259976454999997	0.919482720079999	0.9296732666199984	0.9537946570800006	0.9479826584000003	0.9556447480400001	0.9406655056000001	0.9327302469600006	0.9235888285399994	0.930732656360001	0.9567168887600002	0.9282833606799997	0.9474472749600007	0.9217607264199997	0.92323232898
bak_Cyrl	0.9127882269000006	0.9053288166400005	0.8567733300199999	0.9400409393200003		0.9193712520999993	0.9309595721400001	0.9076194222800004	0.9104702827000003	0.9136413586399998	0.9337883738600007	0.88304072514	0.9212726229400008	0.9074921233400002	0.9042890500600006	0.9164970053199993	0.8895526054999997	0.9147372674999997	0.9162610873199994	0.9162790439999999	0.9062118934200005	0.9215834692400013	0.9230185285600008	0.8824275508200007	0.9182387055600004	0.9088670477600002	0.9243749342999998	0.9365485236599985	0.9021739518000007	0.9150269538399995	0.9053506820600014	0.91318813438	0.9286923959999994	0.9250634326799994	0.9435452971800002	0.8959659987599998	0.9409842362599995	0.9135264728599997	0.9089260196600004	0.899260030439999	0.9207665220800005	0.9189089419200004	0.9178578044800002	0.9201648808000008	0.9093782158600001	0.921059427260001	0.9114009858400002	0.9330654756199996	0.9084007440999996	0.9109176405800002	0.8979570207599997	0.9286420520199999	0.9227159212400001	0.9116368697399999	0.9150563044200004	0.9033142607600007	0.9113721367600005	0.9062272849599996	0.9222482506000008	0.9246923848399999	0.9118576770599996	0.9100503694399994	0.9315714673000002	0.9013885645600002	0.9178365749400004	0.9088412084599989	0.9014867899199998	0.9093401190000004	0.9267011167600003	0.9730888767200007	0.9268536551000007	0.9436528744000003	0.9150423912799999	0.8960031082600004	0.9185295332400005	0.9418449648600001	0.9133590517999999	0.9224358754000005	0.8990251061200003	0.9014210595200006
bel_Cyrl	0.9522110937399991	0.9316432678599996	0.83116490036	0.9335581781000003	0.9193712520999993		0.9448181240800004	0.9645753434200003	0.9590814925999998	0.968855997839999	0.9045916615400003	0.9037637185399994	0.9418344194	0.9572192702800006	0.9511472715600001	0.9462852586200001	0.9422488356999991	0.9629773091800002	0.9353935533600004	0.9587289152799999	0.9536794491199995	0.9408545990200006	0.9453823833599999	0.870789759719999	0.9468410427000008	0.9669239588400004	0.9576337073600003	0.9508026191000002	0.9474864654399995	0.9589032280000009	0.9590558445600006	0.9354273187799994	0.9415486799200005	0.9583363289000005	0.9518899957799997	0.9125765308799998	0.9532996511399985	0.9351351288599996	0.9268709407799993	0.95493970512	0.9679259871800003	0.9679184070399997	0.9362467531400005	0.9485814290399995	0.9669374419200001	0.9163067002000003	0.8912995163599995	0.9438669722999999	0.9539429730599998	0.9557737756400002	0.9552352331800005	0.94008138784	0.9412950061199999	0.9477052691199994	0.9696881375799987	0.9563035281600005	0.9569678121400008	0.9686317573799994	0.9265814165000004	0.9382621717400008	0.9675352049600001	0.9634586848600009	0.9474279809200001	0.9568557986599996	0.95801239906	0.9693694460599989	0.9533277681399996	0.94746856196	0.9391086062999993	0.9328067056599998	0.9411159306799997	0.93129915468	0.9429505764199997	0.923676235959999	0.9428283024000002	0.9414336306000006	0.9735485335399998	0.9372064179400003	0.9394772795399995	0.9477677047000012
ben_Beng	0.9401738355600004	0.9463649048200008	0.8361601649399998	0.9667840140599994	0.9309595721400001	0.9448181240800004		0.9409139961199992	0.9366332099200008	0.9413181483399994	0.9200406374199998	0.9104310957600005	0.9275517418399999	0.9366507762199996	0.9358348313800002	0.9349111068199998	0.9290350299999991	0.9394969779199995	0.9282434264599991	0.9443217507399999	0.9332792455799992	0.9293383981800004	0.9667477601000001	0.8810231423199999	0.9637646237600002	0.9394602939000001	0.9480593769799998	0.9516972518199999	0.9414824655800008	0.9412081133600001	0.9358732067	0.9518031757599994	0.9661549474799991	0.9538378273799999	0.9604743431599999	0.9286579872400001	0.9583514635200002	0.9537938015800006	0.9407861687599992	0.9307163407400004	0.9466936543200002	0.9450342405400003	0.9598954152999998	0.9634321260599997	0.9420182797000002	0.9023041432	0.9247868436000007	0.9654278718400003	0.9382256944200007	0.9355382272800009	0.9343326003800002	0.9681437613999994	0.9627072286800004	0.95256617562	0.9416222008399996	0.9361175981000001	0.9358214229999993	0.9407694438999996	0.9453656880600003	0.9635450007599995	0.9400121389999996	0.93629306416	0.9626935511399999	0.9353398531600006	0.9387650587000004	0.9420106232199997	0.9354856640000002	0.9374689367199999	0.9617675796599987	0.9417010956399998	0.9625291789600002	0.9318118994600005	0.9381656798000007	0.9318100223200007	0.9472576938800007	0.9622264065600002	0.9426106150000004	0.9557196801199994	0.9381932479600004	0.9418463669200001
bul_Cyrl	0.9535278857400001	0.9270701570599997	0.8212523129	0.9246541105200006	0.9076194222800004	0.9645753434200003	0.9409139961199992		0.9619269476399989	0.9649804244400002	0.8936813012200004	0.9054888149800002	0.9332530327799996	0.9595855631600002	0.9525509581600005	0.9437228348600001	0.953140995940001	0.9594740600999994	0.9246376432399993	0.9569914552399995	0.9596572702800005	0.9297496304600001	0.9431728150400008	0.8599529825399999	0.9478127875999995	0.9647102022199993	0.9572914102	0.9410707177599998	0.9527581426199998	0.9528707015000004	0.9626333098999995	0.9367414757200002	0.9386330892200001	0.9526906000400002	0.9474023416000006	0.9092207137399996	0.9483154949400006	0.9366714630399994	0.9260364512799999	0.9502003007799996	0.9608857710800007	0.9596084186999992	0.9333655786999999	0.9454376781400006	0.97308304474	0.9033029190199998	0.8828283472800003	0.9375081355200005	0.9564685344399998	0.9554486215199998	0.9605907236399995	0.9359526680000003	0.9387677386400001	0.9514893075000004	0.9652105192800011	0.9630651438599999	0.9621788738199994	0.9662567454600001	0.913057513679999	0.9349873171000005	0.9637707161000011	0.9585998894199996	0.9430235287800006	0.9638086711799996	0.9570286530799996	0.96988923694	0.9595729340800009	0.9466205955000009	0.9363317495599994	0.9230302235200005	0.9361076345599998	0.9200152582000004	0.9398882644999994	0.9237910095600002	0.9449796176200002	0.9380145589999997	0.9652375560000004	0.9364315757200009	0.9429245019400003	0.952638238119999
cat_Latn	0.9576992962199999	0.9233976948200004	0.8257626467600006	0.9239177033200001	0.9104702827000003	0.9590814925999998	0.9366332099200008	0.9619269476399989		0.9623181546400001	0.8987858414600001	0.9006981763400004	0.9437201332399989	0.9620372128000004	0.9543489303400003	0.9464803358799999	0.9551564996999988	0.9639975535599993	0.9336560547	0.9548795857600001	0.97013929796	0.9404606193600015	0.9390332321399996	0.86452868374	0.9428170388999999	0.9627665887200004	0.9566067550600005	0.9406311534799989	0.9513419677400002	0.9568986981400005	0.9710829792400005	0.9311151046000004	0.9338461660399996	0.9485519836999992	0.9442795714400001	0.9094432202799995	0.9464234563400001	0.9314968683600008	0.9236593498000002	0.9550443541799991	0.9605708253000004	0.9586934210799997	0.92820433966	0.9407428332799992	0.9631209538399998	0.9197727717000008	0.8813995428000005	0.9355249481200001	0.9603868516599995	0.959825955919999	0.9611164877600007	0.9313110675400001	0.9359188060999999	0.9479450093399995	0.9624730654000008	0.9708853931400003	0.9654125752400003	0.9572415532	0.9135545665999993	0.9304518377800005	0.9612615485599998	0.9584165246200005	0.9416054849199998	0.9721214319800006	0.9608512871600002	0.9622382892200007	0.9607960050000002	0.9492616137000006	0.9330819333599987	0.9249604557199997	0.9332429233599994	0.9248563803200005	0.9460161285199999	0.92128430602	0.942536096	0.9347919232199996	0.9587041906000006	0.9337617254000001	0.9413370021399989	0.9515364768399991
ces_Latn	0.9567224642600001	0.9273678586799999	0.8264955346800003	0.9267881311599999	0.9136413586399998	0.968855997839999	0.9413181483399994	0.9649804244400002	0.9623181546400001		0.9004767298799995	0.9038744266600005	0.9384974443800003	0.9611535875799995	0.9584364257000006	0.9442249165800004	0.950088006420001	0.9622260810799996	0.9301346403399994	0.9598688894000008	0.9591176558800003	0.9366742636599992	0.9434930180399997	0.8646815642400002	0.9468414339200005	0.9707578438799996	0.9593734125399996	0.9427304045800001	0.95116502818	0.9586876444000001	0.9619588465600011	0.9372246400799991	0.9386103488800001	0.9549636897800003	0.9485850133399993	0.90864795622	0.95006641108	0.9373025287000003	0.9236820657199993	0.955088359339999	0.9666591795799996	0.9658778431800008	0.9334262607799995	0.9463710513400004	0.9656460713999999	0.9122097087400012	0.8850834530199992	0.9387545620399995	0.96032643706	0.9581158557399997	0.9604677543599992	0.9363581655200001	0.9384954088000004	0.9501065453600003	0.9728065974400011	0.9612679613800006	0.9611759800199998	0.9655243691400005	0.91736531164	0.9353361423600006	0.9743726303999999	0.9665987791800003	0.9450636930200002	0.9614496527200005	0.9579507980600007	0.9701220474199999	0.9592721595600004	0.9466287360600003	0.9369432441599995	0.9278001978399999	0.9386159424599997	0.925858308720001	0.9423103452399997	0.9220824937599995	0.9467040311400001	0.9391604158200009	0.9676325853000012	0.9364026704800001	0.9427798535999995	0.951603368840001
