	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bel_Cyrl	ben_Beng	bre_Latn	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	fry_Latn	gla_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hin_Deva	hin_Latn	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jav_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mya_Mymr	nep_Deva	nld_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	plt_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	som_Latn	spa_Latn	sqi_Latn	srp_Cyrl	sun_Latn	swe_Latn	swh_Latn	tam_Latn	tam_Taml	tel_Telu	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	urd_Latn	vie_Latn	xho_Latn	zsm_Latn
afr_Latn		0.6255595796199998	0.6696511001399998	0.67079236984	0.7809988991799998	0.64714021182	0.8203655150000003	0.7821060173200002	0.8265585125999999	0.81924072896	0.7137517761799993	0.7150193304599999	0.8296542216199995	0.8476872932	0.8578367216199999	0.6922340503399997	0.8340996472799997	0.8403272905399995	0.8091512223399998	0.8051955289599998	0.8333303203199999	0.8766106636200004	0.8139306494799995	0.8099979765599988	0.62595534142	0.7992727726199995	0.6252423028400002	0.7433481998199998	0.7724532108400001	0.8145059218199999	0.7930362642400006	0.6827951761399997	0.7978369934200001	0.8278791912	0.8204652753999995	0.7772060016599995	0.7078012781799992	0.5899083642799999	0.6906743302400004	0.7337918905600006	0.5568451980199999	0.74085234976	0.6959014802000003	0.5712770127799999	0.7990795710799995	0.8156651026000002	0.8055814222799996	0.5889859250800006	0.70772787898	0.7909841799600007	0.5956818759000002	0.7255708673999991	0.9016613077200006	0.8376569580400007	0.5828640014799995	0.6578983463200003	0.7558732288400001	0.7929181673999998	0.80610850774	0.8185885471	0.8044928222799999	0.7764367174399996	0.6884997678599994	0.59014414868	0.8210937494200002	0.8314770076000002	0.7349811903199995	0.80627143882	0.8259769647600005	0.81907112644	0.7893463981200003	0.7998372131	0.8371955067400004	0.8081081315399993	0.7676618786199999	0.6236248476399999	0.6205438234999996	0.8112380907000001	0.6964465432399998	0.7751187516199999	0.6552892812800003	0.7810810282599997	0.7556585381599997	0.7745689737400008	0.7579346806199997	0.78455957682	0.8048810081799992
amh_Ethi	0.6255595796199998		0.6418009811999997	0.681629142140001	0.6555847894200001	0.7315296698999998	0.5941861518400002	0.6557942750199999	0.6225485361800002	0.6537997728999994	0.6933877393599994	0.6380529761200002	0.6331161390199996	0.6231410023999999	0.6400022115000006	0.7224004876599998	0.6429879753599995	0.6232701503799998	0.6328040537000009	0.6438969865999996	0.6253204474200001	0.6156219575400006	0.6128306856200002	0.6355362748199993	0.7374883718600002	0.6179937765800001	0.6918039448199998	0.7070231770200002	0.5768869554600007	0.6415744467600004	0.6432217738000002	0.76096890002	0.64094573726	0.654097270999999	0.61990968094	0.5906001359999995	0.6861419477400006	0.7224074661199991	0.7664403466600007	0.6873549683799998	0.6911172167200003	0.6613619066600008	0.6843008410999998	0.7011807831599994	0.6242004055599994	0.6639915281400002	0.65095139186	0.7396415823999988	0.6627947033399992	0.6563946316200011	0.6930977119000002	0.6869726865000001	0.6432634908800005	0.6150449935000005	0.7402098517000002	0.7681250499599998	0.7140969098999996	0.62654359114	0.6525870166199997	0.6257831936200005	0.6446968108399994	0.6588006679199996	0.6657922792800004	0.7460295304200002	0.6441394635999996	0.6279343261199998	0.7146367312199998	0.6630772614799991	0.6401399988799996	0.6567060327400001	0.6484571054399997	0.6003001837400008	0.62618386278	0.6572302065199994	0.5728907992399996	0.7264523717800008	0.7472897984000004	0.6458716948800007	0.6877085222799998	0.660082157779999	0.7137088814400007	0.6599333619600002	0.7099017179400009	0.6083683905400001	0.6155473694200001	0.6130570015399998	0.6338186458
arb_Arab	0.6696511001399998	0.6418009811999997		0.6866023741799999	0.6953312277999999	0.6493305815799995	0.6852698187400005	0.6907183471200001	0.6776545792199987	0.6835018588200001	0.7862903801600012	0.6544206973000005	0.7003081678599996	0.6656232397399996	0.6734049659599998	0.6645254059199999	0.6680808766400006	0.6782137955200005	0.6870065604199994	0.6529443245800002	0.6887826099200003	0.6969675567400011	0.6966780774399995	0.6825136697599998	0.5791666723799995	0.67668539786	0.7359568537599999	0.6926414975800003	0.6414421234999999	0.6772719036000008	0.6623897983999998	0.6645293160800002	0.6530913637199993	0.67581837778	0.6802571204599998	0.6468409148	0.6533991648200002	0.5644805791000002	0.6522452627599996	0.6602293049599998	0.60102424836	0.6552063166600001	0.6161053300599999	0.5458756818000003	0.6580156494799998	0.6719468784399996	0.6616626138400005	0.5764549393999997	0.6370311138000004	0.6946752808400003	0.5917828428799999	0.70632060278	0.6708682025799997	0.65447913514	0.5717014723200006	0.6084759528599998	0.77069674512	0.66875930148	0.6835527491199996	0.6761914342400005	0.6823788857199998	0.6922748352999999	0.6866804797199999	0.5763247781799999	0.6866538682400004	0.6812023574000001	0.7531726640600006	0.6780768029999997	0.6843960378000004	0.69638932832	0.6893379040600006	0.6670597946200004	0.6567588181000001	0.6779078296199996	0.6537933049000002	0.6129195076599996	0.5864832207799998	0.6726069762400003	0.6606552951200001	0.6380003812400007	0.6813740407000007	0.6934336058799997	0.7935817301600003	0.7042831518399999	0.6452117246399999	0.6694457465800003	0.6503225156799998
asm_Beng	0.67079236984	0.681629142140001	0.6866023741799999		0.71665178896	0.8499145675200006	0.6840203965999999	0.7063026326000013	0.6769800814999998	0.6703696005200004	0.7296090629399996	0.6425734593999998	0.7078534214799993	0.66512073792	0.6542247636599999	0.6550370014799999	0.6491423638600002	0.6810681810999994	0.6945088632799997	0.6567908110399998	0.6622284194599997	0.6859932250599996	0.7055972012200002	0.6968791834000002	0.7477196893799998	0.6718562172599999	0.7012203858000005	0.7791951775600006	0.6742095053199992	0.6852039740999998	0.6642894889399997	0.7310891034400002	0.6337733880599999	0.68242701772	0.6696282406800003	0.6331100640599999	0.6669967423599994	0.72215522996	0.7332839296599997	0.7253857574	0.6688789929199993	0.719978489519999	0.6810278181199995	0.6373105905400003	0.6552748403000004	0.70225520622	0.68067246904	0.6986834877799999	0.7605976400999999	0.72206960268	0.6788494406000009	0.81865147468	0.6689710223	0.6493539546600002	0.7470809005200005	0.755920195520001	0.7071967902000006	0.6773475159400006	0.6647050251400002	0.6560536554800002	0.6716469564400009	0.6894885761599996	0.7936765639199997	0.6672061015199999	0.6695381731600007	0.6787851544600004	0.75265209754	0.7016988815600002	0.6558771311000001	0.7123398302799999	0.7060040227200001	0.6489552830599996	0.6432018606599996	0.6870877228799998	0.6751690232200003	0.735481913920001	0.7216671305600012	0.6803034076000004	0.6924138969399996	0.6729068095999998	0.7230929419000004	0.7118811066400005	0.7608529070200001	0.7103808808799993	0.6505499509599999	0.6797474543800001	0.6389900511199996
bel_Cyrl	0.7809988991799998	0.6555847894200001	0.6953312277999999	0.71665178896		0.6919124729799999	0.7733033679000004	0.8701308983200001	0.8003284536399995	0.8275353992199994	0.7225674631000004	0.7175789165400007	0.7840185845800004	0.7912165681599993	0.7859822323199994	0.73206150578	0.7733651102999997	0.7979535291800001	0.7789222412000008	0.78466317252	0.8002183257800002	0.7896786165600002	0.7662140182800001	0.7671630392999993	0.6625430252799998	0.7668168096600001	0.6676687049399992	0.7537927602400004	0.7056976183999998	0.8198556538600005	0.7749529951000002	0.7312255235399993	0.7449864309199996	0.7925757568199994	0.7984450930600004	0.7220164438000001	0.7077426167400002	0.6198845044799994	0.7277238997799998	0.8108662141599998	0.6087790918999995	0.8087934114000005	0.6940719956800004	0.5910237760799998	0.7635498627600003	0.8090898651600007	0.8097909711999987	0.6210826579000001	0.73029637624	0.87545691284	0.6129559215799992	0.7443389665200004	0.7877317556999996	0.7803316591800004	0.6199072622400008	0.6791638591599997	0.7563411005800005	0.7580894238199999	0.8341797508400002	0.7890505164800001	0.7826193318600002	0.8951767324000005	0.7096523594400003	0.6278903565999997	0.8254962450200003	0.8146014776200001	0.7258767181400001	0.7649624798800002	0.7980755806600011	0.8055093427800002	0.8756780370400004	0.7387233250999997	0.7787901802000001	0.7778479998200003	0.71428280606	0.66030918914	0.6438846890599997	0.7585267569799996	0.7073774519400001	0.74010179388	0.6804116149400006	0.9092587760200005	0.7470250198600003	0.7354027542800005	0.7482094081400004	0.7557715756000005	0.7488711522799999
ben_Beng	0.64714021182	0.7315296698999998	0.6493305815799995	0.8499145675200006	0.6919124729799999		0.6262254773999993	0.6967787225199992	0.6447560827	0.6681011723799996	0.7031084461199996	0.6645316217600001	0.6624925810600002	0.665567716639999	0.6681360210199994	0.6866439478599999	0.6704860354199994	0.6415161508800002	0.6581856216199999	0.66756088584	0.65858478918	0.6457928240400004	0.6411213636200005	0.6466443384200001	0.8030527591200005	0.6303215182199998	0.7132199371000005	0.8122064472599991	0.6412459041999999	0.6626473936400002	0.6762500671799995	0.7751098697199998	0.66190459018	0.6537320002799999	0.6497054151999998	0.6089966267200001	0.7051550758600009	0.7808780149400019	0.7821320564999993	0.7306340251000008	0.7062719307599997	0.7008274892799998	0.7408910123599994	0.6778434056999998	0.6349187204600001	0.6857962958000005	0.6671796182600004	0.7716880736000002	0.7532145967600001	0.6875941155800005	0.7009798003999997	0.7926210309399998	0.6638688705199999	0.6501767410400002	0.8088838446800011	0.8081158426000008	0.7281673557199998	0.6295222199599998	0.6668394162399999	0.6551740639600001	0.65967368608	0.7036708898599994	0.7534446804999999	0.7302347828600002	0.6624450272799997	0.6502993142200005	0.7240460461800005	0.6628810495600002	0.6523816663000005	0.6867828978199997	0.6799273561	0.62266109426	0.6408442578199994	0.6637561574200005	0.6187246609400002	0.7916107018200003	0.7805213206200006	0.6622804670000003	0.7265755147999994	0.6849811149800004	0.7136403203600007	0.7046511103200005	0.7423809997599997	0.663693432919999	0.6748578738999998	0.6214336767599999	0.6547110181600003
bre_Latn	0.8203655150000003	0.5941861518400002	0.6852698187400005	0.6840203965999999	0.7733033679000004	0.6262254773999993		0.7593526196799992	0.8389982334000005	0.8151766182799994	0.7287398612200002	0.6932151809799998	0.8626109981000006	0.8198498706799996	0.80056305134	0.6780483140800008	0.7936729080200008	0.8433956310400005	0.8470002694800008	0.7816089006600007	0.8377186786799995	0.8694774819800002	0.8632700026800004	0.849533861979999	0.5980557635599999	0.8412171556200008	0.6354814176999997	0.714510669759999	0.8161637220800005	0.8040255276599994	0.78567242222	0.6666818189000004	0.7607579013799994	0.8086045031400012	0.8226180012800002	0.79865894058	0.6827788528400001	0.5598899250199996	0.6581629249600001	0.7207308862200006	0.5508538878999998	0.730443521480001	0.6575646654200011	0.5462427998199997	0.79427616934	0.7995958384599997	0.7971356603400003	0.5534165223200006	0.6730232791000003	0.7710311555599999	0.5747268351000003	0.7150412643399996	0.8230505706799985	0.8052173715399991	0.5573378018800003	0.631074766	0.7277312718000003	0.82053888898	0.7974696724399999	0.8158411112199999	0.8002973900799999	0.7588015231000005	0.6995126106599993	0.5684299479600003	0.8190149617	0.8204674190399999	0.70342529964	0.8194338544799987	0.8219509104199999	0.8243940740999997	0.7681251821200007	0.8306599026599988	0.8002592906199997	0.8144365463000001	0.8237868154200005	0.5993181881200004	0.5901873050399998	0.8177520906599992	0.6758359042599998	0.7612619099000004	0.6348722499800002	0.7697045915399994	0.7280563421999997	0.8159084643799999	0.7358107623000003	0.8339820678200008	0.7627931854399995
bul_Cyrl	0.7821060173200002	0.6557942750199999	0.6907183471200001	0.7063026326000013	0.8701308983200001	0.6967787225199992	0.7593526196799992		0.7918477758599999	0.8160048575999997	0.7192733863800006	0.7309354567199997	0.7689020257200003	0.8104972563400001	0.7870429827800001	0.7398219346600011	0.7996030557600002	0.7895991450800003	0.7714449577999998	0.7714461842200001	0.7855722341999996	0.7826151986200001	0.761685812519999	0.7556895657	0.6558019253200003	0.7634126842399998	0.6609959346400003	0.7789753104600007	0.7184190869799995	0.8383092097599999	0.785901107119999	0.7279747726800001	0.7674333325399997	0.7863314183399994	0.8043981697800002	0.7255182503999996	0.71969447996	0.6191708817800008	0.7387382784399995	0.8045654752599994	0.5892051663199999	0.8057406436399999	0.7162054979999993	0.5838829144200002	0.7573531954800002	0.8101786647200003	0.7860617371800003	0.6372444541600003	0.704364291780001	0.9204666055599992	0.6117850283800002	0.7688386442000001	0.7949717586599993	0.8083307251799997	0.6179282218000001	0.6848545357400002	0.7709326769399997	0.7366543028999998	0.8230096105600007	0.8108027355599998	0.8167675929799995	0.8986426051399995	0.7001948345599998	0.6239331741999995	0.8228300681799997	0.82552768476	0.7066272383199999	0.7607206098599999	0.8065661204800002	0.8065056086000002	0.89563461086	0.7458178131399997	0.8036721441000003	0.7691686988800003	0.7113079459999999	0.6672461923000003	0.6472400281199995	0.7654362754000008	0.7172129359399996	0.7463946237399998	0.6703586559599998	0.8844513047999994	0.7499041921199999	0.7340087905200001	0.7526941701000011	0.74369216382	0.7639122805999996
cat_Latn	0.8265585125999999	0.6225485361800002	0.6776545792199987	0.6769800814999998	0.8003284536399995	0.6447560827	0.8389982334000005	0.7918477758599999		0.8317412598800004	0.71688529272	0.7135324984799997	0.8365522176199994	0.83572751256	0.8188051478	0.7093242286200004	0.8290820162400001	0.8506309910599992	0.8492103253000002	0.8012758659800002	0.8828051976999995	0.8437079711999997	0.8153868219800001	0.8148692634599992	0.6225435345599999	0.8069197148400001	0.6324860343400002	0.7387598967800001	0.7588468457200005	0.8347815645000001	0.8080334064399998	0.6868749096800004	0.7917071995799994	0.8177634363199994	0.8714693827199994	0.7696804935199997	0.7055989958600002	0.5805988986800004	0.6899023799199996	0.7314401859199998	0.5603218261599997	0.7449516790599997	0.6878264921799994	0.5593603129199997	0.8108099474199999	0.8176862104999995	0.8138107319399996	0.5813804619599998	0.6946810663800004	0.8034183483999996	0.5825320013600003	0.7270136344799998	0.8372380352400004	0.8263042564199996	0.5889153091800007	0.6496878016199998	0.7557420930199995	0.7995078672600001	0.8290863238800004	0.8812624208200005	0.8395826874600011	0.7888641010199998	0.6834398122200002	0.5918976924999992	0.833298668620001	0.8259561010600007	0.7028324797400002	0.7960270466799999	0.9028903576	0.8410728343999992	0.7997760156799997	0.7954162149400004	0.8304642017599995	0.8180998864999994	0.7644938393199993	0.6172334624999999	0.60569858822	0.8169688907000007	0.6901086360599998	0.7843695954400002	0.6474746269599998	0.7989957239600002	0.7388674845799988	0.7687620247600006	0.7585667841999995	0.7964699942199993	0.7952833053000001
ces_Latn	0.81924072896	0.6537997728999994	0.6835018588200001	0.6703696005200004	0.8275353992199994	0.6681011723799996	0.8151766182799994	0.8160048575999997	0.8317412598800004		0.7159063462200005	0.7323140184999996	0.8142073853599995	0.8415867174399995	0.8426149131600004	0.7282098901400003	0.8251144125600006	0.8381572489200007	0.8132686136200001	0.8208011452000001	0.84387857554	0.8347194992799994	0.798125291760001	0.8053933836999994	0.6525947090799993	0.7979427478199993	0.648584548900001	0.7526919070800008	0.7589066623800005	0.8799093284399988	0.8272987896200004	0.7010076198199997	0.7936108629199997	0.8233573219999996	0.8295745347200003	0.7610835050199996	0.7220833008399999	0.6016091829400004	0.7184917402000004	0.7406330931999995	0.5719262580399997	0.7340965509999998	0.7145951031999997	0.5760344637999995	0.7967215121399999	0.8454361522800004	0.8450488698599999	0.6151554560199994	0.70448012828	0.8195393214400002	0.5887123218799998	0.7313080248200003	0.8342346211200002	0.8311666474000007	0.6017855664399998	0.6678281958200002	0.7659561870399999	0.7842867011999995	0.8865747449200013	0.8386976039999998	0.833482102119999	0.82491131322	0.6813997654200002	0.6294877162799997	0.9263376670799994	0.8828945320599997	0.7123779017600002	0.7932977337800002	0.8428543074399998	0.8345868972200003	0.8363833006799996	0.7877590958800005	0.8249481888399992	0.8125497518200003	0.7577505360199992	0.6475278047200003	0.6365201559800002	0.7994865680000002	0.7115462977800003	0.7918563381599993	0.6533641262000001	0.8246549489199997	0.7433281617599996	0.7763628203400005	0.7779315164400001	0.7882008915600006	0.79291860458
