	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bel_Cyrl	ben_Beng	bre_Latn	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	fry_Latn	gla_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hin_Deva	hin_Latn	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jav_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mya_Mymr	nep_Deva	nld_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	plt_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	som_Latn	spa_Latn	sqi_Latn	srp_Cyrl	sun_Latn	swe_Latn	swh_Latn	tam_Latn	tam_Taml	tel_Telu	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	urd_Latn	vie_Latn	xho_Latn	zsm_Latn
afr_Latn		0.939538070240001	0.9017179166200001	0.9515032139999995	0.9692079030999994	0.95356060938	0.9542238576199983	0.9696549666599996	0.9724679237800009	0.9722306025999999	0.9410858167199997	0.9432159040600001	0.9659884506000006	0.9763263263599992	0.9778934139800006	0.9588763302799991	0.9740169600600003	0.9715896450799995	0.9638222613599995	0.9695271384000002	0.9739064713600009	0.9736683288399993	0.9600690262600002	0.9637793090800005	0.9543075844999998	0.9594303073199999	0.9264482317800002	0.9623859906199995	0.9547293816000004	0.9710438693400005	0.9694693919400003	0.9592222340999994	0.96930608282	0.9720206044199998	0.9719786208400003	0.9588220810799998	0.9512770819	0.9485609074200007	0.9603532285999999	0.9624562226800002	0.9332364710999996	0.96319120484	0.9519520318199989	0.9388477405599989	0.9642324432800004	0.9718040977000001	0.9697753323999998	0.9418573382599998	0.9584753579399999	0.9707689115200006	0.9276356615600003	0.9569123954200002	0.9814576051199988	0.9744950608800005	0.9472202506599996	0.9538109432599998	0.9636868494000009	0.9572056941000001	0.9711434983999992	0.9718918213199997	0.97052464932	0.9681782944800003	0.9379303576599989	0.94714408464	0.9714485464600006	0.9713398579800007	0.9593282518600003	0.9595310056999997	0.9728286657800003	0.9698841683200015	0.96987577424	0.9616419634000002	0.9750530156200006	0.964628237679999	0.9465381700199993	0.9479477730199996	0.9479689975000011	0.9685719960200008	0.9469220068599994	0.9620986533199987	0.9517461984199989	0.96883671324	0.9511994295999995	0.9524349457400005	0.9630424861799997	0.9457734934199994	0.9701077326999997
amh_Ethi	0.939538070240001		0.8990485804800004	0.95171489248	0.9444613086200009	0.9583948084800002	0.9213117059600002	0.9453357191199998	0.9379053870799997	0.94276472736	0.9395494896600004	0.9322685435000007	0.9370251338999989	0.9372975419800003	0.9404768019799996	0.9480864962400007	0.9393739529200009	0.9390288013999993	0.9411167506799988	0.9434528098600001	0.937525197620001	0.9330912538800006	0.9329335698200004	0.9392207860199998	0.96026692376	0.9373715162800001	0.9288225597000007	0.9578315974200001	0.9303030310000006	0.9417679888799996	0.9439824163599996	0.9577845478000007	0.9431228213000002	0.9430587291000004	0.9389624685200009	0.9320986562399998	0.9523484946400004	0.9591030138399995	0.9578054458000007	0.9536284186200006	0.9436570382800006	0.9521890344	0.9516013030199995	0.9473507640400001	0.9427820888600006	0.94560541778	0.9446046111400004	0.9589007240399998	0.9559874845199998	0.9460724018000001	0.9418493861600001	0.9576546846199996	0.9409060048199994	0.9372662345199996	0.9597366691799997	0.95972848856	0.9538986131399999	0.93513030804	0.9429498760000008	0.9399741627999991	0.9401928249999987	0.9457468644200002	0.9466981478800006	0.9603854160200005	0.9424951637600001	0.9399958618600002	0.9557100927200002	0.9451143009199997	0.9415925557999992	0.9416058490400003	0.9445161628599993	0.9331279355199986	0.93838852802	0.9472843478999993	0.9268548306599996	0.9580462175599992	0.9594408100999995	0.9440808487800005	0.9437780053399998	0.9481497162800007	0.9563144926199997	0.9451238690199999	0.9488257490799994	0.9322309634600001	0.9403154022600005	0.9275640964399994	0.9436962012999995
arb_Arab	0.9017179166200001	0.8990485804800004		0.9162516767000003	0.9093279767399999	0.9080808303600003	0.8993565822399998	0.9056401726200004	0.9030089637600002	0.9050343326400011	0.9269068692199997	0.8985339883200008	0.9113286683799998	0.9002102665599997	0.9034078985999998	0.9147120905800009	0.8966571185599993	0.9001561565600006	0.9080356409999992	0.8996003951400001	0.9061037807200004	0.90976476682	0.9110933043199994	0.9080005104199993	0.8989266621199989	0.9069668451200003	0.9326968391200003	0.9074350774600002	0.9028733455399998	0.9001549422199999	0.9020534125800002	0.9138183411200012	0.9020887019399995	0.9033948718599994	0.90487603712	0.9029807393600006	0.9024635416400001	0.89752992464	0.908974918940001	0.9035929141999997	0.9074564879999991	0.90314705158	0.8943362251800012	0.9001639207599994	0.8981188061200003	0.90247673784	0.90189603622	0.8925099885400005	0.8994052031799994	0.9058615707800012	0.9017517520000002	0.9138212960799998	0.9006211942400003	0.894861787480001	0.8996640314600004	0.9007336222200006	0.9152077217200001	0.9039181169999995	0.9066032045799995	0.9018185125600001	0.9075093603399998	0.9047844342599991	0.9076013783999993	0.8996416266800003	0.9059440736200011	0.9015465703800006	0.917569586559999	0.9050670361599996	0.9027714307799992	0.9092635169400003	0.9025902051599997	0.9052039825599998	0.8976086889800003	0.9088888934199999	0.9027212143200005	0.9012731989999998	0.8972810749999998	0.9063015683200006	0.9071316125800004	0.8938840169799993	0.9067807989000003	0.9077579647199997	0.9246441656400005	0.9176062215999999	0.9016273668799996	0.9015029650800003	0.9014291332999999
asm_Beng	0.9515032139999995	0.95171489248	0.9162516767000003		0.9559228323999998	0.97592437686	0.9416827244799998	0.9524815351399999	0.9494912200199995	0.9520024459	0.9562657278399996	0.9384457024000001	0.9544544920399992	0.9472512793799998	0.9478214252199998	0.9557869070800008	0.9436205601400008	0.9502198250199989	0.955726036320001	0.9509244751599996	0.9479393432000005	0.9527924064799987	0.9524713881800004	0.9536391208200011	0.9689396230400003	0.9499049845400007	0.9417064054600006	0.96713842636	0.9531195337400001	0.9506562330400002	0.9527606048799997	0.9673932119399995	0.9483176284600002	0.9537259954599997	0.9485170659199992	0.9483935729599996	0.9531773122000002	0.9662571449800008	0.9625811539399994	0.9633783549999988	0.9501162748999996	0.9619228448400001	0.9538839580400004	0.9513314336200002	0.9460901626199991	0.9559310709000005	0.9537855181599999	0.9587661073199994	0.9658942525200006	0.9549392505799991	0.9517693154199998	0.9725533585400002	0.9493928697600004	0.9435197485200004	0.9693323845399995	0.9673063509800001	0.9562761783400002	0.9474502252799999	0.9513487970800002	0.9471195828799995	0.9496803681800005	0.9512145839799998	0.9608158383000002	0.9630802910799993	0.9510893867999995	0.9509628835800004	0.9677153277400006	0.9542373037399996	0.9477456558199999	0.9549881778999996	0.9526594590000006	0.95106272424	0.9457637784799997	0.9546221898200002	0.9514807557799999	0.9638837233800002	0.9644346133599992	0.9543781130800005	0.9499457632800004	0.9519547949000007	0.9659504278400011	0.9538409654200006	0.9597586918199996	0.9567843021600009	0.9477862655800002	0.9408946996400004	0.9489261833799991
bel_Cyrl	0.9692079030999994	0.9444613086200009	0.9093279767399999	0.9559228323999998		0.9575068737	0.9508078418200002	0.97943473032	0.9731071841399996	0.9801120789999986	0.9454862413999995	0.9450815769800002	0.9636967696400001	0.9715877620799993	0.9716876180599987	0.9666109384199997	0.9668116817199993	0.9715481263999998	0.9646705982999995	0.9721374479199999	0.9726709619199995	0.9662767974999997	0.9580159823600001	0.9625495025199997	0.9581419766799997	0.9586829497800001	0.9338602007199996	0.9648699359199996	0.9515854580200006	0.9787332137999993	0.97123496322	0.9667460452199993	0.9667745142599997	0.9714959641399998	0.973505304	0.9559357669399996	0.9530237361799999	0.9521593851000006	0.9690316694399994	0.9682764088	0.93782768712	0.9695527875600002	0.9531660219	0.9401497914600001	0.9664054626800002	0.9778252015799992	0.9777693966600013	0.9461652304199993	0.9611189716999995	0.9797178254799997	0.9286249935399996	0.9601174104400001	0.9708499587000001	0.9697189389800005	0.950868455859999	0.9566317560399998	0.9648600454599995	0.9555044301799993	0.9815798499400001	0.9721500407999997	0.9737664449199993	0.9825776253599992	0.9422426483999996	0.9501873726199999	0.97940009348	0.9773411826399999	0.9591995560799992	0.9583321282800006	0.9731446309400005	0.9736696365999995	0.9811784337200005	0.9582924962199997	0.9700934648799994	0.9660364936399992	0.9446548888799997	0.9513553104000013	0.9525737482999992	0.9657159443599999	0.9499850713999998	0.9622410139200003	0.9547066328599997	0.9847097919400003	0.9519598359000004	0.9530029796799998	0.9621897682	0.9478932723000002	0.9669990201199999
ben_Beng	0.95356060938	0.9583948084800002	0.9080808303600003	0.97592437686	0.9575068737		0.9331274308199994	0.9569982231000002	0.9504403396799993	0.9549775272399996	0.9519000248600008	0.94319016342	0.9498856936600002	0.9513588602799994	0.9530936940799996	0.9573740457799995	0.9520903201600003	0.9493193763399994	0.9537462314	0.9560591543600016	0.9514410582000002	0.9482142544599995	0.9441457346399987	0.9494531467600001	0.9752083452200004	0.9462359560599996	0.9382445601800001	0.9748604545399998	0.9483895451799991	0.9533125074800001	0.9575859835199987	0.9695653708999996	0.9562721031400001	0.9534727249399999	0.9508495911799996	0.9444799253799997	0.96246182152	0.973127348660001	0.9676386257800005	0.9678728309399995	0.9531271405399998	0.9650368561599996	0.9642683042200002	0.9546792231799995	0.9484718133400005	0.9576076437400001	0.9562227786000003	0.96745799046	0.9705772162000008	0.9572871181199993	0.9508974992800007	0.9743194572199989	0.95314906314	0.9492218981400005	0.9751729924799997	0.9726063553600005	0.9642334922599998	0.9424241283199999	0.9551328050199996	0.9520794889399998	0.9520035485800001	0.9580619095199997	0.9566048767399998	0.969943836859999	0.9540227032799995	0.9517320696800005	0.9670591244199997	0.9509291617	0.9525021054800004	0.9543761920600007	0.95577389752	0.9477342281400006	0.95061158384	0.9541630047000005	0.9423824541800002	0.9714200935600005	0.9710654104799992	0.9553441679399997	0.9552893506199995	0.9589026516200013	0.9675922560000002	0.9578893117800014	0.9622040725399997	0.9488695755000001	0.9555122490400001	0.9321390933599997	0.9565868746
bre_Latn	0.9542238576199983	0.9213117059600002	0.8993565822399998	0.9416827244799998	0.9508078418200002	0.9331274308199994		0.94670912086	0.9573222802599999	0.9514374649000008	0.9386189651400002	0.9202411196600002	0.96752693204	0.9517298730599996	0.9496929614999998	0.9443555274200006	0.9441137015600003	0.9568014052400003	0.9583727058400001	0.9469064413600002	0.9556592306199998	0.96349200464	0.9662865565000001	0.96465313596	0.9317696423600015	0.9596624037599997	0.9240787687799998	0.9375376512799991	0.9525074353600007	0.9490283030999996	0.9476772106999997	0.9447817169400002	0.9424429461799998	0.9557569133199998	0.9538857019999996	0.95368350362	0.9261074205599998	0.9275348006999999	0.9402482596600005	0.9429532461799998	0.9204944199799999	0.9439270143800002	0.9253411795600007	0.92370947106	0.9489692150400004	0.9518500494400001	0.9496817467000008	0.919405857	0.9343860662800003	0.9497864286600002	0.913456186519999	0.9389159226599998	0.9531063615199996	0.94807525364	0.9283209042399999	0.9327822030799997	0.9399215022399997	0.9578859323000004	0.9494122398799997	0.9510233583999989	0.9518262195400004	0.9434698335199999	0.9307745440600003	0.9264901930799991	0.9503875262199992	0.9523867060200001	0.9435423474800005	0.9562316712000004	0.9518885833600002	0.9570173025199998	0.9473473333800002	0.955662045300001	0.9487170153000005	0.9534812945800002	0.9479091540000006	0.9263247070000006	0.92759157164	0.9559075016800005	0.9264539288200003	0.9389010314399995	0.9339266099800003	0.9473408213000013	0.9327920448600003	0.9530667893600002	0.9409238702599998	0.95137856854	0.9423988339399998
bul_Cyrl	0.9696549666599996	0.9453357191199998	0.9056401726200004	0.9524815351399999	0.97943473032	0.9569982231000002	0.94670912086		0.9733004233999999	0.9773944562600001	0.9427396368399996	0.9464633657399993	0.9606440774400001	0.9734572888799998	0.97192847698	0.9661252847799998	0.9713820439999998	0.9698644503999995	0.9618717539199998	0.9708620214399997	0.9732600529400014	0.9629084988200005	0.9547920677200011	0.9592533861200006	0.957520884039999	0.9578028753600003	0.9305671069799996	0.9663889965999989	0.9499049978800008	0.9785148291400004	0.9710377058599993	0.9640590827999997	0.9702260250799996	0.9697427541600007	0.97468571886	0.9535066228999998	0.95459607026	0.9514475172999999	0.9675927879799996	0.9667185895199997	0.9366376627599998	0.96774502092	0.9548469063200005	0.9411038669200005	0.9650197281399994	0.9749431234199996	0.9736798679800005	0.9467648674999996	0.9596331192200003	0.9845414185599993	0.9275169742800001	0.9604498472200003	0.9717876768599993	0.9733060852400001	0.9495147748199999	0.9567384630999988	0.9672615379599998	0.9518531485000008	0.9783830187200011	0.9750177846600012	0.9762791898199996	0.9816080985399989	0.9387134191599995	0.95005523256	0.9772967470800004	0.9758060412199994	0.9576290179000009	0.9563590887400002	0.9754780127999999	0.9731327941600005	0.9818205555800001	0.9564085248800002	0.9732512432400001	0.9652583353200003	0.9409546434199998	0.9508196848600001	0.9512666891200002	0.9660561335000002	0.9510190685999996	0.9630117731400005	0.9534693875599993	0.9803392254799995	0.9521980133600005	0.9488949796799995	0.9637363881000001	0.9429890614199996	0.9700988113399999
cat_Latn	0.9724679237800009	0.9379053870799997	0.9030089637600002	0.9494912200199995	0.9731071841399996	0.9504403396799993	0.9573222802599999	0.9733004233999999		0.9743234867199998	0.9400225904000008	0.940245539080001	0.96794125808	0.9741441921000003	0.9730740459400001	0.9635794989599997	0.9730055468400018	0.9735272157399996	0.9677827028600005	0.9699033220000005	0.98190961566	0.9688200688200006	0.9611387555199999	0.9649302807800003	0.952272787760001	0.9608125008400002	0.9285941730400006	0.9603318863599998	0.9522262972799995	0.9747856998000001	0.9710255813600003	0.9595674417200003	0.9682462619400003	0.9716315093000003	0.9809577480800001	0.9572194472399993	0.9483553017800002	0.9455828198399987	0.9610403761200004	0.9615772958999992	0.9314214952000008	0.9632697598399995	0.9480818305600008	0.9358004768	0.9669852862599992	0.9733233940999998	0.97231338374	0.9387566774800005	0.9551664771000002	0.9745544478999996	0.9217653907200011	0.9548841301	0.9745519816599999	0.9730052342200003	0.9438222913800001	0.9516002272399995	0.9624665024999989	0.9571613870799999	0.9745574981000003	0.981367240920001	0.9771354132400003	0.9709931262200003	0.9345685225399998	0.94399795864	0.9738137736800008	0.97325953668	0.9546628954400006	0.9577460016799991	0.9836559081200004	0.97533747554	0.9730840746199997	0.959894636780001	0.9738221785599999	0.9664975724800003	0.9438730829200009	0.9443201094800006	0.9452721197600009	0.9692542855000001	0.94513091044	0.9620362052	0.9490439585999997	0.9720367152000009	0.947175907419999	0.9503563541999988	0.9618409924199999	0.9477183925599995	0.9682586086799992
ces_Latn	0.9722306025999999	0.94276472736	0.9050343326400011	0.9520024459	0.9801120789999986	0.9549775272399996	0.9514374649000008	0.9773944562600001	0.9743234867199998		0.9415931437200006	0.9446659431400001	0.9638201112199996	0.9748647946	0.9758970993999999	0.9651022472000002	0.9703168653200004	0.9729199434399997	0.9643059048400008	0.9740982765400003	0.9750645201400004	0.9682002491799996	0.9579937278200017	0.9629970570600002	0.9565239873400002	0.9590192407399999	0.9302947277800001	0.9633542352600006	0.9526058110399999	0.98158686658	0.9731720368000003	0.9626104728599993	0.9689335622399997	0.97299519676	0.9746652186399989	0.9561586868999994	0.9536227845999999	0.9498922656399995	0.9669969488400003	0.9650042259200003	0.9340952870399999	0.9662067371399998	0.9541321156800002	0.9382992897799998	0.9672052701000003	0.97811243708	0.9779361749000004	0.9445643788000001	0.9594460941000001	0.9774749822599991	0.9252340788999994	0.9572627221800007	0.9747605210200008	0.9734359703000004	0.9482060232600001	0.9543137755800004	0.9647077887000002	0.9543441731999998	0.9832657919199994	0.9741887731199999	0.9755650069400003	0.97823579718	0.9380430421799998	0.9491605281400001	0.9856316386399997	0.9809401499599999	0.9571236379399998	0.9579725887199998	0.9749213231400008	0.9738543549000003	0.9797565200599989	0.9591744978199995	0.97367720576	0.9660311384400015	0.9442684400399998	0.9489145765400007	0.95088730338	0.9667088209800003	0.9484384267400003	0.9644991093800005	0.95207948002	0.9793272243600009	0.9495145969400007	0.9519778912999999	0.9634349913800009	0.9467616662399991	0.9690356136200002
