	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bel_Cyrl	ben_Beng	bre_Latn	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	fry_Latn	gla_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hin_Deva	hin_Latn	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jav_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mya_Mymr	nep_Deva	nld_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	plt_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	som_Latn	spa_Latn	sqi_Latn	srp_Cyrl	sun_Latn	swe_Latn	swh_Latn	tam_Latn	tam_Taml	tel_Telu	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	urd_Latn	vie_Latn	xho_Latn	zsm_Latn
afr_Latn		0.9941599428400004	0.9912315528399994	0.9928820752600005	0.9954571279199997	0.9949433219000007	0.9901240608199997	0.9959342078599992	0.9937583912000004	0.995604987980001	0.9890701779200014	0.9933618694600004	0.9927902859800005	0.99642063814	0.9962374936800006	0.9950074883599995	0.9965645347399998	0.9915321681199991	0.9931726701600001	0.9958215458800009	0.9959455194799993	0.99555537188	0.9924579085400004	0.9938814616000001	0.9949278954600002	0.9917337621599996	0.9933119699799996	0.9954748140000002	0.9927635134000015	0.9958194338200002	0.9955831557599999	0.9949221979600004	0.9959329664800005	0.9945434679600007	0.9955717506199998	0.9925766124599997	0.9944222793799999	0.9945629758199999	0.9955965284799999	0.9949548841599992	0.9925784008800002	0.99444901732	0.9952739248199989	0.9939202199599991	0.9944461865599996	0.9945403273600001	0.9945234303600002	0.9940169343400003	0.9951263345800011	0.995986190720001	0.9921943522199995	0.9946523902999999	0.9972914429599994	0.9965916414800001	0.9947241348600006	0.9948066721999995	0.9954819017599996	0.9911137684400002	0.9957130060399996	0.9956783619200001	0.9952880053799998	0.9960634754600006	0.9928292195799997	0.9941698208200008	0.9958418715800009	0.9955013044599996	0.9939913621399997	0.9916514814200003	0.9959600907600005	0.9933563031200003	0.9955866510000005	0.9931223711799998	0.9962298012199995	0.9944186455400016	0.9916186407999993	0.9943287514199991	0.9952563498199996	0.9946577397400002	0.9943161054800008	0.9943424508999991	0.9937258754	0.9956231675199997	0.9946115056400004	0.9911158878000013	0.9955376558999997	0.9899880023999991	0.9961217359799995
amh_Ethi	0.9941599428400004		0.9905491596200001	0.9933902190400007	0.9945344791200005	0.9953182590999998	0.9876704991999989	0.9947811320999995	0.9919803183800003	0.9944549082399995	0.9902264222800001	0.9929829524399992	0.9912009519800007	0.9941766915999997	0.9938598719800004	0.9951684147799996	0.9946797424000005	0.9895194179	0.9929900011000005	0.9944107703000015	0.9938921447799998	0.9932810389800004	0.9913077890200006	0.9932447092000004	0.9954412022399997	0.9915093572999992	0.9933025206799997	0.99509022734	0.99192187062	0.9949527155	0.9944528097400002	0.99511165004	0.9947435934200005	0.9938639793	0.9941939108800002	0.9924711038199995	0.9946292641600001	0.9951874169000006	0.9956876952399993	0.9948142881999997	0.9940445497400003	0.9947125283600003	0.9949263295799997	0.9949969817999985	0.9938018160600006	0.9937126421599994	0.9934132423399998	0.9948980619200001	0.9948596110600002	0.9953253426999995	0.9932669649599996	0.99516465256	0.9944449507600011	0.9944432851400007	0.9958830131599997	0.9958314761400002	0.995372571800001	0.9902660762800007	0.9941696728400002	0.9941621572800007	0.9940118552400005	0.9952210621800001	0.9938477873199996	0.9956235983600003	0.9948000684200005	0.9943234103999984	0.99431920784	0.9916448030999996	0.9948968752399998	0.991650493719999	0.9947866214199996	0.9927713467000008	0.9944697939999999	0.9940258752800006	0.9914756520999994	0.99498774812	0.9954955770199998	0.9937600503599991	0.9945258381199997	0.9942070455199997	0.9945224146599994	0.9948707804400002	0.9947769627200007	0.9912401061599992	0.9944767652599996	0.9898572146399999	0.9947976202400004
arb_Arab	0.9912315528399994	0.9905491596200001		0.9906706735999996	0.9921155181200003	0.9917873395800009	0.9862102515799999	0.9927762527800004	0.9901998518599991	0.9919971243999997	0.9894332245200004	0.9910171597800014	0.9896464059800002	0.99179864126	0.9919051415999995	0.9924790920400003	0.9921511720600005	0.9872982271400004	0.9895500165799993	0.9917971206399998	0.9921410816400006	0.9910660266200004	0.9902704080000001	0.9907141845800013	0.9912765027400003	0.98877252566	0.9934566575799995	0.9915305265199996	0.9888469869799996	0.9918885962000005	0.9920263954199996	0.9918503192600008	0.9914047331199992	0.99129789104	0.9916771464999997	0.9887019950599993	0.9915806301800005	0.9911211691599996	0.9918986519599998	0.991788570119999	0.9906074259799997	0.9911035424600003	0.9913450359599996	0.9900171714399999	0.9907282760799989	0.9910364545000001	0.9907414050200006	0.9904144252400017	0.9911528289599997	0.9922837279999998	0.9903546758799993	0.9915052505600002	0.9918988139200003	0.9917264946599992	0.99099967444	0.9903351404800003	0.992464443259999	0.9876997192200005	0.9921656925999993	0.9919320082000012	0.9919313023599998	0.992550730860001	0.9901893406600007	0.9910891748599999	0.9921650007799995	0.9913889101800002	0.9920252170200005	0.988345074379999	0.9918973723800002	0.9901606181799993	0.9921881357199999	0.9890006391000007	0.9917519072799998	0.9903875601399996	0.9884209651399998	0.9917684781800008	0.9906054292999994	0.9905733499199996	0.9915662111999991	0.9901400179799997	0.9915338222600002	0.9923136869199989	0.9926916485599997	0.9895754273400006	0.9919892265999992	0.9864747648400006	0.9914477576799998
asm_Beng	0.9928820752600005	0.9933902190400007	0.9906706735999996		0.9942959601800003	0.9967978213800001	0.988762493099999	0.9944759201200003	0.9934080335000006	0.9935628646800005	0.9898078210600006	0.9924507513200002	0.9917582201200001	0.9939724169400003	0.9937850514199994	0.9940054528400004	0.9939652122999996	0.9904251708799998	0.9924125135600005	0.9942045073000008	0.9934775693	0.9921123829799996	0.9918582168999996	0.9921685784799998	0.9955735939199999	0.9899568873800003	0.9934746210000001	0.9949622893599992	0.9922218135799996	0.9937545379399998	0.9942062656999997	0.9940499732999997	0.9942526224200012	0.9925614323799998	0.9940075446800002	0.9916587363400005	0.9945473381999991	0.9954372160799999	0.99447098156	0.9946339246600002	0.9934188605600002	0.9946223243199994	0.9948673815599995	0.9941296796800002	0.9927729563999993	0.9936278693399998	0.9934896595799991	0.9933216802800007	0.995229153219999	0.9945954267999997	0.9934916165799998	0.9959410716999993	0.9937239101000004	0.9938607949000001	0.9948435349200001	0.9949986718400002	0.9947211971799995	0.9905953487599999	0.9934158430599995	0.9936056501399994	0.99358440338	0.9938198310400002	0.9946292145600004	0.9941498684199996	0.9937763675999995	0.9934798693400005	0.9944515975799997	0.9911862837199995	0.9937075377800005	0.992674074680001	0.9939147188999998	0.9920713401600008	0.9943260795000003	0.9932638316600001	0.9904551928399998	0.9947978262	0.9947833455999995	0.9935452882199984	0.9943508711800009	0.9934356472199988	0.9940185750799998	0.9947258981800006	0.9949205249399997	0.99089973574	0.9941309415400003	0.9885871615399994	0.9941432419399995
bel_Cyrl	0.9954571279199997	0.9945344791200005	0.9921155181200003	0.9942959601800003		0.9956188773600003	0.9907800040399994	0.9966150108199995	0.9941947532199998	0.996267334620001	0.9898770022600005	0.9940873617400007	0.9935234526200004	0.9957037920800004	0.9956062765600002	0.9957105092399995	0.9958078090599995	0.9918105491800001	0.9939895557000005	0.9958891421799995	0.9960101123999993	0.99472805044	0.9933715556600002	0.9945318581000016	0.9953740253399996	0.9927213900000003	0.9942109163200002	0.9954145887600003	0.9925919564800005	0.9960202654600009	0.9956252969399992	0.9956032402400009	0.9955496931000001	0.99468535598	0.99636219878	0.9931021832800008	0.9947322197599994	0.9947129446800002	0.9956831040600008	0.9959237067200003	0.9932156955599996	0.9952483334199999	0.9951485525199997	0.9939920401799999	0.9950718001000012	0.9950248403799999	0.99504540826	0.9934431312399998	0.9957947911999997	0.9965362574199993	0.9923789900600002	0.9952870198800007	0.9955568967800001	0.9961556382000003	0.9947166049400001	0.9949778206	0.9956736352800002	0.9920849881600005	0.9962755660199997	0.9957378069600002	0.9954997624000007	0.9972021279199998	0.9939010194399992	0.9948824313999995	0.9964442472200007	0.9957680135200006	0.9943135927400011	0.9918881989400006	0.9959729765400002	0.9938356731000003	0.9964749721599989	0.9932794447000007	0.9960480155599993	0.9947706018999998	0.9915719415200003	0.9950924760600003	0.9951175892400004	0.9946040634800004	0.9949267141399992	0.9941538036599997	0.9940479913199998	0.9973306175200009	0.9946974831800003	0.9919676575799994	0.9960694319800004	0.9902211327399999	0.9957065032200005
ben_Beng	0.9949433219000007	0.9953182590999998	0.9917873395800009	0.9967978213800001	0.9956188773600003		0.9893928913800004	0.9963280902199997	0.9940608399200005	0.9955645262199992	0.9901118201599997	0.994374147600002	0.9925819835800003	0.995876408139999	0.9957636066599996	0.9956161364399995	0.9960934079000001	0.9911009562399994	0.9935591762000003	0.9960679899600011	0.9955164240200006	0.9934268785799988	0.99269574228	0.9937647507599997	0.9972389082600002	0.9916281676000008	0.9947529150000001	0.9972400485799999	0.9929850235200001	0.9956219353000001	0.9960319754399994	0.9958658884399995	0.9962900795399994	0.9939508673999999	0.9955750147200003	0.992865677819999	0.9961482742599993	0.9968187613200006	0.9965496903600006	0.9962517806600008	0.9953028547400009	0.9958802488199997	0.996633320120001	0.9956601102199995	0.9944815298200005	0.9948389774800003	0.9948097337200005	0.9959222789999991	0.9966710550399995	0.9961343918999999	0.9939113838400001	0.9969820977000011	0.9956805511200003	0.9961002474800008	0.9971503250399997	0.9969934465	0.9966992199599999	0.9910406533399995	0.9953423758399995	0.9958095725999991	0.9952942803200006	0.9963646669599995	0.9948696303200001	0.9960677991199999	0.9958074461599996	0.9951504974799998	0.9952397047800003	0.9916103362200002	0.9956865816800005	0.9938158924400006	0.9957710808600011	0.9930483660000009	0.9957374307200003	0.99467151692	0.9913257593599993	0.9966943421000003	0.9963910003200005	0.994953948720001	0.9960385773599991	0.995310811540001	0.9953818087799999	0.9960748012000004	0.9963261083200011	0.9918347480600002	0.9962807216799998	0.9893743664599991	0.9962958393000002
bre_Latn	0.9901240608199997	0.9876704991999989	0.9862102515799999	0.988762493099999	0.9907800040399994	0.9893928913800004		0.9902931595399992	0.9896074724199996	0.9905084995000004	0.9851878292	0.9875171152000003	0.990978174399999	0.9906556675000001	0.9901879942999993	0.9897584801800007	0.9902877438399997	0.9887267406600002	0.9908166364600004	0.9900640849000005	0.9908735053200002	0.9911763827599995	0.9906883857600001	0.9905038044199994	0.98859318972	0.9891920255800005	0.9886627577000001	0.9892210163600007	0.9903709017000001	0.9904114381599999	0.9904596974000003	0.9899706607800005	0.9897850928800004	0.9895018304200004	0.9903943444000002	0.9894892697000005	0.9883008389200001	0.98861346258	0.9889065827399999	0.9897474813800001	0.9866145682599996	0.9888939012999997	0.9891002138200001	0.987643877439999	0.989392470599999	0.9893733901199997	0.9893229891999993	0.9871814706599997	0.9887524188799998	0.9902310018400015	0.9868969361799999	0.9891305994199999	0.99056382836	0.9909615186000003	0.9882825034399997	0.9888999519399999	0.9894517023600009	0.9887187358000005	0.99015396308	0.9902500788999998	0.9900868392199998	0.9902489189400004	0.9887976925800002	0.9884000103200005	0.9903993008400003	0.9906107671800003	0.9880344682600006	0.987710148940001	0.990325303219999	0.9894828792599992	0.9899152454999998	0.9902236440599999	0.9906285275400005	0.98951155744	0.9894891380199988	0.9888556872799995	0.9889172378599999	0.9894284106999995	0.9885834737399991	0.9892808890000007	0.9877395121200003	0.9904374813599996	0.9883217370800003	0.9889989477200015	0.99031519924	0.9867103258599997	0.9896891075199996
bul_Cyrl	0.9959342078599992	0.9947811320999995	0.9927762527800004	0.9944759201200003	0.9966150108199995	0.9963280902199997	0.9902931595399992		0.9951204694599999	0.9966499147600003	0.9899639206999995	0.9946363094600005	0.9930956579799995	0.9968495862200019	0.9966452001000004	0.9965959533000008	0.9971955240400002	0.9919471419000006	0.9939465093199995	0.9966672866199994	0.9964980145200005	0.9944040766199994	0.9935724921600004	0.9944440168800006	0.9959436842999996	0.9925784606000003	0.9945681704799993	0.9967967297800006	0.9929122581199997	0.9970048267199999	0.99674225172	0.9959559513199997	0.9966252675200004	0.9952462572600002	0.9968415083399996	0.9927559047599998	0.995957221719999	0.9958482778600003	0.9967631864400006	0.9963569038400008	0.9934762874400002	0.9960507316999998	0.9964454822999994	0.9946157808800008	0.9954741583799998	0.9961710016800004	0.9955273193999999	0.9949889078999988	0.9956434403399999	0.9979992395400001	0.99296806246	0.9961854743399999	0.9967487973399989	0.9971135031799998	0.9954624341799995	0.9957145131400006	0.9968460179200002	0.9919011373000006	0.9970054116399989	0.9970319462399995	0.996902953080001	0.9978108566000001	0.9938116313	0.9955475982400004	0.9969450375200005	0.9964494239399988	0.9941982453000008	0.99225914762	0.9969757364599992	0.994791939120001	0.9974527924199998	0.9931508226199994	0.9969921850800001	0.9951056727000007	0.9916085477399996	0.9959501588199992	0.9958654838399997	0.9951616181399991	0.9955310891400003	0.9952362569199998	0.9948776259800004	0.9974564772399985	0.9956944814600003	0.9918097103600005	0.9966553189000008	0.9903697257599998	0.9965735660600006
cat_Latn	0.9937583912000004	0.9919803183800003	0.9901998518599991	0.9934080335000006	0.9941947532199998	0.9940608399200005	0.9896074724199996	0.9951204694599999		0.9945819710599999	0.9878037734999994	0.9919809715399994	0.9924576502800005	0.99481965182	0.9947565032399998	0.9942840433399988	0.9952267794600005	0.9915320434600001	0.9927361645199986	0.9948273622000005	0.9958876249799996	0.9924984890000004	0.9920547644600005	0.99262907664	0.9939322168000018	0.9897225118400005	0.9922597862000001	0.9941519669399999	0.9905667636999995	0.9943953504600002	0.99483719694	0.9939628159800008	0.9944825346999994	0.9937081986000003	0.9955244195200007	0.9909464874199999	0.9939633654999996	0.9936436762999994	0.9941249407400001	0.99368318272	0.9912193050000008	0.9937767595599992	0.99423307076	0.9927190530999994	0.9941348981399996	0.9944677127000003	0.9939232088999997	0.9926407895600007	0.9934783928199997	0.9950851777200002	0.9908983473800006	0.993474098419999	0.9948721945200004	0.9950030068999998	0.9935388162000003	0.9932542900400004	0.99467778596	0.9899994027399992	0.9945784134199999	0.9958327349400005	0.9952512577199991	0.9945884569600001	0.9915939645400006	0.9932593691399999	0.9945359539199995	0.9937933863799998	0.9921579675399997	0.9900270934799996	0.9960622211800001	0.9937528759199995	0.9943293510399993	0.9914225229800007	0.9951983466799991	0.9929146750200003	0.9893387066200008	0.9934634411799999	0.9933496738400008	0.9932414109999992	0.9930105168400005	0.993621928220001	0.99244504746	0.9950336478999996	0.9932614063	0.9895832925600001	0.9944255359400012	0.98766792368	0.9944240559399995
ces_Latn	0.995604987980001	0.9944549082399995	0.9919971243999997	0.9935628646800005	0.996267334620001	0.9955645262199992	0.9905084995000004	0.9966499147600003	0.9945819710599999		0.9892893621000004	0.9941402977400003	0.9932731240600002	0.9962811819000004	0.9961865917999998	0.9958596693199999	0.99653084092	0.9921536747000005	0.9935711794600003	0.9963534131799998	0.9964271870599994	0.9944442223000001	0.9926534363999999	0.9942526927	0.9955374187000005	0.9920368952399989	0.994049296880001	0.9958801065399997	0.9928978226000004	0.9970441223400004	0.9964455821800002	0.9951057476799993	0.9960282411800007	0.9950897691799994	0.9961684764799991	0.9927588598600002	0.9951482149599995	0.9946304986800003	0.9959680812399994	0.99541747046	0.9927254694199997	0.9944224833799996	0.9958118043999998	0.9941809032999996	0.9951259626600005	0.995769884259999	0.9957989550000008	0.9943278040600001	0.9951995168199993	0.9968897506399986	0.9922480130800003	0.9949357417400001	0.9961690934800005	0.99647470936	0.9950203452199997	0.9949098357400006	0.99606505612	0.9916670802199993	0.9969663871999996	0.9963748496999996	0.9963546992600002	0.9969444447000002	0.99313684936	0.9951914096800002	0.9979983972199987	0.9966843941800009	0.9941929817599995	0.9913837495800004	0.9966021296399998	0.99440336774	0.9965084967800008	0.9932129796800011	0.9963976838600003	0.99508490322	0.9914518750599993	0.9952062829400004	0.9952218832599995	0.9943899176200005	0.9949784989999994	0.9952220262599993	0.99356549032	0.9967016012999991	0.9947234363799997	0.9919637393800005	0.99619900792	0.9903199906400011	0.99608604728
