	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	heb_Hebr	hin_Deva	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mya_Mymr	nep_Deva	nld_Latn	nno_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	spa_Latn	sqi_Latn	srp_Cyrl	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	vie_Latn	zsm_Latn
afr_Latn		0.58328418808	0.5202545062800001	0.62904827898	0.6168493362800003	0.7093656182199994	0.6106099837800001	0.7010608903800001	0.7475205480399995	0.7377928348800002	0.6268208465199999	0.6176255659199997	0.7251959487799996	0.77040113428	0.7633813257000011	0.6121740423800004	0.73256696498	0.7533006339799999	0.7217861998599999	0.7175579777799996	0.7507611303999995	0.7023453354399996	0.5940602545	0.5410712546799998	0.6223316370599998	0.7350094819799995	0.7021784452799996	0.6162473965799999	0.7186298066	0.7465462304000001	0.7431414942199994	0.6327370840799993	0.5712115935200006	0.6329552408200002	0.6607209127999993	0.4999251848400001	0.6722567658399998	0.6291355363799994	0.5296402918000005	0.7202140637600001	0.7285400433399993	0.7129395047999999	0.5906383221599995	0.6389089105800003	0.7200113639800003	0.6854342234799999	0.5499038999399999	0.6331604157800002	0.8405207699799997	0.76750805886	0.7613691745800003	0.5563242660800001	0.578599672359999	0.6693069656199999	0.7155471244599997	0.7391315680999998	0.70854073104	0.6978520013799999	0.5852161374	0.584151387739999	0.7349837687599996	0.7556130424000003	0.6639354456600005	0.7409784217800008	0.7306152255800006	0.7117616105599998	0.7532212055199998	0.7014498401799997	0.6115202586800007	0.6517775917999994	0.6093335623000004	0.6589037731400005	0.71238788164	0.5949150552600002	0.6721684483400006	0.6127919178399999	0.7036874526000002	0.6345653559200005	0.6398360851200002	0.7289119614800006
amh_Ethi	0.58328418808		0.5532700685200005	0.6882788544199999	0.5456526202999997	0.6343469770800007	0.751847707060001	0.6420878475599997	0.6053790537000003	0.6317967146999999	0.5630928825199999	0.5851902062400002	0.5788318189600005	0.6085128463799999	0.6184413339	0.6733466945800001	0.6216942152400005	0.5838906993400004	0.6108959998600003	0.6253077981600002	0.6049338915400002	0.5728712929399999	0.7503119632400002	0.64402693258	0.7018999620199998	0.6274540040999996	0.6122374993800003	0.7389700167599994	0.6236981408599999	0.6229862551999997	0.6113759953800006	0.65964798588	0.736036353859999	0.7466923678800007	0.6652902612400001	0.67429386802	0.6374541559200002	0.6831763296800004	0.6710356735400004	0.5986263230799996	0.6373751813600004	0.6251417943799997	0.7672207303800005	0.64408639474	0.6397329655800005	0.5217213577399997	0.6688576839799999	0.6653263206799997	0.6144932288399997	0.5963317712000006	0.60374730564	0.7390496690799996	0.7534667887199995	0.68135257218	0.63931604988	0.6080639677200003	0.6200787435799996	0.66309578078	0.6230944471000005	0.7656355231400005	0.6225549735600001	0.6092537392000004	0.6568942703400003	0.6240317553600002	0.6248592997399999	0.6323696043599998	0.6008476218599998	0.6143422101399996	0.7549670129799992	0.5730598857600002	0.7682221137999997	0.5584628960599994	0.6041024405199997	0.63965313338	0.6333639975600001	0.68301368462	0.6486840834599994	0.6368275885799998	0.5909508782800007	0.6193699068799996
arb_Arab	0.5202545062800001	0.5532700685200005		0.6102314982999997	0.56434880178	0.5725850576799997	0.5913402280200003	0.5683324578200006	0.5306824774199999	0.5669146450600001	0.6102186512000005	0.5243927040800004	0.5530548494999996	0.5315783944599997	0.5456552822199997	0.58682457448	0.53439978432	0.5295158591400003	0.5535714897800003	0.5243261919600001	0.5490615992600001	0.527445042	0.5252293446800002	0.6629049718199997	0.5518465199399998	0.5491091209399991	0.5387775701799997	0.5791155984599997	0.5260918817800004	0.54161042644	0.5500752053599999	0.5347950275800003	0.5143012423399996	0.5759562003600001	0.5328046915800003	0.5151478136800003	0.5155761091599994	0.5354233048	0.4850281456399999	0.5323956355799994	0.5372600176399999	0.5191969559799995	0.5370752216800004	0.5182386262	0.56711610578	0.5800184253200005	0.5244775889799996	0.58412870288	0.52847460328	0.5428062257199993	0.5181548309400004	0.5181400943399997	0.5271340643799999	0.616847862320001	0.5567640169199994	0.5375576366400007	0.5450647642200002	0.5744269283800001	0.56013463086	0.5578222358999998	0.5666463375399996	0.5505906335799997	0.5922577676400002	0.5381125138199999	0.5692639822800004	0.5593543542800001	0.51934899286	0.5331209093599999	0.5651803443199996	0.56678077446	0.5590770838199998	0.5852764382999999	0.5214520658000001	0.5399769366199998	0.50134119618	0.5446598363799998	0.5655958174799995	0.6357159087800002	0.5179084651800001	0.5216477183400007
asm_Beng	0.62904827898	0.6882788544199999	0.6102314982999997		0.6648740187799993	0.6902564384599996	0.7962985687999997	0.66653367666	0.6433066706999998	0.6435954437600006	0.6465566180199999	0.5720768936599997	0.6631262306199996	0.6293295177800001	0.6050759935799997	0.6412599072200001	0.5876572028200001	0.6261933866400001	0.6626523022400004	0.6312550356600002	0.6202936913800001	0.6569943806799996	0.7158119659400001	0.6485573138199998	0.7108947595800001	0.6573943784000004	0.62927310292	0.7085869330799998	0.5917106977799993	0.6700820096399995	0.6400596778200001	0.6428648767399998	0.7032130738600005	0.6895725812199999	0.6887586161000003	0.6258845071199994	0.6803038144399999	0.6518437499599998	0.6069065066400003	0.6130893369600002	0.6683283420600001	0.6359308178799999	0.7119861412799997	0.7069039919	0.6853555880199992	0.6114757358199998	0.6624093162800009	0.7722604450800002	0.6265119391999998	0.6343755958399995	0.6156450925400005	0.7232553929800001	0.7168111363399988	0.6567427485199997	0.6401943730599998	0.6187674736800001	0.6354004208999993	0.6430218641799998	0.7206725729399999	0.7137662550799999	0.6352107531999998	0.6437208279199986	0.7201484737800005	0.6144729022599998	0.6771569136599986	0.6694262522800004	0.6074378435600002	0.6144539810799999	0.7256028570399993	0.6770939546599999	0.7258886487999993	0.6688372872799997	0.6278758820799996	0.6166045595000003	0.6241463731599995	0.7192450382400005	0.6736014873000008	0.7068943816600003	0.5861309303200001	0.5980700196599994
bak_Cyrl	0.6168493362800003	0.5456526202999997	0.56434880178	0.6648740187799993		0.6663585083800004	0.6172939883399998	0.6337895949800001	0.6166744460199995	0.6418335076000002	0.6955739415799997	0.5514020415000005	0.6355361298999993	0.6146611239	0.5997036889800001	0.5997402439600005	0.5621203067999997	0.6260132744400003	0.6548588895599994	0.6257445406600002	0.6119972208800002	0.6353723710000003	0.5805762828600001	0.5740173396200001	0.5744003684800001	0.6142939073400002	0.6677239646199989	0.6289470785600005	0.5868369255200007	0.6332461193800002	0.5997748278400001	0.5910566983600001	0.5798836428400003	0.6175592619399991	0.7458437684799994	0.5103566622800001	0.7290335771599994	0.5793708530399999	0.5258556797400005	0.5940417020399997	0.63501915114	0.62352301898	0.57902160308	0.6047991888600001	0.6401599381399996	0.6721014810199999	0.5660984235600005	0.6314574139199999	0.6144865413400004	0.6344189545999994	0.5963782949000002	0.5724298127399997	0.5663109275600002	0.5808425075399999	0.6245115382800002	0.6146099579800003	0.6156120317200003	0.6302753347000005	0.5980939408399999	0.5884847499800003	0.6431003448399996	0.6250928760399996	0.6189102530200001	0.5955898893	0.6455769859000003	0.6234100326400004	0.5873200407199999	0.5997566743600001	0.6075243866000002	0.8799268917599997	0.6003524150199996	0.74784292112	0.6109762574800002	0.5550145349200005	0.6488771095400006	0.6887776224200003	0.6444063899800002	0.5866196422199998	0.5599820875999997	0.5874799608400004
bel_Cyrl	0.7093656182199994	0.6343469770800007	0.5725850576799997	0.6902564384599996	0.6663585083800004		0.6739427106800004	0.7684286668400003	0.7405142143800009	0.7864661169600005	0.6372145138200004	0.6386796546200002	0.7010601797399999	0.72626279252	0.7238706371	0.6882384958599999	0.6902448516399998	0.7312799463200002	0.7141729553399997	0.7345717400399999	0.7375642208599996	0.6758373659399997	0.6648716960800003	0.6066975451000003	0.6618475818400004	0.7634395279199997	0.7207697384800004	0.6882144336799997	0.6880979147200003	0.7354990584600006	0.7406213478599989	0.6649949240400003	0.6394443200399997	0.6979330796800005	0.7254925890399996	0.5707161010199996	0.7194659439400004	0.6665105819799997	0.5784301951799995	0.6996134074199999	0.7428989256800002	0.7534788515399998	0.6475774084000002	0.6910128428199996	0.7841475687600004	0.6571812660000004	0.5906866132399996	0.6752090676200005	0.7213358832200004	0.7255100820599998	0.7152395803599993	0.6180997257399996	0.6312454896799999	0.7003685113200001	0.7899091353400002	0.7245164301799999	0.7079337656999999	0.8108138976400003	0.6309932906200003	0.6573075033399997	0.7772767843999998	0.7577022902400006	0.6711781426399999	0.7359587168799993	0.7384644562200016	0.7909309970800003	0.7165010906200001	0.6886386137800001	0.6641652390599999	0.6977370026600003	0.6594403930599995	0.6991720436600001	0.6735423658799997	0.6271749637400005	0.6723406798599997	0.6738575528999996	0.8387385318000014	0.6421443447000006	0.6600998036199994	0.6934750889800002
ben_Beng	0.6106099837800001	0.751847707060001	0.5913402280200003	0.7962985687999997	0.6172939883399998	0.6739427106800004		0.6831808794800002	0.6268180040199998	0.6687860353600007	0.6049168972999994	0.6241619610600003	0.6200840457999994	0.6526149840200002	0.6502225373399999	0.7007343887	0.6545977790800002	0.608213455599999	0.64057655116	0.6619714066600004	0.6472985155600004	0.6147943137599997	0.8022313968999993	0.6801692882600003	0.7963328065000004	0.65234452776	0.6577388103999998	0.77218517916	0.6540653596399998	0.6508308133600004	0.6424499419199993	0.7105995865200002	0.7793990616199996	0.7662705115599999	0.7093990296199995	0.6892022420400005	0.67316845784	0.74091824176	0.6812178109800004	0.6105202466199997	0.66614766436	0.6430720403200003	0.7958768044200002	0.7060536424199998	0.6693913198800004	0.5573144218599995	0.6927575277199997	0.7468622784199997	0.6386279532599999	0.6419826742599997	0.6407548674599998	0.7983387643000002	0.7975282633800005	0.7176110765599998	0.66939714132	0.6408193525800002	0.6383947184800002	0.7114627505800004	0.6835634985600005	0.7935001672400003	0.6574700003200006	0.6388849696199995	0.6861470643199998	0.64537903346	0.6650087867599997	0.6673156980399991	0.6314119421400002	0.6220041781999995	0.8078157224800001	0.6412701670600001	0.8005544416400001	0.6197318208999996	0.6312651178599996	0.6883652553799995	0.6652957630599994	0.7137888265400004	0.6919412020199994	0.6959009439999991	0.6523397876399997	0.6431578238999998
bul_Cyrl	0.7010608903800001	0.6420878475599997	0.5683324578200006	0.66653367666	0.6337895949800001	0.7684286668400003	0.6831808794800002		0.7280306585600012	0.7650617575600003	0.6102286598000002	0.66125072214	0.6723502286399994	0.7473785649000007	0.7303242581799999	0.7037787234399994	0.7314877646999998	0.7109945456000003	0.6993921514399992	0.7037090641400008	0.7191183751399993	0.6641810528400006	0.6566295253800009	0.6005392175599997	0.6983870840800003	0.7828404854600001	0.72887441392	0.6898187635399995	0.7148001565800002	0.7178855380200003	0.751901094519999	0.67370263916	0.6384440292200003	0.72371873084	0.7105526956599999	0.5730605571999998	0.7091355155000001	0.6845748434600005	0.6032746433800005	0.6894940370399996	0.7516327329199995	0.7118186755400002	0.6557228411600002	0.6335746906199999	0.8620882682799997	0.6348494722399999	0.5956220506199997	0.7053677815400001	0.7269726672799993	0.7470026104200006	0.7469876628000003	0.6192704064000002	0.6489192087799998	0.7201948286599998	0.7696876912400002	0.7582139281600001	0.7665987964400001	0.8150943768599996	0.6080176435599995	0.6533325961600003	0.7715928196200001	0.7697943625199997	0.6235115319599996	0.75101436866	0.7415426190200001	0.8211471499799997	0.7441971558599999	0.6686591935200003	0.6734649467799999	0.6654196324999994	0.6676538336200002	0.6799984693800003	0.6835174604400002	0.6502320532	0.6827422538200003	0.6502193737399997	0.7880669485399998	0.6403599985399994	0.6678064211600002	0.7085404298200003
cat_Latn	0.7475205480399995	0.6053790537000003	0.5306824774199999	0.6433066706999998	0.6166744460199995	0.7405142143800009	0.6268180040199998	0.7280306585600012		0.7683538701000002	0.6169890562	0.6201002204800006	0.73621069998	0.7656279428999999	0.7396712564199996	0.6620987925800002	0.7417563582599992	0.766383899100001	0.7754386556599997	0.7274063763999996	0.8173031593999998	0.7017170249599997	0.6202270005200003	0.5607669074399992	0.6320206643000003	0.7746990495200002	0.7319529800599994	0.6388685982800001	0.7215691354200003	0.7411105740000004	0.8150367433800001	0.6425134706199997	0.5851008089799999	0.6589120152599994	0.6658520401399994	0.5236518080000006	0.6846516819799995	0.6375351655200001	0.5449413058999998	0.7438443761400003	0.7335735302600002	0.7299442335199996	0.6037745684999999	0.626397740160001	0.7433975521200011	0.7011194848400003	0.5581731877199995	0.6416889509600007	0.7652265057599993	0.7682645503800005	0.7567755362399997	0.57350361398	0.59458300512	0.6811638550199993	0.7625829361200004	0.8224418825400002	0.7604936117799986	0.7320067367400005	0.5804004809199991	0.61158061322	0.7652163207999998	0.7616940246800001	0.6216536766800008	0.8457594218199992	0.7657066561799997	0.7363264467599993	0.758815540519999	0.7122474776999997	0.6239077030199996	0.6521820265199992	0.6197213761400004	0.6748691067199997	0.7173102661800005	0.6047035945599996	0.6986759119000008	0.61888549356	0.7413751880800008	0.60113819566	0.6527838690200005	0.7265988059000008
ces_Latn	0.7377928348800002	0.6317967146999999	0.5669146450600001	0.6435954437600006	0.6418335076000002	0.7864661169600005	0.6687860353600007	0.7650617575600003	0.7683538701000002		0.6300697795200002	0.6540500228	0.7181420791400007	0.7847433882200009	0.77659815952	0.6905550689800006	0.7466407189599997	0.7592917625800001	0.7430474964399989	0.7620752706999999	0.7807326399000003	0.7029715403799998	0.6575633316799995	0.6007733702199997	0.6660645973000004	0.8267090477999998	0.7666204962000005	0.6611193858800005	0.7401316434600003	0.7546347275799993	0.7730797612600001	0.6775839981599999	0.6179310179999999	0.6937961390999992	0.6977533501400012	0.5540119919200002	0.6897202664599993	0.6826484801199996	0.5682087779399999	0.7328504069799994	0.7728334933600005	0.7693802023800002	0.6418813923400002	0.6493956848800004	0.7706415008000003	0.68718525218	0.5669738716200002	0.65450545776	0.7681984974199996	0.7801906530200003	0.7726370769399997	0.6005883563000005	0.6219994472799998	0.7156466179400006	0.8352334480400005	0.7802979076400004	0.7623357183399999	0.7887900395399998	0.5923816714599993	0.6484115207399999	0.8833187669199991	0.8275449423800001	0.6404802084599999	0.779386915740001	0.7618731266399991	0.7868016264199996	0.7663033610599997	0.7096781027000004	0.6645803300599998	0.6747582376600003	0.6531732280399998	0.6877492766800001	0.7076217714800004	0.6387550799200002	0.7192449215600002	0.6363016795600002	0.7840955359599998	0.6248375753400006	0.6967652810399997	0.7378205049800007
