	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	heb_Hebr	hin_Deva	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mya_Mymr	nep_Deva	nld_Latn	nno_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	spa_Latn	sqi_Latn	srp_Cyrl	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	vie_Latn	zsm_Latn
afr_Latn		0.9035541616800007	0.8226125647999999	0.8957460466799999	0.8665917335000003	0.9351854717200005	0.9270324900199988	0.9355537547999997	0.9399567003800008	0.9381590431199996	0.8285479578999997	0.8866019574599996	0.9109621921599994	0.9445695893799999	0.9444841593600007	0.9117809454400008	0.9276991013599993	0.9329636383199998	0.8919459424599993	0.9364732845000007	0.9408941619400012	0.9056750977399995	0.9265398515400004	0.85956546242	0.9315437320999999	0.9367176373400001	0.9370526013200001	0.9179639104799997	0.9407849338600004	0.9265408824200003	0.9407870953399999	0.9252690333800008	0.9222408011800014	0.9293885831400004	0.9292694913200004	0.8770031740800001	0.9296122804600003	0.9279973870000009	0.8916318573559993	0.9196142008399999	0.9376893951400006	0.9348664464000003	0.9147220870000008	0.9287847677400005	0.9395875688199994	0.8825715307800004	0.8582406855199995	0.9246803284799996	0.9524768314800004	0.9394585315599995	0.9458103998000008	0.9180453078599997	0.9225460189400001	0.9357651917199993	0.94043980116	0.9398418932599991	0.9344962754800001	0.9347362261799999	0.8931758262599999	0.9178673905399999	0.9376228929199997	0.9276541524199999	0.9229521709199998	0.9380832678400007	0.9272112318800004	0.9394758702200009	0.9444885608400004	0.9205174839599989	0.9182244019399994	0.8957527520400003	0.9202529268799998	0.8916289016599996	0.9249015922400001	0.90978442078	0.92391699132	0.9216662741999999	0.9355467556200002	0.9240105443200002	0.9333374728799998	0.9426354705600006
amh_Ethi	0.9035541616800007		0.8246420856200004	0.9103154619200005	0.8582450356200007	0.9167119112000002	0.9344344437600002	0.9121839142599999	0.9077801584199999	0.9112189723199998	0.8278055906799998	0.8712688328400003	0.8886432581599991	0.9063994918199996	0.9033133632000004	0.9030902601400002	0.8948163581400002	0.9002046117999998	0.8758613947399992	0.9119230641600006	0.9053127639599997	0.8891294154000012	0.9362758080800004	0.8736676933799998	0.9269763477399996	0.9089618885599992	0.9147118041400003	0.9233901741999997	0.9143688405199999	0.9089559074920002	0.9071916893799997	0.9240919363999994	0.9355467734799993	0.9283600993199999	0.9274664414399993	0.8969503864599991	0.9255128900599997	0.9259782835600001	0.9077220490899996	0.894553469900001	0.9156448062600006	0.9157467993200002	0.9349467109599997	0.9292138907399999	0.91697731754	0.8550958079999996	0.8833637047080004	0.9319546834799994	0.9057742834600001	0.8954001637400006	0.9105217485200003	0.9347961353200004	0.9300101678600003	0.9297996582	0.9125430663200007	0.9071477012799994	0.9076464455799992	0.9127223896000002	0.91042892324	0.9366905611399993	0.9097183894799995	0.8980946560599997	0.9252472226000007	0.9082267389199995	0.9052870400600004	0.9185223036	0.9112235368199988	0.9053725384800005	0.9306910851999997	0.8873369005799999	0.9368320637400002	0.8776532697399996	0.9087559955400001	0.9041081610399999	0.914099707439999	0.9290569059800003	0.9147260819000002	0.9240394604200005	0.9142308575199996	0.9152717677000011
arb_Arab	0.8226125647999999	0.8246420856200004		0.8393460730000001	0.8080074107	0.8328845804999996	0.8367168615800001	0.8241903186999991	0.8272659759999993	0.8257983588199999	0.7987660937000001	0.8071035715799999	0.8123601439199994	0.8212099409200003	0.8190425278599999	0.8324442441999996	0.8273702988000001	0.8130104617599995	0.7975962497399994	0.819087040100001	0.8292290900400002	0.8045572575400008	0.8279472649199998	0.86530003564	0.8238419907800004	0.8217247873999997	0.82271551582	0.8352204376199999	0.821359844060001	0.812499764119999	0.8256079571600005	0.8304900962400006	0.8268235630599996	0.8310085046800002	0.8201563324200005	0.8210085587399998	0.8165543232600007	0.82275843328	0.7999341369219999	0.8160135869	0.8245371344399995	0.8202416452199999	0.8275664900599988	0.8178341485199996	0.8255753402399989	0.823603324759998	0.8055410788200004	0.8326321114800003	0.8246292514000004	0.8232667221199997	0.8221618325399991	0.8254078057399991	0.8214335510999998	0.8323218457599993	0.8265822856199996	0.8213471776600002	0.8317473092199998	0.8221143957599996	0.8312331513000005	0.8257407494999999	0.82654271854	0.8202771845200008	0.8410677751600003	0.8189603364999993	0.82181172404	0.8284707365	0.82175555494	0.8136394674000004	0.8265540656199999	0.8156990534399992	0.82586713148	0.8329724489599996	0.8190008255800002	0.8156338597400005	0.8074379925400003	0.8346479295999992	0.8303421793000006	0.8420627221400004	0.8242478295400001	0.8198512677000006
asm_Beng	0.8957460466799999	0.9103154619200005	0.8393460730000001		0.8793461254600001	0.9078566592199997	0.9411202047199987	0.8944779866199994	0.89596734126	0.8943029472600001	0.85156414268	0.8677551392000005	0.8841460010799995	0.8939621161399997	0.8886657722600002	0.8947961065399995	0.8785551631600005	0.8912867859799998	0.8701051030799999	0.8945491965600005	0.8918687122799998	0.8802633337200002	0.9323058697399998	0.8869637064800012	0.9167774488600001	0.8913288898399999	0.9004586979600008	0.9176099697200006	0.8985575166000003	0.889150204292	0.8912497358800002	0.9122204545200001	0.9323913136799998	0.9113588105800002	0.9159353568600006	0.8950978340400005	0.9108485847999996	0.9149383736200005	0.8908971185400005	0.8733484688800003	0.9030216315	0.8987395944000012	0.9238588023600001	0.9234168446600002	0.899806062	0.8706769821999991	0.8870608006599999	0.9336833758199999	0.8933415050599997	0.8858155320000004	0.8922604450399998	0.9287623970199996	0.9235313087	0.9112622656199995	0.8955229895600005	0.8891764233200001	0.8951934032799987	0.8920976667799996	0.9227856499800003	0.9252047471599997	0.8928150480200001	0.8878742133000005	0.9285365580400001	0.8873244932399993	0.89636907232	0.8996932019799998	0.8958538024600001	0.8855173174999994	0.9225567465399996	0.9025009604600002	0.9289339816399995	0.8996148304399995	0.89692667356	0.8951682533199997	0.8923807267199998	0.9265425400400005	0.9016533199199999	0.91835893346	0.9014611153799996	0.8977289577
bak_Cyrl	0.8665917335000003	0.8582450356200007	0.8080074107	0.8793461254600001		0.8801712689000005	0.8860555499000002	0.8662441475000007	0.8645379106399997	0.8677594975599998	0.8664145803400005	0.83676305304	0.8666299828399997	0.8641223591599997	0.8635762071199998	0.86466134644	0.8410809514399995	0.8645777767000001	0.85330374518	0.8696774909599999	0.8647316749200001	0.8694575253800001	0.8778153402399997	0.8451488831000005	0.8700298184599997	0.8580353623	0.8788586418400002	0.8869615137400005	0.8658674155600011	0.8653638457399998	0.8611090449199997	0.8731052800000009	0.8823332309199992	0.8780873026000007	0.9078202245000002	0.8458069172600009	0.9047916464399995	0.8724497155999996	0.8560116169900005	0.8434872547399997	0.8734462884200002	0.8710204757799994	0.8722016611000006	0.8782906255799995	0.8700024310600001	0.8700941636200014	0.8406064717799995	0.8865751543800003	0.8631570098600003	0.8635124877600008	0.85959220474	0.8818832667599993	0.8750894629399996	0.8712535740400004	0.8687305674199998	0.86077050452	0.8674191608000003	0.8655034156799999	0.87142704428	0.8762516958399997	0.8659141762200002	0.8569497998400001	0.87966050376	0.8567848177399989	0.8684769541200001	0.8671856709400004	0.8622883023799999	0.860236568859999	0.8771844033799993	0.9527291661399998	0.8795620738399995	0.9122766190400007	0.8680249890400006	0.8584965694399991	0.872195484480001	0.9063935116599998	0.8717848564999999	0.8738288781199992	0.8675290620599996	0.8655587848800002
bel_Cyrl	0.9351854717200005	0.9167119112000002	0.8328845804999996	0.9078566592199997	0.8801712689000005		0.9372263254800004	0.94989915536	0.9450843593799999	0.9532181250199995	0.8304746947399999	0.8925743519199992	0.91394133776	0.9435352464600003	0.9424398972400005	0.9274267420799993	0.9190540853600002	0.9389122981800008	0.89565603676	0.9421326474399988	0.9438215777200004	0.9100200758199996	0.9350845006799996	0.8760261392000002	0.9383984582200002	0.9473989056800007	0.9442060429999993	0.9332412037799993	0.9392282557199991	0.9342899616000002	0.9455342603200002	0.9317651352200006	0.9307907714799989	0.9447579063999999	0.9414188102600007	0.8872536067399998	0.9408820671200006	0.9323761798200007	0.9011115535939995	0.9275528976199997	0.9504995222400001	0.9494347561800005	0.9227975509800002	0.9373713394600001	0.95304775254	0.8850438013399996	0.8651382581400007	0.9346144953399997	0.9409442026999991	0.9332714020800004	0.9449947136000001	0.9281320995599996	0.9297149478800003	0.9417435318600003	0.9558136591799993	0.9419511847000007	0.9413664531799995	0.9540976690799997	0.90580935774	0.92846035656	0.9514201502200006	0.9384054661999996	0.9277865610400005	0.9409888683999996	0.9365943650999997	0.9555677583799999	0.9428057935399998	0.9267974404799998	0.92868093818	0.9076305184800011	0.92984442228	0.9043974328400004	0.9241883498599995	0.9158809754199995	0.9283586178000002	0.9297313851399991	0.9611001013799993	0.9290130862400005	0.9382844227200002	0.9383011572200003
ben_Beng	0.9270324900199988	0.9344344437600002	0.8367168615800001	0.9411202047199987	0.8860555499000002	0.9372263254800004		0.9359643998800002	0.9308571773200007	0.9315074866399995	0.8375717664199999	0.8943240117000005	0.9071606067999994	0.9308825466000005	0.9299139619399999	0.9195748598799998	0.9215226697400003	0.9212279694599992	0.8925442549799999	0.93302384594	0.9329203538199993	0.9055216332399991	0.9583164684399994	0.8885632728600003	0.9555674920600004	0.9273272165399996	0.9373262337200003	0.9376905118200002	0.9401281773800005	0.9223616869999999	0.9304151915799992	0.9462760665199998	0.9563164994400004	0.9420106284799993	0.9488923473200007	0.9095339116799995	0.9450969663399991	0.9491404585599996	0.920362773800001	0.9062664345399999	0.9341016214400002	0.9342077665199997	0.94933589782	0.9549162288800004	0.9383663710200004	0.87428855486	0.8894690007199997	0.9581627861800011	0.9296692166999995	0.9194353474599989	0.933232959020001	0.9563273121400007	0.9536588916999993	0.9503736862599999	0.9342423402000007	0.9322719843800008	0.9300752546000003	0.9366487953199998	0.9289775094799988	0.9518007726199997	0.9304483561999992	0.9174563375600006	0.9430839740600002	0.9320874581199998	0.9268822242400003	0.9376272477599995	0.934687871500001	0.9241947323999996	0.9512381559200005	0.9150225480999999	0.9546650794199993	0.90194234922	0.9270102123200001	0.9277398581399999	0.9351556058799996	0.9478035449200002	0.9364107669800004	0.9501172849000004	0.9429907073999999	0.9402723665800002
bul_Cyrl	0.9355537547999997	0.9121839142599999	0.8241903186999991	0.8944779866199994	0.8662441475000007	0.94989915536	0.9359643998800002		0.94673918444	0.9498559846600001	0.8154658609000001	0.8915724416800012	0.9048852421599999	0.9456775573400003	0.9480978309399998	0.9249498836999996	0.9358265801999998	0.9342230085800001	0.8793672613999997	0.9438323989400002	0.95381797864	0.9007952905599995	0.9358172015999997	0.8654609897200001	0.9476683737799997	0.9450311898600005	0.9475835553399996	0.9226207265200003	0.9488519937200008	0.9248728759599997	0.9511405087999993	0.9391122747800006	0.9329137808799994	0.9413326628800003	0.9376549214399994	0.8812033227000002	0.9367197191599999	0.9399318331200003	0.9001385111739999	0.9186943580600001	0.9455316356400004	0.9438202594800007	0.9227317366000001	0.9375446350599996	0.9644633035600003	0.8702468320999993	0.8516474307400004	0.9300049110199995	0.9459493994600003	0.9289501280199997	0.9511707768200002	0.9257796614	0.9327327944799999	0.9504854779399994	0.954796636699999	0.9524284596600001	0.95143309406	0.9574632217599995	0.8910577780600001	0.9262068147400003	0.9497370831200006	0.9320805504399999	0.9206045149399996	0.9532875844399997	0.93712126708	0.9598964512200009	0.9521621811399996	0.9318656466400007	0.9305787791199993	0.8972628628000002	0.9289474394399988	0.8933335806399993	0.9283105663599993	0.9186274266999995	0.9372381381799998	0.9266190319800002	0.9536346269199983	0.9361585737400003	0.94702865836	0.9478855872400002
cat_Latn	0.9399567003800008	0.9077801584199999	0.8272659759999993	0.89596734126	0.8645379106399997	0.9450843593799999	0.9308571773200007	0.94673918444		0.9478100066000008	0.8189491508999998	0.8846429933000001	0.9160312118199999	0.9479831716199992	0.9451935351199996	0.9240627287199997	0.9320661954400006	0.9396562276600007	0.895568101220001	0.9416019391400003	0.9581606846600003	0.9092592428400001	0.9298676740399997	0.8671377343800003	0.9368561683599997	0.9458102648799998	0.9448915081800007	0.9220245751799993	0.9431415340799999	0.932004263040001	0.9579838381999995	0.9291983024800005	0.9246425997200003	0.9345203351200001	0.9329258528999993	0.8783453416200001	0.9326371008199991	0.9300779946799989	0.8950111743748013	0.9290578735000004	0.9451564641199998	0.9437093002999998	0.9164798599599993	0.9302152209800002	0.9496187791	0.8842451020599996	0.8518469110600005	0.9260203309000005	0.9478747956600002	0.9362741666600002	0.9506893486400005	0.9205995461999993	0.9262459595199999	0.9433978553800005	0.9499699121200006	0.9568129208600006	0.948156874	0.945319487879999	0.8918928668999996	0.9210573373800003	0.9466774143000007	0.9356692033999999	0.9184316383599997	0.9577834920399995	0.9380026675799988	0.9502192367400003	0.9504703439400003	0.92731702468	0.92375373576	0.8969727429599995	0.9238040158	0.89123583336	0.9294643097600006	0.9110497654799998	0.93126913716	0.9212562219799992	0.9458641128600002	0.9272953379000001	0.9392036747799994	0.94326569616
ces_Latn	0.9381590431199996	0.9112189723199998	0.8257983588199999	0.8943029472600001	0.8677594975599998	0.9532181250199995	0.9315074866399995	0.9498559846600001	0.9478100066000008		0.8216731475000008	0.8890614652599997	0.9108355400599999	0.9459596375200012	0.9469201347399999	0.9230429758599992	0.9262166403000001	0.9374783436400017	0.8900830399799995	0.9452810681999998	0.9483655768	0.9080933979199992	0.9317331891000005	0.8654826146399994	0.93768150408	0.9545562707400006	0.9475318006	0.9222597446399995	0.9422692754199993	0.9321984882199994	0.9485423053800003	0.9308280804999997	0.9250802929800006	0.9395090594199995	0.9345095921799993	0.8766840749000002	0.9338707012200004	0.9335507142799997	0.8944547435020006	0.9280613992399996	0.95117229398	0.94971772786	0.9196380455200003	0.9330900303600005	0.9515461416599997	0.8784136572999997	0.8541325927800002	0.9274504411599995	0.9464019727800002	0.9358807494399998	0.9498159652799997	0.9220866255999997	0.9266660512800005	0.9422476653200009	0.9605510026999994	0.9470078267999993	0.9455608338600004	0.9497671534200013	0.894404956639999	0.9238746918199988	0.9635599047399996	0.9447195722600004	0.9206832830000002	0.9464173069200007	0.93635755186	0.9565942984399998	0.9477630551200003	0.9286645362400006	0.9255184884399998	0.8986643669199991	0.9256542778600003	0.89181968652	0.9261667451999999	0.91201152814	0.9330180816800001	0.9235289851800002	0.9524413465599998	0.9274011614599997	0.93838050204	0.9421558650800003
