	afr_Latn	amh_Ethi	arb_Arab	asm_Beng	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	heb_Hebr	hin_Deva	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	isl_Latn	ita_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mya_Mymr	nep_Deva	nld_Latn	nno_Latn	nor_Latn	ory_Orya	pan_Guru	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	san_Deva	sin_Sinh	slk_Latn	slv_Latn	snd_Arab	spa_Latn	sqi_Latn	srp_Cyrl	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tur_Latn	uig_Arab	ukr_Cyrl	urd_Arab	vie_Latn	zsm_Latn
afr_Latn		0.9288799982400001	0.8333395159200006	0.9291353120799998	0.9158654623400001	0.9534634859200003	0.9419970120399997	0.9523762760400007	0.9581533700200001	0.955666234579999	0.9104755871000001	0.9161650239800002	0.9453566998799997	0.9612441147999992	0.9594087695200002	0.9364369048199994	0.9484944972999995	0.9591781249599995	0.9348892337399997	0.9544271299400001	0.9561786035000002	0.9440425683799999	0.9440578508799998	0.8829604292599993	0.9471076147200008	0.9557997912600004	0.9535353789800004	0.94288489096	0.9557126094199995	0.9537204704599999	0.9574932915799992	0.9383605508199999	0.9372463406200008	0.9455460844200001	0.94659998224	0.9096620225000001	0.9474542136599996	0.94015346142	0.9182378697600002	0.9484902093599995	0.9564393172599998	0.9535292435599999	0.9325230168599987	0.9453284539799994	0.9551648476800002	0.9234033470799994	0.8943797184400011	0.9420814883799997	0.9652843688999997	0.9616351782800006	0.9601992073999996	0.9348812309200004	0.9424311422200002	0.9506689233399997	0.9556566877400003	0.9563956600800001	0.9536579614799993	0.95107269566	0.9213928557199987	0.9354235104000004	0.9550210613999994	0.9533794488399997	0.9482496780400003	0.9553906945799996	0.9522665577200007	0.956129145979999	0.9596704792999994	0.9500335042799992	0.9352774755799992	0.931721919340001	0.9356696082200001	0.9357524626799998	0.9513256302599998	0.9319511875599998	0.9442096344800001	0.9400813740999998	0.9529415866599998	0.9390151678400006	0.9474090112199988	0.9567582997799994
amh_Ethi	0.9288799982400001		0.8357647741199999	0.9430779047600005	0.9148102502599996	0.9350476356399997	0.9489915350199998	0.9284348655400005	0.9283271885000001	0.9315648068600001	0.9140471370199995	0.9056965316799998	0.9253100600000007	0.9273878443199998	0.9248969347199999	0.9220702746400008	0.9214188968599999	0.9320527587799992	0.9233066251200003	0.9335914514599998	0.9214250637400003	0.9301761164399993	0.9509632018799996	0.88953873256	0.9426676844600007	0.93263696476	0.9348765309200002	0.9436564558999988	0.9313915466999998	0.9346947448800005	0.9270282881999994	0.94099030792	0.9504796658400005	0.9443889697399996	0.9458962199399993	0.9179029692800001	0.9464575152800002	0.9433964085400004	0.9256965785000008	0.9303704087199992	0.9367485798600003	0.9366729493199999	0.9511663255799994	0.9480507393199997	0.9322604412999996	0.9025268834999995	0.9179820159999998	0.9479785921600001	0.9272716520800004	0.9270480809399996	0.9293096397600003	0.9495404265599997	0.9455381408399994	0.9434094469599985	0.9309672175799992	0.9254186948199993	0.9254242763399998	0.9293175816000001	0.9382763428400008	0.9512109700599997	0.9307042737200004	0.9281032264599993	0.9483611133800005	0.9257565110399993	0.9302222075600003	0.9348138408400001	0.9283725352600003	0.934075504039999	0.9476623019399996	0.9278426869599994	0.9506867526400005	0.9260819765400002	0.9356677202	0.9244565276599999	0.9376851677600004	0.9477306786999995	0.9324139153600002	0.93693591342	0.9284438379599994	0.9315811289000001
arb_Arab	0.8333395159200006	0.8357647741199999		0.8531490285000004	0.8589828651399994	0.8355245378799997	0.8414991413000004	0.8268378442199998	0.8327487861799997	0.8337005829000002	0.8691138033399992	0.8371042142000001	0.8491068205800004	0.8243516999399996	0.8263692825399999	0.8455017681799987	0.8188081041200009	0.8276553911400006	0.8280390177200007	0.8259428278800007	0.8373122300199995	0.8440380945599995	0.8316086642799999	0.8843227626199994	0.8272877302200004	0.8267327904799995	0.8322011076799997	0.8474402646000012	0.8278615215400001	0.8203046956799999	0.8312685033599992	0.83515119968	0.8335795829199987	0.8426560284999997	0.8326060522400003	0.8469745816000002	0.8333306096800001	0.8274725402000002	0.8302721039200002	0.8204187309199998	0.8307233040000012	0.8269980319599999	0.828021864819999	0.8232006240599993	0.8274353837399999	0.8727799097199996	0.8442260166600006	0.8418700363	0.8280617974799993	0.8276720533399989	0.8143859544399995	0.8333222102800003	0.8319296371399996	0.8348253157599997	0.8347415762000001	0.8251410492599995	0.8393266738400005	0.8253031622199992	0.8479668203399998	0.8335374008799997	0.8344741220800004	0.8293542997199982	0.8438238134200005	0.8234907503799992	0.8370958776200003	0.8262698588000001	0.82011118446	0.8355709198000001	0.8340368098399995	0.8527230277999999	0.8341471103200008	0.8694351161399992	0.8428399844000003	0.8403838362400005	0.8162245441799997	0.8431816100799997	0.8346208308399993	0.8506760767400002	0.83225433864	0.8258500796600005
asm_Beng	0.9291353120799998	0.9430779047600005	0.8531490285000004		0.9412783543200003	0.9334648573800003	0.9648862260599999	0.9208767801399994	0.9262162643999992	0.9261548941600002	0.9348771082400001	0.9120786006	0.9337680764399996	0.9251428739999995	0.9194969504400007	0.9252272325600001	0.91234474662	0.9295435234999998	0.92607649868	0.9276791725399998	0.9200116425600003	0.9355123284800001	0.9569244599400002	0.9052981959999998	0.9446185467400002	0.9248526655200006	0.932041187380001	0.9516049451199999	0.9273903363000007	0.9297019791799993	0.92185758354	0.9405282034400001	0.9576077990799997	0.9419973735600004	0.949516231	0.9304490236000004	0.9480604719599992	0.9422070275400001	0.9340495003400001	0.9172868624999995	0.9337506862800005	0.9309065607000001	0.9519228771199997	0.9496157742199997	0.9251534385600003	0.9219013280800002	0.9391786841399995	0.9605493523800006	0.9227063666000004	0.9263937073600002	0.9194020272200001	0.9597939690599996	0.9521876051199994	0.93697400934	0.9256977182	0.9187560086600003	0.9229076389600007	0.92101767476	0.9530880775	0.9562240632000003	0.9251094537400001	0.9245562639000003	0.9562866477800006	0.9167148645	0.9296760497800005	0.9259558141199995	0.9217727352000005	0.9286434371999998	0.9533472376199992	0.9497818060799998	0.9558939577800012	0.9463515068800001	0.9374517040600003	0.9316592301199997	0.9291478984999997	0.9564178122600006	0.9292949465600001	0.9436364383800004	0.92882017454	0.9266064127600002
bak_Cyrl	0.9158654623400001	0.9148102502599996	0.8589828651399994	0.9412783543200003		0.9220757348200004	0.9319430854799987	0.90639084166	0.9122400540199997	0.9144248437200002	0.9390879616400002	0.8952690731799998	0.9279238814200006	0.9098134595200001	0.9066113508200004	0.9137956905599995	0.8907711352999993	0.9162236264799989	0.9205955722799994	0.9143758857200005	0.9081192395600001	0.9289911773600006	0.9241511466799992	0.8981182383599997	0.9145020021000007	0.9090611656999992	0.9227968308599995	0.9391567020199999	0.9088719093600001	0.91623870786	0.9072416129400003	0.9158695153999995	0.9286200811000004	0.9240105074599994	0.9437145987400007	0.90475696758	0.9422293793599996	0.9158574835400003	0.9132475382400003	0.9031837128000004	0.9197197971799999	0.9176879090200001	0.9199419293200007	0.9199312285800002	0.9099914271200007	0.9270552450400004	0.9182894090999999	0.9335683848399996	0.9087094138999998	0.914851990080001	0.9020227548200002	0.9300924098	0.9224187150799997	0.9126985477999994	0.9136984729599993	0.9041982766599994	0.9120117963599995	0.9070056570000001	0.9285953255800004	0.9263957547999997	0.9125266966399991	0.9110378362599997	0.9298269376999991	0.9015834251800007	0.9182619866999993	0.90983952716	0.9047780730399999	0.9139175652599991	0.9266808921199997	0.9723977793200002	0.92624515404	0.9515152765599999	0.9220938566000008	0.9087179167000003	0.9159316426199989	0.9448181545599998	0.9158283901200001	0.9180723675199999	0.90927628838	0.9080091955800004
bel_Cyrl	0.9534634859200003	0.9350476356399997	0.8355245378799997	0.9334648573800003	0.9220757348200004		0.9469245555600009	0.9624254518399996	0.9606126654800002	0.9673754530800008	0.9078504949999994	0.9169975398800004	0.9455894570200005	0.95952532582	0.9567221552599993	0.9447677581600001	0.9419204883999998	0.9645863150399987	0.9358723551799994	0.9598104949800005	0.9564171071200003	0.9459815896999992	0.9477409600399999	0.8885050490200009	0.9512187475600002	0.9650703978000009	0.9593306266800002	0.9521580686200004	0.9535704751599995	0.9576583329800002	0.9601093343799992	0.9422653677599997	0.9422328166200004	0.9584942638400012	0.9531979350400004	0.9114864601799991	0.9552467321	0.9426232847000002	0.9215880360799993	0.9553647591200002	0.9675948410800009	0.96665633908	0.9381976476600004	0.9507116828200005	0.9647471720400004	0.9224674252999993	0.8966452286000002	0.9459263631999997	0.9568618221200009	0.9571751265600006	0.9596773179800003	0.9401618430999988	0.9455453859000001	0.95278078284	0.96776079126	0.9567580528200004	0.9567545388600001	0.9661954219399991	0.9274276253399997	0.9407373559799995	0.96589827114	0.9614290018399999	0.9483378992600001	0.9568899166600003	0.9578278387600004	0.9683061100599987	0.95717061	0.9528688492599994	0.9408996789199997	0.9375791534799999	0.9412150528599993	0.94032833814	0.9505484852200002	0.9340029403199996	0.9479897872799988	0.9425606755600003	0.9717891470800004	0.9395173241199998	0.9496048528199998	0.9528279372199993
ben_Beng	0.9419970120399997	0.9489915350199998	0.8414991413000004	0.9648862260599999	0.9319430854799987	0.9469245555600009		0.9422409086400009	0.9419283039800009	0.943084957580001	0.9220668920400004	0.9226245011399998	0.9364896677800008	0.9417596363799999	0.9392491895999993	0.93347198916	0.9355884526799999	0.9434781950200005	0.9317507607000004	0.9452736563799995	0.9394693114799992	0.9397789231599997	0.9658352778600005	0.8978550702999994	0.9617451639399998	0.9418072967999995	0.9478096703199997	0.9543791907600009	0.9472962678999997	0.9421061931399995	0.9402443944399994	0.9541703174999998	0.9640780513999998	0.95181171104	0.9591884048000003	0.9307657396400004	0.9578092795999998	0.9557022899800001	0.9374817071400005	0.9320161596799997	0.9470183622600004	0.9459625187200001	0.9592535864000002	0.9624134627399996	0.9438908507	0.9131494698000003	0.9284014864599996	0.9661285445	0.9403222337199997	0.9404739068600003	0.9403376269199998	0.9649188830599988	0.9633388676000005	0.9550798183999997	0.94380665808	0.9402344450800004	0.9391782402800001	0.9435813381799998	0.9484883925400002	0.9621377208399999	0.9422002417000005	0.9384354881599999	0.9618217602199997	0.9393749955399994	0.9431146656400002	0.9453041427600003	0.9412663605399998	0.9445672321399992	0.9603736335399997	0.9456814324999998	0.9619990357000001	0.9410950981999991	0.9474385350599998	0.9429893785799999	0.9485806678800003	0.9601405608799989	0.9454919942600002	0.9551118696400007	0.9481097889399992	0.9469330404200005
bul_Cyrl	0.9523762760400007	0.9284348655400005	0.8268378442199998	0.9208767801399994	0.90639084166	0.9624254518399996	0.9422409086400009		0.9605921103199997	0.96247119848	0.8934348981800001	0.9178546091599996	0.9359367398800004	0.9597734863600005	0.9583267723399996	0.9410297419999996	0.9508544970000007	0.9597338314200001	0.9235202012799997	0.9577597522200001	0.9616752793399995	0.9350868142200004	0.9439417204600002	0.8781743884599987	0.954081842320001	0.961676451439999	0.9582442921799998	0.9421377024000007	0.9583242078600003	0.9496517510000002	0.96268264286	0.943395056539999	0.9378585573800001	0.9511775550399989	0.9472263992400003	0.90552019546	0.9484230199800003	0.9435842478999997	0.9161559115799994	0.9477871175199992	0.9598968645800001	0.9588147463400003	0.9336373599800004	0.9469263782199997	0.9708731494800004	0.9086569672000002	0.8842166187400008	0.9398550507599995	0.9581814819199992	0.954388155979999	0.9630650287799994	0.9331353948399997	0.9435388263000003	0.95689823394	0.9642247017000001	0.9627244579400003	0.9619193394600012	0.9656603008400001	0.9139128136800004	0.9353841978999993	0.9622433410400009	0.9554565853199993	0.9426520876799999	0.9633380376400009	0.9570246235600011	0.9690099245599996	0.96170921398	0.9545589509000001	0.9368548868799994	0.9251306447200004	0.9354631019999995	0.9280143794799997	0.9482609934199991	0.9340912034599993	0.9503490926400006	0.9367408854599992	0.9634655191600003	0.9408793153599995	0.9533901001199998	0.9574364134000004
cat_Latn	0.9581533700200001	0.9283271885000001	0.8327487861799997	0.9262162643999992	0.9122400540199997	0.9606126654800002	0.9419283039800009	0.9605921103199997		0.9623106209400002	0.9026115067	0.9146365084399992	0.9469139375399994	0.9626546059000001	0.9583313635800006	0.9445142168999996	0.9493233951999999	0.9646428156600004	0.9370341730999996	0.9577715733399994	0.9679508955400008	0.9458792561400005	0.9436728114799992	0.88482821826	0.9498838854599998	0.96256286744	0.9586215507400001	0.9444410044399998	0.95762297212	0.9560944985000001	0.9692832633600007	0.9393931796800006	0.9363477214800002	0.9488604825799998	0.9471046340999998	0.9084980160799999	0.9485768122199997	0.9400493775200001	0.9172726660000002	0.9552813211999998	0.96118426146	0.9599464052800001	0.9327052038199998	0.9450066219999999	0.9626053385799993	0.9242965921800003	0.8875717152000006	0.9406377834599998	0.9616439402199981	0.9603138865799995	0.9630226054000002	0.9333299368200001	0.9425577280399993	0.9543319955200003	0.9626697735200005	0.9679198983000001	0.9628712805399999	0.9588875471200012	0.9184008281000013	0.9355040522400001	0.9617138779800001	0.9586478365400004	0.9443533834800003	0.9686651063600004	0.9597779673799999	0.9639416475399987	0.9627823122000001	0.9546900044799994	0.9363300286599997	0.9301533066000006	0.9358708517200002	0.9336230549400006	0.9533152014400004	0.9329123102600007	0.9483880007800018	0.9368501423200006	0.9597984981199998	0.9382320064599999	0.9520426533799995	0.9574154534400002
ces_Latn	0.955666234579999	0.9315648068600001	0.8337005829000002	0.9261548941600002	0.9144248437200002	0.9673754530800008	0.943084957580001	0.96247119848	0.9623106209400002		0.9029408480000009	0.9154315523799998	0.9429224362600008	0.9611225161199999	0.9599142640000005	0.9427832708400004	0.9458778209800004	0.9627460917199994	0.9329678087800003	0.9608188175199998	0.9592036965399994	0.9431897268799999	0.9449835724800009	0.8831536819599994	0.9504706084799998	0.9683668184999991	0.9604741185600003	0.9451183604999996	0.9558210034799997	0.9562292225999995	0.9620509401199999	0.9413886173600001	0.9377993070999994	0.9540740781800013	0.9483969022000003	0.9056219300200002	0.9498382459600011	0.9432481407000003	0.9162750903800002	0.9559580013800002	0.9659986133600006	0.9646506153200004	0.9353691701200004	0.9476370416599995	0.9637519063000004	0.9177251424400004	0.8894206861800001	0.9413832457000004	0.9604913117600008	0.9586250244199999	0.9627649739200005	0.9353956544200001	0.9430027835000001	0.9538256136400001	0.9701408177599993	0.9603860942800004	0.9597221027000011	0.9625821222600005	0.9208623024200001	0.9374956558999998	0.9726957174999994	0.9644615477999997	0.9447139924999999	0.9600397092200003	0.9571054935800005	0.9684336985000006	0.9603342182199993	0.9531782808999997	0.9383689678800003	0.9314188750400001	0.9377483124200003	0.9339052464200001	0.9500954440000007	0.9322095732399994	0.9499786830800009	0.9386146288000001	0.9655224671600003	0.9385527495400005	0.9499141313799991	0.9555379367800005
