	afr_Latn	amh_Ethi	arb_Arab	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fil_Latn	fin_Latn	fra_Latn	fry_Latn	gla_Latn	gle_Latn	guj_Gujr	hat_Latn	hau_Latn	haw_Latn	heb_Hebr	hin_Deva	hin_Latn	hnj_Latn	hun_Latn	hye_Armn	ibo_Latn	ind_Latn	isl_Latn	ita_Latn	jav_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mri_Latn	mya_Mymr	nep_Deva	nld_Latn	nor_Latn	nya_Latn	pan_Guru	pes_Arab	plt_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sin_Sinh	slk_Latn	slv_Latn	smo_Latn	sna_Latn	snd_Arab	som_Latn	sot_Latn	spa_Latn	sqi_Latn	srp_Cyrl	sun_Latn	swe_Latn	swh_Latn	tam_Taml	tel_Telu	tgk_Cyrl	tha_Thai	tur_Latn	ukr_Cyrl	urd_Arab	vie_Latn	xho_Latn	yor_Latn	zsm_Latn	zul_Latn
afr_Latn		0.2367890578880001	0.22151309221999993	0.44741601886000015	0.2986502350919999	0.39287029358000003	0.5362275320200005	0.4597865038600001	0.45387591014000017	0.2970156930400001	0.29677482118000004	0.52157254926	0.5685724782799999	0.5763713814399999	0.30717324276000024	0.5266635323399997	0.5087972118	0.47352471712000016	0.4725041234000001	0.4732795425200002	0.5371121384400002	0.6429732125399997	0.49950476657999976	0.4954031743200001	0.307340990628	0.5191430411	0.4474143550800003	0.4978702166600002	0.20047147970999968	0.3330543170999997	0.5100491531800003	0.44073397946000004	0.4687991591799999	0.2923614741999998	0.4550380103200001	0.4319584761799997	0.4676241223000001	0.4830866359199996	0.46444673934000014	0.26451180087999987	0.24815557877999983	0.281206060788	0.3506704890199997	0.222585250514	0.35007267759999977	0.2933268894999998	0.2717381296400001	0.48588690661999984	0.44958276534000036	0.45224053572000067	0.59104085168	0.24096444946800005	0.27171195193999975	0.39385255012000003	0.47921512638	0.49241596819999983	0.2492604602359999	0.26543052859999994	0.7015218612800002	0.5566926722599996	0.41026689938000005	0.2873581240000003	0.3762746087800003	0.45139150352000024	0.4511110772000004	0.49941162034000053	0.4619870911399999	0.39618320142000024	0.27357006278000007	0.4749288102600004	0.4930068409799996	0.49341217306000024	0.39738939315999994	0.32005743293999994	0.4506992368200004	0.5066411347600004	0.49774171403999956	0.48505945262000005	0.39618514919999986	0.4809561275599999	0.5344591079600003	0.4168134818400002	0.25914297515	0.24729038622999988	0.3657389943	0.2530033951439998	0.40432776842000034	0.41309641756000015	0.3347245558800003	0.4075256708799998	0.4321873994800002	0.40530322329999974	0.42898341498000014	0.43428433523999954
amh_Ethi	0.2367890578880001		0.31920425116000006	0.33847578800000033	0.4488358703799998	0.33222697767999987	0.25153622797999986	0.21659830160599977	0.3100320209000002	0.36701327880000006	0.28542122229199995	0.30314954280000006	0.23185621298199988	0.23579858135399995	0.3958004787599999	0.19825708236999995	0.22157240093600006	0.23120605587199994	0.2559677519	0.25042392279000014	0.25147043122800006	0.2951528570400004	0.30880135166000006	0.31958661908000024	0.46390807569999976	0.2814966448599999	0.2698916203399998	0.31453915781999975	0.3746396888400002	0.40141969004000017	0.24467503764799986	0.27029864565999984	0.2613047995400001	0.44318745239999985	0.36304432812000026	0.19153373226599987	0.27063633699399997	0.26237151500999994	0.23594286167800002	0.2829020319599998	0.38579931520000016	0.43344318496000017	0.30513998092	0.35056596944	0.30082280440000003	0.3499984800400002	0.34501500760000015	0.19946547754999988	0.26692727635999997	0.23128849947799993	0.25440246740000005	0.32221883929999984	0.3377954513300001	0.3266004006199995	0.3232102808199999	0.2741161245799997	0.4147584158599999	0.4280061714199994	0.23153777121600008	0.20556564649599995	0.2609202449000004	0.5017382431400002	0.32816617137999976	0.25921500251199997	0.3032600687799999	0.25587066095999983	0.30293399947999977	0.3235220025999998	0.42224545761999976	0.2797945518400001	0.23721906939599993	0.30951951218000034	0.23165860221199985	0.42140780931999977	0.2638084497879999	0.2832333372799999	0.23864928325800017	0.30768136182000017	0.33488599158000004	0.2383514199179999	0.22354708952000013	0.27644770214000014	0.32065232084000034	0.3649042041600001	0.3178976610800003	0.3443561555200001	0.26200587088	0.32867810800000014	0.3946662629799999	0.35873139267999976	0.2760971821199999	0.37733192383999997	0.1925627490079999	0.27795345362000035
arb_Arab	0.22151309221999993	0.31920425116000006		0.29860032844000006	0.29644603337999975	0.31518656410000034	0.2602331875599999	0.18762940751000004	0.2689086967000003	0.3571480730399995	0.20976317157399993	0.31295898041999975	0.20461727762999987	0.2182234861100002	0.3362132140600005	0.2728633990799998	0.20050386742200008	0.21191885582999986	0.20594112197000003	0.21441547781599987	0.2616783174199999	0.2689995688999998	0.3273008272599996	0.3055522093800002	0.2985993550399999	0.24705273260000005	0.2332243658888001	0.26323986738000005	0.42251203671999993	0.28590878195999975	0.22531753997999981	0.2541413129599998	0.2379000495100001	0.3133559590200002	0.31052808188000003	0.18686641442800006	0.25932497834	0.24117576092000026	0.2118647803019999	0.21383923817999997	0.21476152021599987	0.2664595629199999	0.24981239871199978	0.22398174617400016	0.25884214402400013	0.2538597287300002	0.18763554629399978	0.20898221756399993	0.20016599456000012	0.168561757016	0.2715894952000001	0.21312718309999992	0.24344369043999992	0.28686729218000007	0.31786904417999995	0.22841779961999978	0.25083488284000005	0.29319373652	0.20500481189199962	0.189567224344	0.2358336039119998	0.32858736841999997	0.3490392216999997	0.2455283669739999	0.2846121810200003	0.24956912412000012	0.2764505145000003	0.3303657751200002	0.25201072386999995	0.2602667409600003	0.23435252618000005	0.32615053496	0.20277858684800001	0.4446945701600001	0.21611797298800017	0.2529505081199999	0.21603594190599992	0.2652986548999999	0.2956311387400001	0.21390742962399997	0.20660331375799984	0.22087611357000017	0.1932799537239997	0.22062372865399993	0.27620682629999965	0.232611357948	0.19499910065799994	0.3128985363600003	0.45374018074	0.36608615507999975	0.23300414934000005	0.3515574743799998	0.18618508297400008	0.23649523814600018
bel_Cyrl	0.44741601886000015	0.33847578800000033	0.29860032844000006		0.3900469253200003	0.5868274392999999	0.44310613515999936	0.3630662645800002	0.4614727588999998	0.3984619801000003	0.3781582584279996	0.4205062213999999	0.4198571648400002	0.4068886080600004	0.44228824895999996	0.3308011957799997	0.40330381389999986	0.38277633850000015	0.3844595469799999	0.36963097619999996	0.4348098913400001	0.4758557660199999	0.40909247544	0.4209694562400001	0.39224875683999955	0.4268858224800004	0.37725478483999986	0.4766714736600004	0.3080449034	0.4367127747199998	0.3621756201399998	0.37649070970000004	0.41328836873999997	0.43957880565999985	0.4528323496999994	0.34662941873199987	0.3673648885000004	0.4344147770999998	0.36255440295999997	0.31833394728000003	0.3262415304799998	0.43902486532000007	0.46808625906000045	0.27854983725999977	0.48278333706000043	0.3848025475600001	0.32840639113999986	0.3750680631800004	0.40585389756	0.39992586424000015	0.39187979414	0.2962242403199997	0.3558273771200001	0.5872035012199991	0.4356954088599995	0.4547778079000004	0.35045456025200006	0.3911482129799997	0.44411917777999976	0.3789917280999999	0.3635223622799999	0.39061285172000026	0.4561079505600005	0.37039840547999986	0.47825200427999986	0.4417581046999998	0.4332027140799998	0.6261862753599995	0.3695379105999999	0.4729855288599996	0.4428711605999994	0.45520784082000015	0.3400551286200001	0.4432473304200002	0.3694412347200001	0.4294734056999996	0.4183189028000004	0.42947874518000007	0.6043793283599993	0.3793737630200005	0.3661194291999996	0.3729366795599999	0.33554696238000004	0.3424917160399998	0.5061108218999999	0.32127184140000026	0.3216248776399999	0.6715701130400005	0.4333602969199998	0.39663640129999994	0.38708923195999995	0.4313614678000004	0.3411015771919996	0.3864791478000002
ben_Beng	0.2986502350919999	0.4488358703799998	0.29644603337999975	0.3900469253200003		0.4035671670599999	0.3284496446799998	0.2930704847700005	0.36013942090000034	0.38654982889999995	0.35158337195999984	0.32857976431999997	0.29293023666000023	0.32057197329999987	0.4182281986600004	0.27987405132000015	0.2969081576799999	0.30394239725999983	0.32319743094000036	0.29714073571999994	0.32613895464	0.33817703374000013	0.35008752794	0.3528591141599998	0.54695616996	0.33517486560000015	0.30811383798	0.36778417663999996	0.3493780816799997	0.5075792983400005	0.3167742252200003	0.29806147868000005	0.34934307011999993	0.4900754225999993	0.36636211470000024	0.3031975033800005	0.30787247053999967	0.31591590729999985	0.3002315768800001	0.3155912397799997	0.4303839449999999	0.4763431325000003	0.38797133688	0.37978814228000035	0.3602898870000003	0.4246332592400003	0.38019357442	0.25670987489800007	0.30630961071999985	0.29987580457999974	0.29997639202	0.3731905208000004	0.4331717594000002	0.40609421449999983	0.3503666017799999	0.34723969177	0.3987258132000003	0.48551009440000015	0.28697863943999996	0.25661891190799996	0.27951996842000004	0.5742304489799996	0.42228586056000034	0.2945325484120002	0.35812346988	0.33426096632000013	0.32376656762000017	0.3964568172599998	0.47610113592000003	0.3374944430400001	0.3088050045059997	0.34213636536000025	0.24262171472599992	0.42630436005999983	0.2850784456599999	0.33353006334000035	0.3191011586200002	0.3678235693600003	0.39634428311999986	0.3112640595999998	0.2748973711800001	0.30077341105000005	0.39169684496000023	0.41500734606	0.36585137832000014	0.3221447409200003	0.3073231276000001	0.39907575290000047	0.46270027534000013	0.41343459527999965	0.28277794086999997	0.36424939476000007	0.2998165354399998	0.2864424012799997
bul_Cyrl	0.39287029358000003	0.33222697767999987	0.31518656410000034	0.5868274392999999	0.4035671670599999		0.4581891374600003	0.3603288522599997	0.50975057404	0.37138400258000037	0.3860535247000002	0.3976644608999999	0.42082992508	0.4056658886	0.45328040678000026	0.37209443335999987	0.42943081719999954	0.3807999636799998	0.3877942803400001	0.41060855888000003	0.4237955804399996	0.4465059758599995	0.39651543445999987	0.39485340297999993	0.36194321188000045	0.4147400056200004	0.41169395449999974	0.4865096655599999	0.29614381814	0.4566931147599999	0.4000961837799997	0.3387648946000001	0.41353236592000003	0.4398682934000004	0.44421493867999995	0.39631038633999977	0.3794578975200001	0.4696885401799998	0.3746384205000003	0.2869138725000002	0.32126003757999977	0.4471970365200001	0.41938863732000015	0.27408813887999994	0.45482709217999967	0.38598916787999954	0.31266778729199995	0.39881504810000007	0.42815401693999994	0.41080329600000026	0.38732624092	0.27798498251799997	0.36945167977999965	0.7417569898999994	0.4109958863999997	0.4590540584000001	0.3101572121879997	0.4307973445600004	0.39328287691999997	0.3958179253799997	0.37866330856	0.3948395462200002	0.43731962177999983	0.3729108378599999	0.4957259523599998	0.4809727075	0.4509748558800003	0.6752529224599998	0.34207234386000035	0.4961892536200001	0.48895416564	0.4624320110800005	0.36255568373999986	0.40385222242000035	0.3573911704800003	0.4310353686200001	0.4579576897199999	0.4343752434800002	0.6836609893200003	0.3913788070599999	0.37522999682000013	0.4266107759200003	0.31634624914000015	0.31406301948000004	0.5054336917399994	0.3146669952599997	0.35170817395999976	0.6391456948200004	0.4366259022800005	0.43635458284000017	0.36704383882000025	0.4067558358399999	0.3932562461399996	0.36707802107999987
cat_Latn	0.5362275320200005	0.25153622797999986	0.2602331875599999	0.44310613515999936	0.3284496446799998	0.4581891374600003		0.4811226971600004	0.5250340985799996	0.3001787344200001	0.2854044228219998	0.5815253507800001	0.5527907407599996	0.5057109683799996	0.38183685970000025	0.48222732623999987	0.6051092533800003	0.5606923443600001	0.49528864003999923	0.4798527981599995	0.6843311743199995	0.6151136392200001	0.5886921769000002	0.5707070465	0.3173834504799998	0.58362108406	0.4995499286000002	0.5841678915599995	0.257422212118	0.3422857650599999	0.54551238678	0.48642387826000033	0.5118008395399996	0.3537734723000001	0.5348108063200001	0.44183676459999943	0.48325050244000006	0.6503218499799999	0.4895653467600003	0.26384855424	0.228806042258	0.3380175204799999	0.315064742762	0.25553092621000023	0.3178286978200003	0.27954373723999987	0.27429991213	0.58735297438	0.5295671683000002	0.49447478566000025	0.5764283793000003	0.2252877427180002	0.24730077641200013	0.4651083866599998	0.5827405492399995	0.5460677616799995	0.2744801544480001	0.28633443075999976	0.5493404932599999	0.5290151730799999	0.4579493630399994	0.34159321348000027	0.39469625181999973	0.5199679419200004	0.5006669334799997	0.6754617396600006	0.5884567010800003	0.45180495330000003	0.26751569620000004	0.5273116306999999	0.5405070008000004	0.5957343757200001	0.45353031560000046	0.3323110809999998	0.46656705947999966	0.5600477684999996	0.6906544273599997	0.5545764185800002	0.4541988094400001	0.5126547073	0.5224190518999997	0.4634868552000001	0.23299925369000007	0.24840481862000025	0.38095864510000005	0.26432762742599997	0.4308789892000005	0.47896286026000007	0.3566433099799998	0.5276102902199997	0.4642207058799995	0.50944682332	0.4387367944999998	0.46302376643999976
ceb_Latn	0.4597865038600001	0.21659830160599977	0.18762940751000004	0.3630662645800002	0.2930704847700005	0.3603288522599997	0.4811226971600004		0.40988955363999985	0.27163007316800014	0.281383823182	0.48681707254	0.44433621922	0.4033771572600001	0.25882553985999995	0.3910330134599996	0.4965163661800003	0.46939812443999973	0.7165413679200004	0.4452886841799999	0.4362589577399995	0.48481913206000005	0.51524124444	0.4964191065399999	0.24067101376000025	0.5197535368199998	0.5485021716000006	0.5501926407600005	0.13726564647011985	0.3185756826200002	0.5308894962999998	0.4721462677200002	0.41568586323999984	0.260862339862	0.50857468392	0.48580910449999976	0.39355588530000013	0.46368215727999995	0.5762620048599999	0.18822989658999992	0.19152031288799984	0.2861463063899999	0.31121480274	0.20887671143199993	0.3308181907200002	0.22970498162599998	0.25369123678799993	0.4226921541199999	0.4281283452000003	0.4437229567799998	0.4523366436999999	0.1762946777099999	0.28275928851999976	0.37542475696000005	0.4911836064000002	0.5379408546199997	0.22955270188319996	0.26130960812000004	0.4211812497000001	0.42909518522000045	0.49708439428000034	0.27725685073999995	0.31604420345999995	0.5194167598999999	0.43048450185999965	0.4693988989000003	0.4250393074200001	0.3542168232399997	0.21288324805199976	0.45155075927999994	0.45753571880000027	0.5153014887999999	0.4771753217200002	0.26739912680000005	0.5076797052400002	0.5338389699	0.47309580509999993	0.45602258390000017	0.35799289018000013	0.5793990308600004	0.43588658386000007	0.5074580830800001	0.1768589442939998	0.17908363929999999	0.3475073693	0.22376587584600002	0.38135412041999983	0.33133105112000016	0.2687176333199999	0.4289098323599997	0.4984704354000006	0.4309698051000004	0.47970466045999954	0.4905610201999997
ces_Latn	0.45387591014000017	0.3100320209000002	0.2689086967000003	0.4614727588999998	0.36013942090000034	0.50975057404	0.5250340985799996	0.40988955363999985		0.30449276658000035	0.3416560977400003	0.5400612901800003	0.47838690250000016	0.46624115964	0.37463232427999993	0.38278559793999994	0.49224220859999995	0.4555998206400005	0.44395797811999976	0.4712530222400004	0.5097737228399999	0.5463731793199995	0.5135257653200002	0.5288640018199999	0.30672637700800004	0.51165595304	0.45522477943999956	0.5597492964399994	0.29245123669999995	0.34273747190000003	0.4839752630800001	0.46858542339999953	0.5032520086599999	0.40432478000000005	0.537848002	0.41719992984000015	0.4840809522200004	0.5200864619000002	0.4611640151000002	0.22393447569999977	0.24895928840800005	0.4086225151199995	0.31090036316800007	0.24364763170799986	0.31070464136000003	0.2739606293279999	0.2794433771219999	0.46150704778000007	0.5383076274399999	0.5011120629999996	0.4972476040599997	0.21334916810400004	0.2449181393500002	0.49103455698000015	0.5409326838999999	0.5115033877800004	0.304523593692	0.3495123697999999	0.45711412279999997	0.44683624966000013	0.46715085478	0.3712101446999998	0.31633894944000013	0.4704048592999999	0.6265493703200001	0.5338420009000003	0.5153322390999998	0.48574905075999975	0.27856180547999965	0.7214453086400001	0.6194477918400003	0.5276340132600003	0.43661150660000003	0.35222028416000023	0.4248840362199998	0.5188195122400006	0.5002441057599997	0.5359236423799999	0.5086722261400001	0.47424341964000033	0.45378256406	0.4734144585199996	0.23813274518199995	0.26070049215000013	0.38204520857999985	0.2817519641099999	0.42008934963999955	0.4918639351800005	0.3466116697200002	0.5363854737399998	0.45887313578000055	0.5294643406999996	0.4156307441800004	0.4558935306400002
ckb_Arab	0.2970156930400001	0.36701327880000006	0.3571480730399995	0.3984619801000003	0.38654982889999995	0.37138400258000037	0.3001787344200001	0.27163007316800014	0.30449276658000035		0.27350114522000013	0.32432582609999994	0.2933020659320001	0.29803137956000003	0.38126969281999995	0.20337179544599998	0.2908116085480001	0.2929072818	0.27849254680800006	0.27478833659999985	0.31374451552000016	0.34206118314	0.3503572519	0.32708559498000006	0.3730203870000002	0.35543891751999995	0.31647923628	0.3510550295800003	0.34295953976	0.4108838520600002	0.3198601432599999	0.3409801226399999	0.24851494468	0.4228665679400004	0.3399350307399998	0.271665752232	0.31635102657199954	0.28973038663	0.3216351044400001	0.26159418063999984	0.2918160419699999	0.3624512230599997	0.3599888327	0.3127101881399998	0.36525156747999965	0.3274825295399999	0.33157101589999993	0.25776580726399995	0.28670487304000014	0.26792289668800007	0.30696542951999994	0.2968344606019997	0.3498959317400003	0.39824862985999976	0.33811459412000006	0.34222503712000013	0.37663191334000035	0.4050627035200002	0.28917622898000006	0.271748587988	0.29972627586	0.41893123214000005	0.5253049818800002	0.26745507431999976	0.26814290648000005	0.28772757537199994	0.28421407751999994	0.36717029327999995	0.38858920098000005	0.2926651740399996	0.2856318604400002	0.3390776648800005	0.26015794912	0.5167734139600002	0.312874861468	0.32944675156000025	0.2733123520520001	0.3445551649999999	0.39916561326000005	0.31510189784	0.27629711758000003	0.2762415165619998	0.26155167523999995	0.29846149418	0.47957926452	0.29519989238200006	0.261254146568	0.3831613909999996	0.47111069571999975	0.3743610051200004	0.2736584940400001	0.3504356883000001	0.26599858545999994	0.27108607186
