	afr_Latn	amh_Ethi	arb_Arab	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fil_Latn	fin_Latn	fra_Latn	fry_Latn	gla_Latn	gle_Latn	guj_Gujr	hat_Latn	hau_Latn	haw_Latn	heb_Hebr	hin_Deva	hin_Latn	hnj_Latn	hun_Latn	hye_Armn	ibo_Latn	ind_Latn	isl_Latn	ita_Latn	jav_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mri_Latn	mya_Mymr	nep_Deva	nld_Latn	nor_Latn	nya_Latn	pan_Guru	pes_Arab	plt_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sin_Sinh	slk_Latn	slv_Latn	smo_Latn	sna_Latn	snd_Arab	som_Latn	sot_Latn	spa_Latn	sqi_Latn	srp_Cyrl	sun_Latn	swe_Latn	swh_Latn	tam_Taml	tel_Telu	tgk_Cyrl	tha_Thai	tur_Latn	ukr_Cyrl	urd_Arab	vie_Latn	xho_Latn	yor_Latn	zsm_Latn	zul_Latn
afr_Latn		0.6662815053968005	0.5875534976600001	0.7631369587600003	0.7244723282600003	0.7561989783999997	0.7409691304799998	0.7582220069599998	0.7199064247399997	0.6658351472199997	0.406715269336	0.6914339230600004	0.7779197676400005	0.7680354399600003	0.6997757073000009	0.7748325383199994	0.7577469273999992	0.7117337357999999	0.7517645671599995	0.7409020689199991	0.73169783896	0.759041029659999	0.7089911516199994	0.7216715216799993	0.72040104304	0.7319208278199995	0.7017432446799997	0.5408045140499996	0.6321323116600005	0.7400206496600003	0.7141810342200007	0.7021867106799993	0.7416058473000003	0.7025438276199999	0.6168588092599999	0.7394301029400001	0.72479381442	0.7067549574999996	0.7218107053999998	0.6785936656000002	0.6725863632599998	0.6608203208600002	0.7195138797800008	0.6319621148599999	0.7057880307399995	0.7014232219600001	0.6391017730400002	0.7323425679799997	0.7252086779999997	0.74843946758	0.7873685264800003	0.6607021674139999	0.7070673166520004	0.7606024368000006	0.6775028440800005	0.6374531978999995	0.4202280257339999	0.6970681309399998	0.8507984552600002	0.7955896707000001	0.7111578236400008	0.7165204194545999	0.751964658299999	0.7354352656599998	0.7206646414799999	0.7165482379999997	0.7451840149400002	0.74198527033	0.6918000924800005	0.7497552760400005	0.7584822822600004	0.6470560540200003	0.6972567104400004	0.7165320812400003	0.7163593208200003	0.695485804188	0.7626691491999996	0.7325796454400008	0.75564750626	0.7328643929400005	0.7806317765000009	0.7079014260800003	0.6795275229799999	0.6839912667000004	0.71946627924	0.4802756029802001	0.7122147907780001	0.7457950935600005	0.7339848239400008	0.6740420285599993	0.6957454399799995	0.5263048528600001	0.7400973364400001	0.7077836795600002
amh_Ethi	0.6662815053968005		0.5966142740200001	0.6460819947840001	0.7924614937120008	0.7070161891839996	0.63021309224	0.6414813752739998	0.6608145885899999	0.654473203740001	0.3466079684573399	0.5540131901759997	0.6449715210200002	0.6375162173200002	0.7088855726780006	0.6634465104799998	0.6378329008999994	0.654194003152	0.6221841810399996	0.6792072484600005	0.6103243262279995	0.5717619774599998	0.5995967018499998	0.6255026277299995	0.8020635807535998	0.5921391757520004	0.6295942625199997	0.35253252219480036	0.7120555646699996	0.7533640123519998	0.6331332325560003	0.6126656358479995	0.6573649247740002	0.7211652776980007	0.5026058522199993	0.6341592861599997	0.6610654806039996	0.5972539346060001	0.6170781808239997	0.7481943647040002	0.7837165076600002	0.6824199176860003	0.7047981217040001	0.7198547640564192	0.643820669252	0.7307772653580004	0.6662394635339992	0.6308332522139997	0.6648459912470003	0.69678874984	0.6897455248200002	0.7605400924999999	0.7382032916592003	0.6962661425586	0.5784010841910598	0.44007397403999954	0.44423202177543974	0.7701228663719999	0.6836944639199997	0.6879160783240004	0.6388247112400001	0.793485630756	0.7140236085519993	0.6474982350199997	0.6400978087809999	0.5905955089719993	0.6895555682269994	0.6835327713399998	0.7928333362000004	0.6669186838060001	0.6660726026880003	0.49369544852400016	0.6412223139686003	0.6809978456700005	0.6537573857399996	0.5456314185879996	0.6729159285200003	0.6392968827725992	0.6813333977139996	0.6249346152400003	0.6860174530439995	0.6613927715600005	0.7639891264999996	0.7714462513399992	0.6604954311780008	0.4848011772781998	0.717367087258	0.6750549361819997	0.74865052754	0.6254427545799996	0.61319959824	0.4043818305063995	0.6431615645120001	0.6209552778000005
arb_Arab	0.5875534976600001	0.5966142740200001		0.5783835761800001	0.6054427462580004	0.6337081926399999	0.6107168607799992	0.5893308599799998	0.5865560505799997	0.6105646807400003	0.31195075837780006	0.6119707464399995	0.5906366206000003	0.5717887611599999	0.6072299128799998	0.6445978804199993	0.5947732977720002	0.6098448480399995	0.5766739907600003	0.5963321674199995	0.5810271953999995	0.6031476770999993	0.6553730458000002	0.6294546888599996	0.6040193409699993	0.5750800157599995	0.61042151546	0.44324141071999995	0.6689258904400001	0.6030141976400001	0.6330855382800004	0.6038595628799998	0.5815431105999996	0.6041703974400002	0.55790266056	0.5530862683800003	0.60855347206	0.5614431757200001	0.5941023534999992	0.5689840747199996	0.5528642629400002	0.5410820441399995	0.5715405318600002	0.5424185054920001	0.5664261437799992	0.5615472370999999	0.4858945300740003	0.5999736670400002	0.5782815173799998	0.5733206972599999	0.6676428516599997	0.5527600269399994	0.5871447341659999	0.6152526218200006	0.6325708361200008	0.46730341898000016	0.35332555008839994	0.6108710265399999	0.5844763136999999	0.6072614590400005	0.6099457419	0.6179874941199996	0.60635251746	0.6064285573800002	0.5910066685999997	0.5673144239399998	0.6184162063400007	0.6267798166000005	0.5785825550759996	0.61029752214	0.6178943393399993	0.5630327120999998	0.610199451354	0.6523741287800009	0.601964575912	0.5719322832200001	0.6027336638999999	0.5827142688800002	0.6069541786999999	0.5952356144200002	0.6005794745999998	0.5984503801799995	0.5436780743080001	0.5571039262540004	0.6084113526800001	0.3939742543458003	0.5838414823299996	0.6080195581239999	0.6611879778000002	0.6070246304999997	0.5929032297799997	0.49881459695999986	0.5598455639000001	0.59896129336
bel_Cyrl	0.7631369587600003	0.6460819947840001	0.5783835761800001		0.7024780376400005	0.7747234905	0.7341743426999996	0.7146066237399995	0.7444051239200001	0.6526618354400001	0.4331325090945996	0.6796714734800003	0.7385305748	0.7253915134600009	0.7294183734799998	0.6981957967999999	0.7297706644799994	0.6939988703600002	0.7169619019400002	0.6975620251799998	0.7342639799399998	0.7332938813	0.6972378420600002	0.71169786224	0.6843572129719994	0.7107831229999997	0.6759119433599995	0.5867680236120005	0.6217026251600001	0.72702076238	0.6478705224400007	0.6643203690000002	0.7220752228799998	0.7311703298200004	0.6543612862600002	0.6981167823600001	0.6929455095400001	0.7249601741800005	0.6668289953799993	0.6237468100400009	0.6136300478119997	0.7217546367800001	0.7114810831600008	0.5869583711860006	0.7117806501399992	0.6872237517600008	0.6154472722140003	0.7003514246200006	0.7113575610000002	0.7185898002400002	0.7127797262599996	0.593492144266	0.6526325538800006	0.7776844575200004	0.6981537140000005	0.6548827903620001	0.4726468373480002	0.6901874563600008	0.765277242279999	0.7204160633800001	0.6855312608199998	0.70121352384	0.7261391062	0.7173622126199997	0.7718567234000004	0.7367544224600002	0.7445021111000008	0.8117803464799997	0.6458112479600001	0.7636677554199999	0.7382044547000001	0.6666421506400003	0.6539511808800001	0.705084185719999	0.6789061113599998	0.6924598811000002	0.74686536506	0.7272560542000002	0.7908269926399986	0.6888897141259998	0.7189102407799999	0.6828577081999998	0.626175804226	0.6350090269128	0.7104710971	0.5076951170780002	0.658420341120001	0.8307518532999997	0.7048941170800003	0.6789556347600003	0.68522384	0.5898052295599996	0.6927131998200006	0.6951388061600007
ben_Beng	0.7244723282600003	0.7924614937120008	0.6054427462580004	0.7024780376400005		0.7634264445199996	0.6854183319400002	0.7048317806200007	0.6973612450200001	0.6843252190399999	0.39924164216660024	0.5817569037799996	0.7035518064199993	0.7106748862999995	0.745980087599999	0.7307055776600005	0.6991999859600002	0.7021418366000002	0.6802608461399996	0.7285927274400001	0.6738267376220006	0.6056041437799996	0.6328042622200005	0.6541476743999998	0.8609240905200001	0.6349659897599998	0.669865527040001	0.379692466036	0.7184937904519997	0.8293177741999992	0.6790965589200002	0.6495505337031205	0.7263453176800003	0.7594159752800008	0.5105006689000001	0.71980643758	0.6954525018200006	0.6403384638880005	0.6655886887399993	0.7976409792600004	0.8283761087600003	0.7254632911400001	0.7711428056400002	0.7646729324600002	0.691066182380001	0.7938039192799993	0.7117464714399996	0.6750448092919997	0.70356905994	0.7520258659599992	0.7312359080599998	0.80742857776	0.80174016238	0.7553270206600003	0.5993914181599997	0.49570751184600004	0.44939767688520027	0.8115949143160003	0.7376293391399996	0.7440601322600003	0.6625918743600001	0.84663663916	0.7945264167600006	0.6926981372800003	0.694333804816	0.6535769831919999	0.7253149480740003	0.7477149078680003	0.8354075679	0.7154626317800002	0.7156767973800003	0.5217130915180002	0.6615682118600001	0.7041591379999991	0.6762698493400002	0.5806553871720004	0.7397966945199991	0.6875822547399999	0.7340556241199994	0.6709718441200001	0.7442064160800003	0.6909413470800002	0.8185506634320009	0.8164426660999999	0.7063951456199996	0.5076940817595996	0.7553316984919992	0.7364942017720001	0.8022656555800002	0.67064518738	0.6325040508	0.39822943559780044	0.7176493524600001	0.6416741325000006
bul_Cyrl	0.7561989783999997	0.7070161891839996	0.6337081926399999	0.7747234905	0.7634264445199996		0.7531615707199999	0.7318304348799999	0.7905875653200005	0.6783446802399996	0.42139154437800025	0.6716339385999996	0.7608267570799996	0.7464830466799999	0.7632256276200008	0.7599642537199996	0.7583362535399997	0.7303712058999992	0.7308916878200005	0.7681096595000001	0.7168537180200001	0.7040270251200001	0.6966245795200005	0.6994265994399999	0.7411853838599989	0.6942674579800001	0.7325185490400002	0.5476710454200001	0.6737267174199989	0.7802183118999997	0.7240262264799991	0.6763878232600004	0.7524303458200007	0.7613663913600005	0.6339943212199994	0.7472650759000004	0.7329132475000008	0.7380623836200001	0.7062210831199998	0.6953521695799993	0.7067782404619999	0.7329130850600005	0.7309179093200004	0.6530768589799999	0.7236955790800003	0.7294401356600004	0.6523136341400001	0.7414203161000001	0.7561700966399996	0.7687457597800003	0.7544804222599996	0.6844789848999999	0.7274419271791007	0.8696436322399992	0.6961759531000001	0.6107790450999998	0.4367324559464002	0.7744696600999995	0.7632741591799995	0.7754417321999997	0.7149258195199995	0.7513496349400005	0.7538117400999997	0.7265973225000004	0.78616838196	0.75346220468	0.786247126220001	0.8347552113400002	0.7154892412079996	0.7952756460000001	0.7929383326600005	0.6432131798399997	0.7074623477400004	0.7142513158400007	0.7122407676400001	0.6752978166600001	0.7891318725200004	0.7398579135400003	0.8321490733599995	0.7175899142599993	0.7716163067200003	0.7534106043200003	0.7055904965000008	0.7065236470999997	0.7456733024799999	0.5075484690274003	0.7426301010599996	0.812022387839999	0.7687158038799999	0.7143343412800006	0.6874084812800008	0.5345979070199994	0.7537985853599999	0.6975538791999999
cat_Latn	0.7409691304799998	0.63021309224	0.6107168607799992	0.7341743426999996	0.6854183319400002	0.7531615707199999		0.7227861152399999	0.7258982199400005	0.6573082443800004	0.39017892251920044	0.7318467975999997	0.7520753426399995	0.7260768173400006	0.7211490898799996	0.7466174497399999	0.7698973628000002	0.7612963398399997	0.7330423256800009	0.7058815845000003	0.8001205784000001	0.7579382404600001	0.75689752236	0.7473343877099998	0.6703764178799999	0.7550520002199994	0.7193158413800002	0.6088588667599995	0.636857806008	0.7167161881400012	0.7231526894599996	0.6954782541600002	0.7220655038600009	0.6944013435060006	0.6686187256600004	0.7089942478600001	0.7135769441600003	0.79182129482	0.7067430838399995	0.6247030144849998	0.5962689959000005	0.66356793854	0.6712528351800003	0.6014878489270005	0.6726661313799998	0.6481125900400003	0.5950424399080002	0.7600185085200007	0.7282247889399989	0.7172313992199996	0.7605360386000001	0.5897216816699998	0.6334510412800007	0.7709655164999991	0.7578406364799994	0.6575707402600003	0.44603446401740005	0.6708137726820003	0.7623129942799997	0.7436242059399999	0.703463081640001	0.6921600303399997	0.72916719582	0.7478068593400004	0.7215479856600004	0.80376309818	0.7726818029199997	0.7469662059800003	0.6345953185319994	0.7424366811399999	0.7477665578600007	0.6943050635200005	0.7007449223799994	0.6950328130600006	0.6948713554199999	0.7135046528400008	0.8381083728200001	0.7438333776800002	0.7505443448399994	0.7285440890999997	0.7429078252199982	0.7080806115199991	0.6053934332100005	0.620161662144	0.7079577255400002	0.4825214504460003	0.6949185256799999	0.7676075682000005	0.7185512114399999	0.7148696993999998	0.6920321134600003	0.6089701354999998	0.7035919563400002	0.7062056301999999
ceb_Latn	0.7582220069599998	0.6414813752739998	0.5893308599799998	0.7146066237399995	0.7048317806200007	0.7318304348799999	0.7227861152399999		0.6764106015199997	0.6760014945340006	0.3668553339402342	0.68563213972	0.7096881641340003	0.6743789017000006	0.6636604093499999	0.720303854700001	0.7567645081200002	0.7439095821679998	0.8472479891599999	0.7193317030599997	0.6796404027599997	0.6889930322099995	0.7237213106599996	0.7156081768199998	0.686720975	0.7316122146600001	0.75510065818	0.5459074210299997	0.6007706537000002	0.7235907618600007	0.7401037040400001	0.7149808878399994	0.6953617584400001	0.658572348980001	0.6349264722491998	0.7334510122199995	0.6697347681599995	0.6941458397200005	0.7820128621199998	0.6493740675479999	0.6479279034800002	0.6319308234999992	0.6936699878660005	0.6109561516079993	0.6974390681200001	0.6587712818899999	0.6073019098999994	0.7260915472760004	0.6935244690599998	0.73264840918	0.7488112520000002	0.6351580495900002	0.7140835144800003	0.7392045387400004	0.7016180808	0.6426176687600003	0.3990575785824004	0.6706693161199999	0.7287769681000004	0.7277846091539995	0.7618290122800004	0.6949414611339996	0.7251606166400002	0.7691820863399996	0.6918942917799993	0.6928158044199999	0.7117852862400001	0.7216725102800001	0.6579253635999998	0.7191286888119995	0.7298822552600003	0.6532165844100005	0.74295628258	0.6823194490399999	0.7391030845600008	0.703073097524	0.747681378439999	0.7042076932879997	0.7092186800079999	0.7768774971799997	0.7250860854800005	0.7437669218200004	0.6397416301700001	0.6530493909140006	0.7151874509800006	0.44825780531416	0.6732763830065996	0.7086014839199998	0.6968594337199991	0.6543433503999995	0.7255215143799999	0.5363747729280005	0.7332602733799999	0.7280213812800004
ces_Latn	0.7199064247399997	0.6608145885899999	0.5865560505799997	0.7444051239200001	0.6973612450200001	0.7905875653200005	0.7258982199400005	0.6764106015199997		0.6366399297399995	0.43185426284940054	0.6849663707200003	0.7283764161399997	0.7312239769399993	0.7163909598800003	0.6962700267000003	0.7160136464199999	0.6734314429	0.6979176595599998	0.7252358111400001	0.72543009146	0.7102108738799998	0.6984694609400006	0.7102243706400003	0.6675477130999997	0.6931163432000005	0.6750376268600001	0.5857990071199995	0.6401272604319997	0.7118584399399999	0.6681646993800006	0.6483534484799994	0.7314993286200008	0.7280355837600004	0.6502418806600003	0.7127834445800003	0.7239822516399999	0.7282513412600001	0.6766433504200006	0.6053210109599996	0.6164681389860002	0.7152111475000007	0.6743226072799995	0.5884308765599998	0.6564841697299993	0.6626516463999997	0.6000965149460001	0.6972814041400006	0.7529012811200002	0.7261004559599997	0.7192008500199997	0.5907740304160001	0.624320502538	0.7705203335399997	0.6910943153600009	0.6126309128799994	0.4614459022578	0.7171293382399998	0.7384419061399998	0.7254689813999999	0.6916804728399994	0.7037076026400007	0.6886162628799999	0.7074456765600003	0.79517018626	0.7390206137599996	0.7539148824400005	0.7671375277399999	0.6364133465879998	0.8511860546199992	0.7721698091400003	0.6461566637060001	0.6535563334399997	0.67166896614	0.6639263027800003	0.6792573625599999	0.75134264838	0.7291689101600002	0.7816758942799998	0.6949034041599995	0.7323721389400001	0.6906605085399995	0.6169325408139998	0.6266799136200001	0.6878316275999996	0.4946958545216878	0.6899353397999999	0.7728566360599997	0.6955005536599996	0.7218102816800006	0.6668156562199997	0.5908879767619997	0.7138261587400004	0.6745663246800006
ckb_Arab	0.6658351472199997	0.654473203740001	0.6105646807400003	0.6526618354400001	0.6843252190399999	0.6783446802399996	0.6573082443800004	0.6760014945340006	0.6366399297399995		0.3249746930412799	0.6478948347199995	0.6571319393399994	0.6418279760400002	0.6652756764200001	0.6185560729199999	0.7024213358400004	0.6978231348400004	0.6457532559599993	0.6553824321599997	0.638475761968	0.66404565664	0.6876163406600007	0.6555613907399996	0.6761362728199998	0.698572799	0.7113958438200005	0.4794908600338001	0.6328849580139999	0.6904800086399997	0.7220666003000006	0.68723721092	0.6027291347760011	0.6887394397799999	0.5749999841199996	0.6453275579599996	0.6790796231399994	0.6204768014060013	0.7268493768800002	0.6306385496480001	0.6336599554799991	0.6162057093200003	0.6648876373800006	0.6111027021319999	0.6493838978200006	0.6258006374400006	0.5871599441319998	0.6790468870399989	0.6637588175200003	0.6706536128199997	0.73261798224	0.6282316907000001	0.6858041099799992	0.6964588747999995	0.6656977789	0.54683370301	0.4328300048337998	0.6945787480000005	0.6735735593200005	0.6756337281000003	0.6971870361800003	0.6940732368800002	0.7134719725400002	0.6714705940400003	0.6049616154799999	0.6038145587000004	0.6544574687199998	0.6654409588199995	0.6744817544400005	0.6627339447400001	0.6854626575599996	0.5768277069299999	0.6849575308000003	0.7061498117799994	0.7134115862800005	0.6344381421	0.6578817544600005	0.6715976152999995	0.6808018989999995	0.7062699810999995	0.6625353306600004	0.6622965486199998	0.6188755611199999	0.6344364874280003	0.7790727707199997	0.42033482079339984	0.6670013266480008	0.6655679424000001	0.7086419419000008	0.6315872924600001	0.6486498043400001	0.49621583919399986	0.6432623332399998	0.6464675863599997
