	afr_Latn	amh_Ethi	arb_Arab	bel_Cyrl	ben_Beng	bul_Cyrl	cat_Latn	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ell_Grek	eng_Latn	epo_Latn	eus_Latn	fil_Latn	fin_Latn	fra_Latn	fry_Latn	gla_Latn	gle_Latn	guj_Gujr	hat_Latn	hau_Latn	haw_Latn	heb_Hebr	hin_Deva	hin_Latn	hnj_Latn	hun_Latn	hye_Armn	ibo_Latn	ind_Latn	isl_Latn	ita_Latn	jav_Latn	jpn_Jpan	kan_Knda	kat_Geor	kaz_Cyrl	khm_Khmr	kir_Cyrl	kor_Hang	lao_Laoo	lat_Latn	lav_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mkd_Cyrl	mlt_Latn	mri_Latn	mya_Mymr	nep_Deva	nld_Latn	nor_Latn	nya_Latn	pan_Guru	pes_Arab	plt_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sin_Sinh	slk_Latn	slv_Latn	smo_Latn	sna_Latn	snd_Arab	som_Latn	sot_Latn	spa_Latn	sqi_Latn	srp_Cyrl	sun_Latn	swe_Latn	swh_Latn	tam_Taml	tel_Telu	tgk_Cyrl	tha_Thai	tur_Latn	ukr_Cyrl	urd_Arab	vie_Latn	xho_Latn	yor_Latn	zsm_Latn	zul_Latn
afr_Latn		0.9993504530800003	0.9928688856000003	0.9993354112999998	0.9994166492599995	0.9993623441799993	0.9993947540799996	0.9993837067800004	0.9993230998800002	0.99892817304	0.9939484977000008	0.9993595855399999	0.9993333209599996	0.9993477802400003	0.9993810990000002	0.9990581023800008	0.9993573629799996	0.9992577447600005	0.9994537370199993	0.9994333688400001	0.9994230915399992	0.9994467432199995	0.9994218856000006	0.9993723937599999	0.9992992998599999	0.9993699663600005	0.9994169547800001	0.9987554460199989	0.9989090324800003	0.9993804266799999	0.999408533399999	0.9994282548999989	0.9993929684799999	0.9993629749399998	0.9991812413599994	0.9993483511799996	0.9993088126600003	0.9993348776399997	0.9994168937800001	0.9955861581399998	0.9983614576600007	0.9992721103600001	0.9993115332399994	0.9511932131279992	0.9994011018999999	0.9993274393399997	0.9985387776199987	0.9991833668400008	0.9993402298199998	0.9990312971800004	0.9993331751199994	0.99752512994	0.99907142746	0.9993026330000003	0.999419328360001	0.999053718260001	0.9976234660799996	0.9994175683200004	0.9993547299800003	0.9992672288199995	0.9992461953799998	0.9994400165399999	0.9992424720800005	0.9994075076800002	0.9993895483400008	0.9992850221000009	0.9994359938999997	0.9993306613999995	0.9989230243600001	0.9993265098000007	0.9991731916000008	0.9991827763800002	0.9992096973999995	0.999363914359999	0.9994003947600005	0.9992979369400001	0.9993368813800002	0.99937689604	0.9993339557799996	0.9993566776999993	0.9993394913800002	0.9993486651199991	0.9986548850000003	0.9987585883200009	0.9993850143999992	0.9971691179599999	0.99910388024	0.9992952731200003	0.9991835942600001	0.9994295345199997	0.9993398191599993	0.9989639089200008	0.9993862460199997	0.9994128531599997
amh_Ethi	0.9993504530800003		0.9930470651799997	0.9993652054600001	0.9994929607199999	0.9993822747200003	0.9993943078	0.9994108185600002	0.9993520509400001	0.9990540683800004	0.9938080929999997	0.999416430460001	0.9993590840799983	0.999357450499999	0.9994320772599996	0.9990681715199996	0.9994032443199994	0.999371068980001	0.9994619280799993	0.9994832796399998	0.9994183493200004	0.99946586934	0.99947548224	0.9994327790399992	0.9993659380799996	0.9993878037199994	0.9994698960200004	0.9987596924799995	0.999031310419999	0.9994673311800003	0.9994626521600001	0.9994571408600003	0.9993970027399999	0.9994135133800002	0.9991966679000006	0.9993761372000006	0.9993441307399993	0.9993731406600003	0.9994236835599992	0.9958639748200004	0.9984971140400011	0.9992865179	0.9993608819400001	0.9511139852399998	0.9994452036200007	0.9993945260600008	0.9985877024600001	0.9992828103600007	0.9994193614600002	0.9990570606000004	0.9993529040200002	0.9977232679799994	0.9992095875200006	0.9993337306799994	0.9994597670200003	0.9990728415200001	0.99764385892	0.9995045830399997	0.9993168927399996	0.9992649362400003	0.9993070510000003	0.9994888782200005	0.9992296800799996	0.9994647255799992	0.9993641990799998	0.9993083624000002	0.9995055177600011	0.9993732706999997	0.9990806089000003	0.9993207340799999	0.99914128908	0.9992215274200004	0.9992725746800003	0.9994514219399995	0.99944090798	0.9993879618599998	0.9993106846399997	0.9993957659000006	0.9993599679600004	0.9994293284000005	0.999381390720001	0.9994079771999995	0.9988397411599992	0.9989490681800001	0.9994698435199995	0.9973115748600002	0.9992055659999999	0.999338086299999	0.9993084863200001	0.9994496976399992	0.9993991218000003	0.9989915685600004	0.999421574	0.999470506359999
arb_Arab	0.9928688856000003	0.9930470651799997		0.9925062919000003	0.9930825345999997	0.9929053887800002	0.9929055464800005	0.9928408329600001	0.9924960589200003	0.9930736643599996	0.9879831973999995	0.9923800973599997	0.9928586870000001	0.99264814944	0.9926540027800003	0.9930575197000011	0.9929865534599998	0.99311123692	0.9925530870400001	0.9928550274800008	0.99261717032	0.9924689539000003	0.9927690726200001	0.9925922494600001	0.9932416976199996	0.9925520201	0.9928017881599999	0.9910944166600004	0.9934014619999991	0.9928188571800001	0.9931590820399998	0.9927896860800001	0.9926732539800013	0.9925509660399997	0.99203293022	0.9924959206799996	0.9928610442799997	0.9924484064800008	0.9926387825200004	0.9920422490400002	0.99343906566	0.9921036666999988	0.9926917818000003	0.9476423794399998	0.9923549255400002	0.9928426476400005	0.9919203381199999	0.9929943550599993	0.9927523290200001	0.9929933740399997	0.9932956888599997	0.9927718316799995	0.9931843785600003	0.992896601160001	0.9925503792000003	0.9916991134599997	0.9899674099199995	0.99278965116	0.9929364460399994	0.9931455921800008	0.9929998136200007	0.9930783878600004	0.9930695151600006	0.9928770377800002	0.9925442360800004	0.9923872318399999	0.9928902035399999	0.9927458459799998	0.9932083908000002	0.9928721661999986	0.9931336076399994	0.9922275449999994	0.9929890688599994	0.9926823330200003	0.9927674677000007	0.9923956638199998	0.9928274935199999	0.9926144642999996	0.9928473505000002	0.9925952189800005	0.9929981072800006	0.9927885628999996	0.9930606491800001	0.9931865320999996	0.9929916526600004	0.990530679159999	0.9930828466400009	0.9928112966799998	0.99343784776	0.9926572199999992	0.9926042928800011	0.9915726563000009	0.9924446166999991	0.9926735890199999
bel_Cyrl	0.9993354112999998	0.9993652054600001	0.9925062919000003		0.9994902427800006	0.9994509842199998	0.9994784979400007	0.9994272841599999	0.9995336990399998	0.9989658089399995	0.9939449125200011	0.9995959527200005	0.9994389483400005	0.9994689305200004	0.9995913935400006	0.9989682734000005	0.9993967251800004	0.99930921712	0.9995902447200001	0.9994904197199997	0.9995733308599999	0.999683338120001	0.9995866786999997	0.9995739542400001	0.9992654080199999	0.9995253466799993	0.999443469800001	0.9992593358600006	0.9988437013999999	0.9995159459800002	0.9993957027000002	0.9995223605199997	0.9994598731399991	0.9996023129000012	0.9995363208800011	0.9995353058399999	0.9993808247800006	0.9995421858199989	0.9995533707000005	0.9950193459599991	0.9981041741200006	0.9995960809799999	0.9994026431400005	0.9508999835700002	0.99963262122	0.9993910702199992	0.9986984112000002	0.9991617295400007	0.9993744504199992	0.9988787584599998	0.9992745293599993	0.9971364261000001	0.9990504217199998	0.9993922255000002	0.9996669454000008	0.9994435748199996	0.9981552576000006	0.9995679494799999	0.9993552648600003	0.999128459480001	0.9993638276599993	0.9995344426799997	0.9992205638	0.999481446159999	0.9995972276199996	0.9995542187000009	0.9995579431999999	0.99955014886	0.9988274260400003	0.9994040677999999	0.9991247556800003	0.9995017882199997	0.9992075008600005	0.9995853949199984	0.9994568578000009	0.9995094913800008	0.9994011629599999	0.9995390541999999	0.9994899660999993	0.9995082845399998	0.9993351646999997	0.9994854221399998	0.9985576641399998	0.9986819329600006	0.9994554842199999	0.9974644418800009	0.9990283722799992	0.9995284854199998	0.9992186170400006	0.9996100239199996	0.9994914493600003	0.9994338942399998	0.9995614409799994	0.99952239448
ben_Beng	0.9994166492599995	0.9994929607199999	0.9930825345999997	0.9994902427800006		0.9994682988	0.9995040498600006	0.9994452874000008	0.9994457696400011	0.9990994753999998	0.9941159652399997	0.99954555298	0.9994573793000001	0.9994765301600005	0.9995380275199983	0.9991070004600004	0.99945433626	0.99940908006	0.9996027977799999	0.9995689417199991	0.9995826411399995	0.9995942909799997	0.9995831447999992	0.9995340197799993	0.9994852552000002	0.9995032679000001	0.9995324718800004	0.9990048990000003	0.9990900786199989	0.9996074440999999	0.9995194347599996	0.9995513228399996	0.9994845221999985	0.9995159442600001	0.9993803281200001	0.9995350310399993	0.9994142894399998	0.9994858168800004	0.9995776113199996	0.9956150025800007	0.9985721686400001	0.9994771864800007	0.9994447984999995	0.9512598068880002	0.99957661656	0.9994846890399998	0.9986866592599997	0.9992479834199998	0.9994702870799997	0.9990764916599997	0.9993962829599998	0.9976668690400002	0.9992544487199992	0.9994240483199999	0.9995937636800012	0.9993057456399995	0.9978488052199991	0.9996260248000004	0.99940182842	0.9992699720399995	0.9993883441799998	0.9996164989	0.99933114976	0.9995763626599999	0.9994958727199997	0.999474507	0.9995718074800006	0.9994861245599996	0.9991313647400002	0.9993938507400011	0.9992620542599999	0.99940606528	0.9993298305999996	0.9995783044400004	0.9994916882799996	0.9994717518600005	0.9993977870199999	0.9995328835599999	0.9994870902399998	0.9995120709599999	0.9994197778800002	0.9995166685199993	0.9988642108600004	0.9989024425600002	0.9995192591200005	0.9974357323399999	0.9992120944800005	0.9994382610400011	0.9993920411800005	0.9995732804799995	0.9994995793200009	0.99920996612	0.9995332938400001	0.9995157996399999
bul_Cyrl	0.9993623441799993	0.9993822747200003	0.9929053887800002	0.9994509842199998	0.9994682988		0.9994598536000001	0.9994092842399993	0.9994203523199995	0.9989929738399999	0.9939906836600004	0.999432558559999	0.99942455716	0.9994085835000005	0.9994717844999997	0.9990947474000005	0.9994232789999997	0.9993412083400006	0.9995055236599988	0.9994942804600002	0.9994976781800008	0.9995061525200002	0.9994642147599998	0.9994189234399995	0.9993567078400001	0.9993902562600002	0.9994629476200003	0.9988465648399999	0.9989802118200005	0.9994985052400001	0.9994045585399993	0.9994804234399994	0.9993860942999995	0.9994225642200004	0.9992587063000005	0.9993747876600012	0.9993383055999999	0.9994062788800008	0.9994948061400001	0.9956242414999991	0.9984110044800015	0.9993576353600002	0.9993239874400007	0.9510774814400001	0.9994650162400001	0.9993519005000002	0.9986184868400001	0.9992752105999995	0.9994054042599999	0.9991028342399998	0.9994004040000004	0.9975494995000002	0.9991896810800001	0.99949992466	0.9994757791199994	0.9991398458599994	0.9976427764599997	0.9994996691800003	0.9994230582600003	0.99929712652	0.9993400280399996	0.9994777302400006	0.9992466466800005	0.9994692586599994	0.9994566153999996	0.9994057107600005	0.9995369136199999	0.9994781200800001	0.9989697778199995	0.9993705953599998	0.9992915415999998	0.9992893122200002	0.9992843424800003	0.9994577657600007	0.99944651284	0.9993651393599989	0.9993771589200006	0.9994539843599997	0.9994803386200011	0.9994294338400004	0.9993875969000002	0.9994631664000003	0.9987746653999997	0.9988465943799996	0.9994535140599996	0.9972166134600003	0.9991526548800005	0.9994519705599997	0.9992885796399998	0.9994668944999997	0.9993855677200003	0.9990794838800005	0.9994039905199988	0.9994432082799999
cat_Latn	0.9993947540799996	0.9993943078	0.9929055464800005	0.9994784979400007	0.9995040498600006	0.9994598536000001		0.9994409026800004	0.9994800969800002	0.9990330812800003	0.9939043648000006	0.9995324781599999	0.9994485001199999	0.9994557487200004	0.9995573521000003	0.9990979754000011	0.9994273403799995	0.9994038324	0.9995777207	0.9995314089799996	0.9995786082199997	0.9995774184599994	0.999571300679999	0.9995453971799992	0.9993645331000013	0.9994905795800001	0.9994867538000002	0.9989813455800004	0.9989967860800005	0.9995120665399992	0.999470372379999	0.9995150117599994	0.9995064389199998	0.9994842750600016	0.9993581282599997	0.999488391760001	0.9993724988200003	0.9995122148200004	0.9995466653399996	0.9955241680600004	0.9984101978800002	0.9994341729799996	0.9994384989799998	0.9510766213400011	0.9995130787600001	0.9993734545000006	0.9986384324799995	0.9992867685199993	0.9994602337599992	0.9990488024599998	0.9993918292399995	0.9974841659799997	0.9991784977599999	0.99940626788	0.9995776753799998	0.9992934770799998	0.9978774072400013	0.9995547713200006	0.99944506186	0.9992826988199998	0.9993221161199999	0.9995441551400006	0.9992826867599999	0.9995259919399997	0.9994914040999998	0.9995399201000005	0.9995531125999996	0.9995076898599999	0.9989967187400007	0.9993986195400002	0.9992802708999999	0.9993803970000001	0.9993094039400009	0.9995272599399995	0.9994652517399994	0.99944834456	0.9994726927600004	0.9995286108400006	0.9994716397799995	0.9995277628600006	0.9994323259399993	0.9994876687600005	0.9987014524800002	0.9988363871199999	0.9994765271599995	0.9973457064800004	0.9991520142599986	0.9994558180799988	0.9993234875999999	0.9995722277400004	0.9994393499200016	0.9991905500600002	0.9995100276199999	0.999493898819999
ceb_Latn	0.9993837067800004	0.9994108185600002	0.9928408329600001	0.9994272841599999	0.9994452874000008	0.9994092842399993	0.9994409026800004		0.9994199892199991	0.9990168305999996	0.9937535238599996	0.9994672741599995	0.99938570034	0.99935103724	0.999484345820001	0.9990398331000006	0.9993922643799988	0.9993564079999998	0.9995664372199999	0.9995046261599994	0.99946897308	0.9995294595999998	0.9994937431800001	0.9994713560600006	0.9992837988999996	0.999418131040001	0.999483553359999	0.9988857661999994	0.9989191110000004	0.9994466357200004	0.9994113920600001	0.9994476326000001	0.9994239770799996	0.9994443145599999	0.9992810284999999	0.99941110238	0.9993372017799997	0.9994389882400005	0.999541650400001	0.9955066835200006	0.9984049590400004	0.9993364784999995	0.9993558593999994	0.9510584097400006	0.9994762916999996	0.9993684333000001	0.9986871127999998	0.9992432219200008	0.9994322015200007	0.9990648172399998	0.9993484246199988	0.9975506560600003	0.9991145301399991	0.9993439478399996	0.9995046943000002	0.9991768705000008	0.9978226860999996	0.9994973390599992	0.9993640601199997	0.9992250188800007	0.9993819673200001	0.9994969772599993	0.9992739225599997	0.9994627586399997	0.9994063083999998	0.9993813944400004	0.9994848732999996	0.99939060562	0.9989961455600003	0.99932730764	0.9992324256599989	0.9993017211000005	0.99927126064	0.9994799048399998	0.9994326465200003	0.9993996944199998	0.9993676213799996	0.9994592058999995	0.9993775969799994	0.9994505304800005	0.99938611644	0.9994489537399994	0.9986923874200001	0.9988541527799989	0.9994689880800003	0.9973376483200007	0.9991581922599999	0.9993636565799997	0.9992180260200003	0.99948727348	0.9994279093000003	0.99911095314	0.9994280296199999	0.9994464293200005
ces_Latn	0.9993230998800002	0.9993520509400001	0.9924960589200003	0.9995336990399998	0.9994457696400011	0.9994203523199995	0.9994800969800002	0.9994199892199991		0.9989065127400004	0.9940386594600007	0.9995529951800002	0.9993695625200001	0.9994324673199999	0.9995245180599996	0.9989430475599995	0.9993852588799995	0.9992902064400008	0.9995921612599998	0.9994765905399998	0.9995857393599997	0.9996182940599999	0.9995666283999993	0.9995447792599997	0.9992893963799991	0.9994663989000003	0.9994413166399994	0.9991849326999995	0.9988441662400002	0.9995052350999986	0.999389291060001	0.9994824414400002	0.9994683758200003	0.9995186785199999	0.9994270395800002	0.9995088287200004	0.9993562157599998	0.9995090015199993	0.9995213136600001	0.9950587944999997	0.9981588394800001	0.9994940634599995	0.9993599468199995	0.95093295759	0.9995800828000005	0.9993963166200003	0.9986180385799998	0.9991722585000002	0.99943674158	0.9989243655199993	0.9992826568199996	0.9971944696000005	0.9990749963199999	0.9993857497599999	0.999605688520001	0.9993842277399992	0.9980558992599997	0.9995717212600002	0.9993567046800002	0.9991831507800005	0.9993447219599997	0.9994780419599999	0.9991876008999988	0.9995020079600005	0.9995560043600004	0.9995042139599999	0.9995127728200001	0.9994336341600002	0.9988367868799994	0.9994401341200001	0.9991834358600009	0.99944010282	0.9991857456599994	0.9995421624000005	0.9994220328400003	0.9995080931200008	0.9993844266000006	0.9995252667999999	0.9994284620600001	0.9995065981200002	0.9993103060000007	0.9994122505199999	0.9985632191199993	0.9986725800399997	0.9994010490999987	0.99739578608	0.9990635241000007	0.9994145826600002	0.9991827796	0.9995612953600009	0.9994633129400006	0.99934253518	0.9995262198200001	0.9994997720000002
ckb_Arab	0.99892817304	0.9990540683800004	0.9930736643599996	0.9989658089399995	0.9990994753999998	0.9989929738399999	0.9990330812800003	0.9990168305999996	0.9989065127400004		0.9934890875	0.9989443559799992	0.9990182277399999	0.9989387111399998	0.9990615361199999	0.9986974937199998	0.9990375775400003	0.9989769941199997	0.9990320418000002	0.99905284998	0.9990182347000001	0.9990720924199996	0.9990816996199999	0.9989865129999999	0.9989780330799998	0.9990232967399997	0.9990698642399999	0.9982827577200004	0.9986776331000001	0.9990299733399997	0.9991399104000005	0.9990657120000015	0.9989587592399998	0.99897583596	0.9987928168999999	0.9989403178600004	0.99896278612	0.9989318057199995	0.9990471873600002	0.9954898367599994	0.9981968725600004	0.9988451144000001	0.9989532401199994	0.9510290086199987	0.9989471944800005	0.99892364226	0.9981760771999988	0.9988968047200002	0.9990145055800006	0.9986686438000001	0.9989998285999991	0.9974281677799999	0.9988045063999994	0.99891788642	0.9990540771399995	0.9986355815799997	0.9972139880800003	0.9990855307999996	0.9989780149400002	0.9989044845399999	0.9989768578799996	0.9991078703600001	0.9988804779400002	0.9991150182199995	0.9989021391999999	0.9988803379399998	0.9990860878999994	0.9989927772600004	0.9987509215599997	0.9989055107799996	0.9988688416999992	0.9988068323200004	0.9989797840800003	0.9990126967000005	0.9989976962800015	0.9989483958999997	0.9989459849000004	0.9989712403000003	0.9989184102399998	0.9990069426999993	0.9989914228400005	0.9989966635799996	0.9984459109199995	0.9985728030000004	0.99910303428	0.9967903438399998	0.99877318314	0.9989324851999998	0.9989766418999996	0.9990598676600001	0.9989937045600003	0.9985430062199994	0.9989354040600001	0.9990092862799999
