	afr_Latn	arb_Arab	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	chv_Cyrl	cmn_Hani	dan_Latn	deu_Latn	ell_Grek	eng_Latn	eus_Latn	fin_Latn	fra_Latn	heb_Hebr	hin_Deva	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jpn_Jpan	kat_Geor	kaz_Cyrl	kir_Cyrl	kor_Hang	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mya_Mymr	nld_Latn	oss_Cyrl	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sah_Cyrl	spa_Latn	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tuk_Latn	tur_Latn	tyv_Cyrl	ukr_Cyrl	urd_Arab	vie_Latn	yor_Latn	zsm_Latn
afr_Latn		0.8841216579800004	0.8932075967400004	0.9394249745999997	0.9055345241199995	0.9444251176600001	0.8914147640000002	0.9362353150600004	0.9535381569800006	0.9547533382199991	0.9240530323800004	0.9530564111599994	0.932601354699999	0.94381348674	0.9520061285999996	0.8678698717200002	0.9186219738599996	0.9467379350400004	0.8506139429599998	0.9455088609200005	0.9487464031399999	0.9418419368199998	0.9393313215999992	0.9005985443200014	0.9091830462399996	0.9429235940399999	0.9336175901800001	0.9419149202000013	0.8869212676200006	0.8967247267999998	0.8630128990200004	0.9646767110000001	0.8790344401599999	0.9397241578599999	0.9483652928000001	0.9485341836999999	0.9370299574200003	0.9468114088199999	0.8821771789999998	0.9492392419399988	0.9481089956399997	0.93783077338	0.8824298249799994	0.9138308583599999	0.9009695557999997	0.9314543319400004	0.9187853114400004	0.9069020418400007	0.9289673538999997	0.9429933880999992	0.8827748020200001	0.9421451071999998	0.9376709350800008	0.9460171320400006	0.8919225882399995	0.9467727991799992
arb_Arab	0.8841216579800004		0.8985792392400004	0.9054214994999994	0.9234190146599992	0.8960026902199992	0.8805220002599997	0.8970749216399992	0.8852229772000001	0.8839396389800012	0.9145657164999993	0.8840939227200004	0.8788354861999994	0.8805111906399996	0.8939004731800002	0.9119339097400005	0.9243223283000002	0.8898980254400002	0.8958653920799997	0.9003852920399993	0.8904557962599998	0.8943326046199995	0.9137401017000001	0.8929701921799998	0.8861061398999993	0.9025891774199998	0.8839129141799997	0.8894513940799997	0.9101478429800004	0.8964807370000007	0.9044676417799994	0.8848909653600001	0.8855228241999992	0.9104234493799997	0.88900697468	0.8925156900400006	0.9058897538199997	0.892745005640001	0.8629990524999994	0.89031268664	0.8827400815200005	0.8853764625000002	0.9122318095199993	0.9076986555999994	0.9113152550599988	0.90047922998	0.8704588411599996	0.9132906456399991	0.8830445264399996	0.8878963173800004	0.8719785318599995	0.9053378876199996	0.9222328672200002	0.8989999976200008	0.8647374221600005	0.8989416575799993
bak_Cyrl	0.8932075967400004	0.8985792392400004		0.9243851894200004	0.9266633618999998	0.9090261809400005	0.9347236222399999	0.9048696426000005	0.8967040114600003	0.895863258419999	0.9181997614400005	0.8956605054000001	0.8985824635400002	0.8971840054000003	0.9042407521000008	0.8914736684799999	0.9278142277199991	0.9044167786999999	0.90906437394	0.9067385405400001	0.8992633751400005	0.9084068610599997	0.9255489828400004	0.9554585607199995	0.94086932778	0.9164625819599991	0.8979568146199997	0.9018609353599993	0.9177917576599995	0.91523463194	0.9007842276000003	0.8972344141399999	0.9264282202999998	0.9081195367199999	0.9015028700799996	0.8999048504599999	0.9196097611000014	0.907912742799999	0.9218523295600006	0.8995933722400001	0.8969886409000001	0.8961297485000004	0.9156231288400003	0.9759130186999994	0.9225541806199996	0.92403702272	0.8800215660200006	0.9213619310000003	0.9203677971600002	0.9107166646799997	0.9296936894800003	0.91730178378	0.9184615127800002	0.9062398500600011	0.8825468077999993	0.9051116747600003
bel_Cyrl	0.9394249745999997	0.9054214994999994	0.9243851894200004		0.9297005254999993	0.9590162925600006	0.9190858887999999	0.9450482502600003	0.9509892665400008	0.9513771523399994	0.9449345938599991	0.9501721550999995	0.9384171572399997	0.9436950901200004	0.9562445738400003	0.8921119003200003	0.9381975747400003	0.9524399469200004	0.8840922311600005	0.9482723984400006	0.9525435678800004	0.9483896339399995	0.9578282834800003	0.9262765214799998	0.9329184664199992	0.9526990219400002	0.9516066289999996	0.9498593404600006	0.9086345512000001	0.9133377265399991	0.8838169478800001	0.9499803699599998	0.9104652200400003	0.9465299917800003	0.9577461665799992	0.9524182015400005	0.9502676668000004	0.9659395608399994	0.9067995528600002	0.9522891510200001	0.9494020465800013	0.9386297411599995	0.9058796793999999	0.94362992586	0.9242056536599998	0.9455189381199998	0.9187240372599994	0.9294443921400013	0.9352996788799997	0.9483239867200003	0.9096366721600002	0.9740292403600002	0.9467030089799997	0.9521241428000006	0.8999203974200005	0.9484195593000001
ben_Beng	0.9055345241199995	0.9234190146599992	0.9266633618999998	0.9297005254999993		0.9183726273400002	0.9036133289199999	0.9200445113199995	0.9066710434999992	0.9055490128199999	0.9333444145799997	0.9040382309600007	0.9035137906599999	0.9038843569799996	0.9157467762399999	0.9077818657399992	0.9699625130800005	0.9168672694800001	0.9354964700200006	0.9222095787599996	0.9100743133600004	0.9207397076399999	0.9402261414199995	0.9248251820799995	0.9186598278399998	0.9314825849800002	0.9090714972599997	0.9118274245600002	0.9607271389400003	0.9485903722400005	0.9401866813399998	0.9054958570799994	0.9083223229200005	0.9248244495399995	0.9119972438000001	0.9107288461199993	0.9304081870000006	0.9138531755599998	0.8906411985600002	0.9091022726199995	0.9044748564599999	0.9096128023000001	0.9592419248800009	0.9386572048800003	0.9628662029599991	0.92474885136	0.8936294285600007	0.948293808960001	0.9041057113999993	0.91471113318	0.9034302028999999	0.9279783971199996	0.9406388787	0.9178598449600006	0.8848184320599998	0.9199902163799998
bul_Cyrl	0.9444251176600001	0.8960026902199992	0.9090261809400005	0.9590162925600006	0.9183726273400002		0.909295873239999	0.9492789835	0.960411416039999	0.9626046832400013	0.9413271658600003	0.9630132038199991	0.9397819121800006	0.9528804589400006	0.9644682028199998	0.8857764794599996	0.9300811331199992	0.957717131940001	0.859431615559999	0.9559538070600004	0.9637626062799999	0.956148340459999	0.9580668432200001	0.9115671965000005	0.9235088791599999	0.9571193410599999	0.9473840157199999	0.9527624841599995	0.895944161340001	0.9112696361999997	0.8689041560599999	0.9590006692199997	0.8962033688800013	0.9573998980600003	0.9665934580999999	0.9636285355399996	0.9526184731199993	0.9726150404600002	0.8981251785600003	0.9630996432199999	0.9602335373799998	0.9431780146600005	0.89234171974	0.9312958242399999	0.9132651743600004	0.9449821579399998	0.9196403775800008	0.91949612942	0.9354608481200003	0.9565540799999992	0.8967505269800001	0.9644989171399988	0.9483460836800001	0.9599854414800003	0.8919687127000011	0.9569229122199996
chv_Cyrl	0.8914147640000002	0.8805220002599997	0.9347236222399999	0.9190858887999999	0.9036133289199999	0.909295873239999		0.9011354211800001	0.8968407975799995	0.8961290014399991	0.9086424542199992	0.8961958142399999	0.9036661864400001	0.8976247148600003	0.9021605098199997	0.8858937081199999	0.9074937025800004	0.9008051598200002	0.88083852076	0.90200440004	0.8999694013200001	0.9033384997000007	0.9173459217799993	0.9105811677199995	0.91182461368	0.9074650847799998	0.9027577549400005	0.8996390892999998	0.8908317808999998	0.8956828987800004	0.8694018061800006	0.8968085377799995	0.9629111053800001	0.9029456686000006	0.9002692898999998	0.8995727853799997	0.9140627958199997	0.9093913879800009	0.9365269374799995	0.8998059384200005	0.896722526919999	0.8923761175400005	0.8839686311600005	0.937754498760001	0.8983049166199998	0.9260635911799999	0.8863140458799996	0.8977388636600002	0.92183626846	0.90167710484	0.93404771242	0.9146482183799999	0.9074373946600004	0.9055285559199998	0.9044615965800002	0.9001959864400001
cmn_Hani	0.9362353150600004	0.8970749216399992	0.9048696426000005	0.9450482502600003	0.9200445113199995	0.9492789835	0.9011354211800001		0.9484840094600003	0.9514808305199991	0.9350393478600008	0.9540986282999998	0.9330096756399999	0.9424908633400001	0.9544124261000001	0.8859205444600003	0.9328942941199998	0.9495653066800003	0.8664994424399997	0.9470318187199995	0.9522603320600004	0.9617066940799995	0.9504012604999993	0.9085518055599994	0.9174246418800004	0.9599579675199997	0.9375112472799993	0.9436242116000002	0.903173282299999	0.9054210074400002	0.8804132109600001	0.9493864811200003	0.8905049996400001	0.9491598140800008	0.9513823264999984	0.9524092503199998	0.9408826299600005	0.9541365282799996	0.8892876207400002	0.9522859166200004	0.9502670260399997	0.9341852254599999	0.8984110377000005	0.9246039355799998	0.9172598199199998	0.9305670920600002	0.9163725707200003	0.9275693610200003	0.9314461174199997	0.9512200076000005	0.8901628187999991	0.9483544578400002	0.9469460802599998	0.9572992930199999	0.8938017242399999	0.9485254338400005
dan_Latn	0.9535381569800006	0.8852229772000001	0.8967040114600003	0.9509892665400008	0.9066710434999992	0.960411416039999	0.8968407975799995	0.9484840094600003		0.9712293915600001	0.9329795466599993	0.9693521121999998	0.9477002573599996	0.9573858878399988	0.9685753377599988	0.8726251075999993	0.9207341087200007	0.9610629007400002	0.8435592971400004	0.9569726901399994	0.9667192237800001	0.9553833222799997	0.9505812055599999	0.9015235946399999	0.9162331133000005	0.9553495180599997	0.9501424150000004	0.9553363115799995	0.8831633602000002	0.8956098094199998	0.8577625783799996	0.9687160659999997	0.8832328441000006	0.9558454650999996	0.9653793625599996	0.9658169602200002	0.9460578126199998	0.9657466522200003	0.8898248547800004	0.9662191144800008	0.9759459669200002	0.9426908677599998	0.8780243922399998	0.9190760453800003	0.9028114294799999	0.9347290432600002	0.9283951240400002	0.9112645924999995	0.9402995039	0.9605966589800006	0.8871412834400003	0.9555161014799998	0.9433717901399995	0.9605223240600006	0.8974574723999998	0.95781699104
deu_Latn	0.9547533382199991	0.8839396389800012	0.895863258419999	0.9513771523399994	0.9055490128199999	0.9626046832400013	0.8961290014399991	0.9514808305199991	0.9712293915600001		0.9350073842399996	0.9740755435400001	0.9493744488400001	0.9589307173	0.9730680416599994	0.8725973555000006	0.9214582399799996	0.9651112988999997	0.83952363944	0.9590978389999999	0.9705078862200001	0.9597294378400001	0.9535398333599991	0.8998074733199998	0.9159705764400002	0.95988483522	0.9513004046799997	0.9557301337399995	0.8814399985399999	0.8928294142800002	0.8540306708800002	0.974431164959999	0.8803935584999991	0.9575249382799997	0.9699019740399998	0.9694476862199993	0.9465389756000002	0.9715978052999991	0.8902196762999994	0.97105956324	0.9710308235999996	0.9461801645400002	0.8749695653199998	0.9190534225600003	0.9017685654399995	0.9353291881800005	0.9236587492400002	0.9083887088999995	0.9414391886000001	0.9643634502999995	0.8854882090800006	0.9578551846799988	0.9490865159600002	0.9647047502999996	0.8938551548599999	0.9606780965199995
