	afr_Latn	arb_Arab	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	chv_Cyrl	cmn_Hani	dan_Latn	deu_Latn	ell_Grek	eng_Latn	eus_Latn	fin_Latn	fra_Latn	heb_Hebr	hin_Deva	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jpn_Jpan	kat_Geor	kaz_Cyrl	kir_Cyrl	kor_Hang	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mya_Mymr	nld_Latn	oss_Cyrl	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sah_Cyrl	spa_Latn	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tuk_Latn	tur_Latn	tyv_Cyrl	ukr_Cyrl	urd_Arab	vie_Latn	yor_Latn	zsm_Latn
afr_Latn		0.8714930566200008	0.8748012644199997	0.9133545561999992	0.8943951845000003	0.9217762632800001	0.8684091213200001	0.9151623177599997	0.9340666653000006	0.9368217276600003	0.9061644496600002	0.9345650712400004	0.9060520198399991	0.9225358611000002	0.9317655752800006	0.8602980225800009	0.9046970225200005	0.9246764813200005	0.8530050878400002	0.9237223671600008	0.9283233723399992	0.9212448154199998	0.9203131953600003	0.8814313155799992	0.8843119870800014	0.9221590777799993	0.9046643635000007	0.9173783105400013	0.8827698625200003	0.8856549961399992	0.8611518430000006	0.9522546930599989	0.8588881653399995	0.9182095828200008	0.92718021856	0.9283041027799988	0.91580432252	0.9248128624399995	0.8527571798199998	0.9284169532799998	0.9278235818199995	0.9112364655400006	0.8797194539999995	0.8927435848600002	0.8906116906799998	0.9074735593399994	0.8979396946199996	0.8964859348799998	0.8980358200999992	0.9218577594000003	0.8407062065400002	0.9184068854599994	0.9161869903000004	0.9246094674199993	0.8637289748599991	0.9244164595799995
arb_Arab	0.8714930566200008		0.88891414398	0.8992989599199993	0.9228683476400008	0.897061289220001	0.8697981559400003	0.8976298784199996	0.8861939877999997	0.8880714728799991	0.9148024382599993	0.8893500520600004	0.8701444880799993	0.8777510154400007	0.8965304946399995	0.9142831027199997	0.92330016362	0.8890286438799987	0.89751404372	0.8984606754599999	0.8942179312799993	0.8971923104400009	0.9155203864799999	0.8827753908600001	0.8761565618600003	0.9048406036199995	0.8735470715400008	0.8815550426400005	0.9108663045599998	0.8931388389799991	0.9048653450000008	0.8862921819200004	0.87670692124	0.9162070170199992	0.8916104316199999	0.8961097594399995	0.8982075120400004	0.898274618279999	0.8472369933000007	0.8946861792400004	0.8839163134400007	0.8733009483800006	0.9131376262399998	0.8993044137800004	0.9091172185000003	0.8904988694799998	0.8654578112000004	0.91290757988	0.8657638748399996	0.8889169448199992	0.8396228786200004	0.9047230081199997	0.9229481279600003	0.8992300771400004	0.8416446080999994	0.8972489177200001
bak_Cyrl	0.8748012644199997	0.88891414398		0.9159020210200006	0.9166204429399992	0.9072396201600004	0.9244952636399998	0.8987429268999992	0.8930682878400008	0.8945035648199999	0.9120086505000001	0.89579631198	0.8844969175199999	0.8905772367000002	0.90118658642	0.8889619952400005	0.9183131345400003	0.89871496932	0.9045599101800004	0.8972240034399995	0.89699721572	0.9053827222799999	0.9211486753399992	0.9447235002799991	0.9285407028800009	0.9127262061399999	0.8829826182199997	0.8894343873199995	0.9108015200199993	0.9033956750000004	0.8918649270600001	0.8931135386800002	0.9157260318400005	0.9030587101799993	0.8977051174399991	0.8977324496400013	0.9077629854399999	0.9102660684399996	0.9077797723	0.8970662843600002	0.8941610692999992	0.8792191068200004	0.9073549081599996	0.9731670969199987	0.9121278639	0.9119577013200003	0.8673334323999995	0.9142031259000005	0.898829856779999	0.9061005854999991	0.8972882528599998	0.9127728071599998	0.9088634326399995	0.8998421419400003	0.85436920314	0.8955796388599999
bel_Cyrl	0.9133545561999992	0.8992989599199993	0.9159020210200006		0.9248891438400006	0.9484735847200004	0.9070313461000001	0.9330317445400005	0.9366845472200006	0.9397668879399999	0.9349284945599992	0.9398150595600002	0.9184408489800003	0.9276013895400003	0.9437686209000004	0.8907878889400006	0.9308776265200005	0.9379048405200007	0.8904968900000001	0.9324658554200002	0.9403667444999997	0.9381472358200009	0.9482936648000005	0.917306615980001	0.9203629405000002	0.9430020364200005	0.9300286670400001	0.9289156335999995	0.9082246460999986	0.9067327339600003	0.8848916883199995	0.9362044561800007	0.9035965624999995	0.9341866425399991	0.94509791674	0.9397580451199999	0.9336645438599993	0.9592288262600005	0.8916912185399998	0.9400949107800004	0.9364537190200003	0.9161693499599993	0.9053054107999995	0.9330218601999996	0.9186952729199996	0.9298809253399999	0.9020424800000008	0.92434531886	0.9095098516999994	0.9362478656000012	0.8798321956400003	0.9652518424999996	0.9328964200399997	0.9393013699600002	0.8722343093800003	0.9321273269799992
ben_Beng	0.8943951845000003	0.9228683476400008	0.9166204429399992	0.9248891438400006		0.9220554043199999	0.8923163991599996	0.92354280412	0.9093530427800001	0.9127469876600001	0.9360141634200007	0.9128573152000005	0.8954746638599999	0.9046962761200005	0.9211298721199994	0.91430096596	0.9685045347799983	0.9195309308199996	0.9374593051199999	0.9219577019399993	0.9163097677599997	0.9263515190000002	0.9446084689800002	0.9152545386200003	0.9085849195	0.9358474514800007	0.8996620664600007	0.90527611612	0.9615267198599997	0.94419951708	0.9407770161400002	0.90932525034	0.8996384684999992	0.9294224246599999	0.9184273896199994	0.9162571882999996	0.9248668173600006	0.9221910795799998	0.8737160873600001	0.9157161844600002	0.9084515816399998	0.8989355872400001	0.9605167617200004	0.9300969337999997	0.9613412488999997	0.9153765004800004	0.8903783355400006	0.9502698705399996	0.8885495201000005	0.9169977241800003	0.8704122368200004	0.9300912934600002	0.9384405900999999	0.9189792049399998	0.8616745314999993	0.9198236607599991
bul_Cyrl	0.9217762632800001	0.897061289220001	0.9072396201600004	0.9484735847200004	0.9220554043199999		0.9023991530400008	0.9404322570000002	0.9477599027000003	0.9522753212800004	0.9370545867599994	0.9540803026600001	0.9217678293799999	0.9394875705	0.9532862477200003	0.8915840822200002	0.9302117873600003	0.9447945356599999	0.8763729849599997	0.9434818623600002	0.9543225294200004	0.9488106199400003	0.9538324108800009	0.9089119690400004	0.9167153962200004	0.9505306203599998	0.9274995062400004	0.935919377440001	0.9062022828599995	0.9151591323399999	0.8814234671999999	0.9462261774400006	0.8944707980200001	0.9501284250200001	0.9573730586399996	0.9530612077800006	0.9425253739999998	0.9676650090400001	0.8873839538599996	0.9525822516600007	0.9484586130800013	0.9244888826600003	0.9032444246400005	0.9269798135599994	0.9173348462599997	0.9355198400399996	0.9057412210600003	0.92307846932	0.9111077306400003	0.9460766727999989	0.87305635556	0.9582392584800008	0.93974311546	0.9501971503799997	0.8669075589199995	0.9438886636799999
chv_Cyrl	0.8684091213200001	0.8697981559400003	0.9244952636399998	0.9070313461000001	0.8923163991599996	0.9023991530400008		0.8903238238800003	0.8866533186600004	0.8884976804399999	0.8982768038	0.8897979331200008	0.8862169303000003	0.88649287344	0.8934358499999997	0.8802148327999993	0.8953955481399997	0.8890318985400003	0.8778811811199987	0.8886644323999994	0.8919450454600001	0.8955129858200003	0.9086376796399999	0.8972066865799996	0.8999995256199997	0.8993305762399993	0.8846384199800005	0.8827404465200008	0.8827892195799996	0.8832387503400001	0.8613030769999993	0.8877551258999997	0.9546652047199999	0.8930922163200006	0.8919103169200006	0.8915801743199993	0.9013922468799999	0.9063519599199996	0.9228623065999993	0.8913045485200001	0.8884541166199995	0.8713811699199996	0.8746341623399997	0.9287890433399995	0.8872403325199993	0.9144840666	0.8690861567000004	0.8877244325400004	0.8986538373000001	0.8931825772199998	0.9061916833000007	0.9068539920599998	0.8933477255400002	0.89494316666	0.8758468455800005	0.8869368709199995
cmn_Hani	0.9151623177599997	0.8976298784199996	0.8987429268999992	0.9330317445400005	0.92354280412	0.9404322570000002	0.8903238238800003		0.9373564832400008	0.9436688344199989	0.9320935652800008	0.9479437751999994	0.9167858961800005	0.9302634169599999	0.9458438991599996	0.8909975140399999	0.9338622428600006	0.9390837983400014	0.8821889207400001	0.93567940186	0.9445702661800001	0.9586136341799998	0.9461495905799994	0.90218359192	0.9062175288400003	0.9556477532799987	0.9179294595599999	0.9276864684399995	0.9122494577199989	0.9073679738600007	0.8919459699999996	0.9395492071400001	0.8837591772000002	0.9432818536400003	0.9426276872999995	0.94391081108	0.9302733258999991	0.9478522959399999	0.87307952808	0.9442743706399989	0.9404721680399999	0.91630616048	0.9074037950400002	0.9168464242199992	0.9212471138399996	0.9168989778799999	0.9047076540000002	0.93137937368	0.9082012215399996	0.9422294559199993	0.8608501992999997	0.9397961538200001	0.9399922924799994	0.9496946274000004	0.8706108230599992	0.9365620131400006
dan_Latn	0.9340666653000006	0.8861939877999997	0.8930682878400008	0.9366845472200006	0.9093530427800001	0.9477599027000003	0.8866533186600004	0.9373564832400008		0.9624799714799992	0.9266523102800003	0.9600079124000006	0.93286489274	0.9444755386799993	0.9578306389600002	0.8766086104000002	0.9200809259599998	0.9489716441200008	0.8600841917599994	0.9447075839200001	0.9562627586800004	0.9447376959000006	0.9422977497600009	0.8951389284200005	0.9051876274399999	0.9459292472200015	0.9311871676399999	0.9390525215999995	0.89235601826	0.89748283142	0.8710715279999995	0.9585115187599994	0.8771154838000004	0.9463508804400005	0.95302010084	0.9547631760599996	0.9357312577999993	0.9541170427400003	0.8735801210600004	0.9552427374199998	0.9694924814399997	0.9255456224799997	0.887738237440001	0.9114869013400002	0.9060763228399998	0.9201053609999995	0.91712743462	0.9135338107399998	0.9180693588399997	0.9499918049799998	0.8583523016599998	0.9431898588799997	0.9329672231600004	0.9497694397999995	0.8775412105600002	0.9448175135400004
deu_Latn	0.9368217276600003	0.8880714728799991	0.8945035648199999	0.9397668879399999	0.9127469876600001	0.9522753212800004	0.8884976804399999	0.9436688344199989	0.9624799714799992		0.932499368399999	0.9670150967199997	0.9369753812399993	0.9476772452400013	0.9648174445599998	0.8807172375600001	0.9251330902399999	0.955121012499999	0.8611538411000002	0.949239544180001	0.9624374281599994	0.9522041601999999	0.9493159874000007	0.8971048513399992	0.9077767171000004	0.95387473594	0.9343820825199998	0.9412115676200002	0.8954326734400001	0.8989019117600002	0.8720333429600001	0.9664324572400014	0.8766672856999997	0.9497547703000001	0.9601122741800001	0.9608253268000001	0.939362791720001	0.9630661996200003	0.87616265314	0.9626905720199987	0.9628295944999995	0.9314883978799994	0.8893020876000007	0.9143236907800002	0.9095476219600004	0.92315756014	0.9134595529399999	0.9148620824199996	0.9224867402800002	0.9563148602999992	0.8604168883800002	0.9486556773800002	0.9426993553599995	0.9567781415400002	0.8752421828400007	0.9501046626599996
