	afr_Latn	arb_Arab	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	chv_Cyrl	cmn_Hani	dan_Latn	deu_Latn	ell_Grek	eng_Latn	eus_Latn	fin_Latn	fra_Latn	heb_Hebr	hin_Deva	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jpn_Jpan	kat_Geor	kaz_Cyrl	kir_Cyrl	kor_Hang	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mya_Mymr	nld_Latn	oss_Cyrl	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sah_Cyrl	spa_Latn	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tuk_Latn	tur_Latn	tyv_Cyrl	ukr_Cyrl	urd_Arab	vie_Latn	yor_Latn	zsm_Latn
afr_Latn		0.6128136191600002	0.6101184398599998	0.6537023069599996	0.6479617561800001	0.6552535880600007	0.5913053076800001	0.6538931694999994	0.7764295799	0.7751171650999997	0.6303841790600007	0.7694887752200011	0.716763899620001	0.7403081384200001	0.74851865882	0.55546163048	0.6681309562600002	0.7298320776600006	0.6839878684799993	0.7290571566000007	0.7412288053400001	0.6489026918	0.6156039778000003	0.6300195353799999	0.6188487793400002	0.6456014214599999	0.7084317941999992	0.7376241136599998	0.64605281704	0.6557538027800001	0.6396290885200004	0.8481606890600001	0.6065371727999999	0.6326096355999999	0.7295361990800007	0.743196906159999	0.72202157186	0.6589803569799998	0.5895300130999995	0.7415382139200001	0.7566872911999992	0.7399652031999998	0.6708974356400003	0.6246868980199999	0.6569331256399998	0.6542551478200004	0.6951207520600007	0.6468593609600001	0.6856718205200011	0.7389506873600005	0.5711963852200002	0.6558339468400002	0.6406368101800001	0.7048277460599999	0.6799527718799999	0.7257027937999999
arb_Arab	0.6128136191600002		0.6637313741800003	0.6827148995000006	0.7420550399199993	0.6782811699199998	0.6410202676600001	0.6709762777400007	0.6699589600400002	0.66766436728	0.6989741113999998	0.6911652564	0.6504931866600003	0.6394134505800003	0.6842903867999992	0.7148241209599999	0.73799916384	0.6602100708599996	0.7399843731799998	0.6914674624600003	0.6801365799999999	0.6627280472800002	0.67983328626	0.66429760994	0.6499016315399999	0.6870012680999995	0.6469473319000002	0.6627654919399993	0.7033119915199997	0.68594183816	0.73132193186	0.6606622286999998	0.6665000213000002	0.8083311591599999	0.6652134614399994	0.6794401391999996	0.6641724509800001	0.6990574052399999	0.6203912847600006	0.6837648043599995	0.6615527134200007	0.67431369176	0.7312650863800001	0.6781222424000003	0.7064750444999999	0.6841538262399998	0.6339891971599999	0.6934236535999995	0.6133151935999996	0.70475889246	0.5988466900799989	0.699683237500001	0.8141688675200005	0.6923324415600001	0.6131739700600001	0.6899481759800006
bak_Cyrl	0.6101184398599998	0.6637313741800003		0.7727258831799995	0.7082898846000003	0.7622098672599994	0.8284078420400004	0.6642167158199999	0.6741915349399995	0.6766485635399999	0.69011982698	0.6933136679399999	0.6722138331999999	0.6760361243200003	0.6804337640199996	0.6494074652599996	0.7062840196000005	0.6819608523399996	0.7736835962199994	0.6689442858799992	0.6825794482400002	0.6680410728200001	0.6986602225999999	0.8634349064400003	0.8227249081599997	0.6865915700199998	0.6641421530600002	0.6839555141600001	0.6999461725599999	0.6961375076799998	0.6572775169800006	0.6664638052799994	0.8199067083200003	0.6571749008400001	0.6760189433999999	0.67925854368	0.6951472719600004	0.7853250810199998	0.8089806684600007	0.6758656731399996	0.6781595955000006	0.6766757487999999	0.7024278341800007	0.9113695322799993	0.6986776710599994	0.7871450584399996	0.6210824258999997	0.6906850621599998	0.6790212061999995	0.7306633207600003	0.7688434739199997	0.7741690267599995	0.6683334971400007	0.6707670184400008	0.6334141037199998	0.6649637594199999
bel_Cyrl	0.6537023069599996	0.6827148995000006	0.7727258831799995		0.7385193242400003	0.80765796218	0.7634961518199997	0.70041833146	0.71812656584	0.7226100339000009	0.7087354042799995	0.7360226672599992	0.6996797039000007	0.7015765820199997	0.7309344431599993	0.6408535803200004	0.73357515944	0.7180741263399996	0.7749366606600013	0.7012043308599998	0.7270040717799999	0.6945413149400005	0.7093521066600003	0.7926906173999991	0.7796492036400009	0.7136009835000002	0.7229956483599999	0.7114150535000006	0.7082867321799997	0.7076533321399998	0.6707808289400001	0.7103594267999999	0.7944382085600001	0.6761790498600003	0.7302298125000001	0.7201176051600003	0.7256121586000002	0.8481748347400001	0.7529737854799998	0.72254845582	0.7188512272400004	0.707393987539999	0.7218218922000005	0.7943469357399995	0.7131407327800003	0.7888550279399992	0.6586628665400003	0.7161073294000002	0.6656553667000004	0.7393015419399996	0.7293573442600001	0.8616507911200011	0.6806814610999995	0.7147005968400005	0.6462632880600009	0.6963497552599999
ben_Beng	0.6479617561800001	0.7420550399199993	0.7082898846000003	0.7385193242400003		0.7404670211200005	0.68869107358	0.7198195104800003	0.7104540536999997	0.72392116406	0.7197420564799994	0.7505802038599996	0.7026238226400001	0.7036799931000006	0.7390228853199987	0.7040516073199998	0.8304056556799998	0.7353420204199997	0.8146894233399994	0.7407349320999995	0.7296090372999995	0.7278152652600003	0.7301368467599998	0.7198145811200002	0.7139825649800011	0.7500358802599997	0.6991640716399997	0.7131477602399996	0.8172756989399999	0.7858895447999997	0.7836751628399998	0.7051882642600005	0.7149988050999999	0.7299859198399997	0.7346433695799998	0.7182611621400004	0.7152877345199998	0.7641465066999998	0.6791842060400004	0.7278518690800007	0.7093063722199993	0.7287171836999988	0.8281459487800006	0.7321482673600004	0.8268392173600003	0.7276364456399999	0.6852935567000004	0.7721728942600004	0.6613155893400001	0.7588795400799995	0.6638938159599992	0.7621758163600005	0.73778043628	0.7097516462600002	0.6537469320399999	0.7393429817599996
bul_Cyrl	0.6552535880600007	0.6782811699199998	0.7622098672599994	0.80765796218	0.7404670211200005		0.7562968394799997	0.6996188960400012	0.7215301674600008	0.7341121420599999	0.7140460743200002	0.7483798600600005	0.6815288913400002	0.7110242984399995	0.7288784150400003	0.6526531076000002	0.7322208661799998	0.7103226207799997	0.7569956051799995	0.7096476246400005	0.7463736500200003	0.7092565946400002	0.7319937424399997	0.7773469702799998	0.7775616943999984	0.7202894548599997	0.6989913310600001	0.7167592744799989	0.7142358828599996	0.7328349852999999	0.6711419281999996	0.7094215233600003	0.7778966787399992	0.7191211704799999	0.7559304001599997	0.7317753924600008	0.7417341046999996	0.8755643761600013	0.7421922787200004	0.7288476743800003	0.7191063339600001	0.7055596747000007	0.7373136548999993	0.786300033	0.7177959627800001	0.8079172154000005	0.6397754283800006	0.71813315638	0.6387801903999998	0.7383858097399998	0.7226018554600002	0.8536971007600004	0.6951051876800002	0.7196453535799996	0.6123397388999997	0.7057057415600005
chv_Cyrl	0.5913053076800001	0.6410202676600001	0.8284078420400004	0.7634961518199997	0.68869107358	0.7562968394799997		0.6372174082000003	0.6496733551400005	0.6556646001800003	0.6717905337199997	0.6662480768000006	0.6709244493400003	0.6652559662	0.6624456632199998	0.6616378261400004	0.678059935139999	0.6586646879400001	0.7579979571999998	0.6462850303000003	0.6661932302399998	0.6350162960599994	0.6674632705999998	0.7807877570999999	0.7736850910999998	0.65555112324	0.6619282358599995	0.6668259614399991	0.6819936183399997	0.6766292494600002	0.6277543559799996	0.6502457161999992	0.9157206061599997	0.6338304900799993	0.65436913394	0.6612582858999999	0.6956147595000001	0.7738235731600001	0.831807533659999	0.6604727215800003	0.6538305934000003	0.6573133213799998	0.6686629592199991	0.8311253725600003	0.6739100845199992	0.7987461590999997	0.6211889644000002	0.653211705400001	0.6740257716200007	0.6961834795400003	0.7936462155000006	0.7750222614000002	0.6361233945199994	0.6592538181400003	0.6562612709800005	0.6413471524400002
cmn_Hani	0.6538931694999994	0.6709762777400007	0.6642167158199999	0.70041833146	0.7198195104800003	0.6996188960400012	0.6372174082000003		0.7047983927	0.7192097510000004	0.6971571157200005	0.751255232340001	0.6840190406400001	0.6957596241999998	0.7234605768399998	0.6295479740399998	0.7446086116199998	0.7088893628600006	0.7630354410399993	0.6988364946000007	0.7288787355599997	0.8208710967000006	0.6834380512599999	0.6785044080800001	0.6633912706399999	0.7625323457799996	0.6811362522800009	0.7044942645400006	0.7208154888000002	0.7063928054800005	0.71447340156	0.7069404469800004	0.6632603351599998	0.6974602293400002	0.7068162970399988	0.7162137468999995	0.7027227681200002	0.7234610231	0.6252685739799997	0.7183231482399998	0.7111264183000005	0.7073417206599999	0.7244002258600002	0.67827117846	0.7376479561000006	0.6749232871599998	0.6528279578399997	0.7463718906600004	0.6279290276200001	0.7397471052800002	0.6057319024000004	0.7116496364600001	0.7089055210600003	0.7398343377199996	0.6452506602800003	0.6962299463800004
dan_Latn	0.7764295799	0.6699589600400002	0.6741915349399995	0.71812656584	0.7104540536999997	0.7215301674600008	0.6496733551400005	0.7047983927		0.8422308025	0.6922170325800002	0.8318746908000004	0.7859538901399995	0.793755682619999	0.8171386545800005	0.6050830453799999	0.7310972194600002	0.7969644456999998	0.7420673336400005	0.7803684607399998	0.8163899038599999	0.6912731793199994	0.6741609236799998	0.6847004105199996	0.6819296726400004	0.7038972541599992	0.7786907868599999	0.79066674792	0.6931011661999995	0.7102865771999998	0.69260335008	0.8272146355999987	0.6719366668999994	0.7098474417200009	0.7867964304800004	0.8074600983999993	0.79226019096	0.732710634380001	0.6402115790999999	0.8102972820800001	0.8832892664800003	0.7768369314400007	0.7123920203400004	0.6871409845000004	0.7165715073	0.6919085180400002	0.7458329360199997	0.7111398171999999	0.7207376410200002	0.81219979342	0.6197159511600002	0.7236778137600005	0.6877707728599999	0.76030997686	0.7095827356399985	0.7750302216200008
deu_Latn	0.7751171650999997	0.66766436728	0.6766485635399999	0.7226100339000009	0.72392116406	0.7341121420599999	0.6556646001800003	0.7192097510000004	0.8422308025		0.7135079796599997	0.8447062515599999	0.7963955797000005	0.7945463289799999	0.8302484464000007	0.6229135203200007	0.7449470341999997	0.8045374568000012	0.7526416242000001	0.7887311944800005	0.8300743976399997	0.7109000325599995	0.6992673847800004	0.6907519342400006	0.6863665894000004	0.7293026040199991	0.7756691976800002	0.7883192811999996	0.7070024409599995	0.71277382436	0.6980353316800005	0.8484217698600001	0.6715756703000003	0.7086048351000003	0.8029431536200003	0.8178770895399996	0.7987563389799998	0.7570702911999996	0.6432158575999998	0.8222061262999997	0.8388542991200011	0.7876633387800007	0.7217921250400005	0.69392748402	0.7316130619000001	0.6977320421400011	0.7261075852599995	0.7162798256200003	0.7333858145800004	0.82149218842	0.6248729067800003	0.7386117799599993	0.7126248615199999	0.7759934068999998	0.7008310916799992	0.7841391571400002
