	afr_Latn	arb_Arab	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	chv_Cyrl	cmn_Hani	dan_Latn	deu_Latn	ell_Grek	eng_Latn	eus_Latn	fin_Latn	fra_Latn	heb_Hebr	hin_Deva	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jpn_Jpan	kat_Geor	kaz_Cyrl	kir_Cyrl	kor_Hang	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mya_Mymr	nld_Latn	oss_Cyrl	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sah_Cyrl	spa_Latn	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tuk_Latn	tur_Latn	tyv_Cyrl	ukr_Cyrl	urd_Arab	vie_Latn	yor_Latn	zsm_Latn
afr_Latn		0.9072753481400001	0.9179387561999997	0.97840825218	0.9168158248600002	0.9800388852200002	0.9361976502999994	0.9717635960599996	0.9808012642999988	0.9810067446399993	0.9573740114599995	0.9803122426400008	0.9769427803199993	0.9795376302399996	0.9817968461400001	0.8917000500599997	0.9384860487999988	0.9807056013000008	0.80173368682	0.9801153758999994	0.9791689556000007	0.9784362352599991	0.96926502766	0.9327376616000007	0.9564396955199994	0.9781172093799998	0.9767588095600009	0.97881461542	0.8859085241400005	0.9208133458200006	0.85616605554	0.9831577348799998	0.9187973856199998	0.9770039944400007	0.9812712536999999	0.9788137217200014	0.9741820183600001	0.9808040976999999	0.9396037518799992	0.9793646673000003	0.9789098087599996	0.9766625334600008	0.8844627332199992	0.9451634730400003	0.9160125179400008	0.9659365692200005	0.9738618565199999	0.9310548661199991	0.9760770083599993	0.9776977003200007	0.9337341248800006	0.9781844654400007	0.9737899222399997	0.9791961430600007	0.9459544593799994	0.9814732958
arb_Arab	0.9072753481400001		0.9387088376200008	0.9283955410199988	0.9442256755599999	0.9092563553000002	0.9416629669400007	0.91275155664	0.8942536954199997	0.8906131004600004	0.9336029021199995	0.8864187483400001	0.9078826213600008	0.9010554475800003	0.8971968963600006	0.922119990180001	0.9462683891399997	0.9037568097	0.8937337048399997	0.91461627554	0.8941881542599999	0.90853163598	0.9242776551400003	0.9408206566599995	0.93890718302	0.9176904761000005	0.9093072122200015	0.9112014110599997	0.9300340281999994	0.9389395843600002	0.9214269713999996	0.8939365136	0.9441120267000002	0.9170657310399999	0.897466683980001	0.8966221487400005	0.9298191416399998	0.8986362752399999	0.9412446544800008	0.8933168374399997	0.8921887184400005	0.9142181685200007	0.9341116052800006	0.9426698553399995	0.9420242934600002	0.9374181704799996	0.9173062570200007	0.9383668000999998	0.9216030095599992	0.8983577666199987	0.9440535541200002	0.9229806630600009	0.9352911307400006	0.9093834515799999	0.9412252859000003	0.9132144575799991
bak_Cyrl	0.9179387561999997	0.9387088376200008		0.9436106967000001	0.9636419280999996	0.9201104781999998	0.9764519787000009	0.9216029030600004	0.9036027634800005	0.8989327389800001	0.9448307698	0.8951082828999999	0.9204769070799999	0.9109051132399999	0.9071637008599996	0.9258371923799997	0.9652186563999994	0.9150740025399997	0.9229921146399995	0.9243422113599997	0.9032883372799987	0.9197327732200002	0.9409095264399996	0.9789152228599995	0.9701145972199998	0.9306248360200012	0.9218213387199995	0.9221312157599993	0.9495967574199986	0.9617073534599999	0.9398625165600001	0.9038435770200001	0.9780769192400007	0.9244009855199997	0.9074842379400004	0.9041390443799996	0.9437194339000007	0.9088139193000001	0.9766989975600001	0.9017736639399998	0.9026292910399999	0.9275918876799997	0.9538972189200002	0.9865117922000002	0.9624243007799995	0.9589217857999999	0.9303054935799993	0.956988109719999	0.9424012913800003	0.91256561752	0.979854231699999	0.9349816313600013	0.9433826263200003	0.9189942816800001	0.9614311881199997	0.9224969866800009
bel_Cyrl	0.97840825218	0.9283955410199988	0.9436106967000001		0.9413423623199987	0.9843789301599997	0.9592375926799999	0.9773161424600001	0.9801146439599997	0.9781761620799999	0.9717922444800003	0.9767165928000001	0.9807720818999994	0.9803119042	0.98188990424	0.9125661319400007	0.9583960616999994	0.9826662168000009	0.8386718277400004	0.9826330566599993	0.97842467296	0.9808982057400002	0.9797983984000013	0.9536516615199997	0.9738592987200011	0.9829326347999987	0.9844712256399999	0.9845184988599992	0.9114791524000005	0.94188914128	0.8841732139000006	0.9791158445200002	0.9455351257600009	0.9814961866400002	0.9831638849199994	0.9788813495600001	0.9833399260199999	0.98442759292	0.9613644235200001	0.9783877020800003	0.9779493967599997	0.9811784476399997	0.9120558583200004	0.9666604683999999	0.9406046210199998	0.9807275826999997	0.9789281803200004	0.9512933816000011	0.9829044339199999	0.97923004156	0.9570655295599998	0.9906806570199992	0.9821564169800006	0.9821586391800002	0.9638411513800006	0.9833754826199996
ben_Beng	0.9168158248600002	0.9442256755599999	0.9636419280999996	0.9413423623199987		0.9198418678200007	0.96590266124	0.9221102092599992	0.9023420827799996	0.8973423741399995	0.9464979157600003	0.89236173498	0.9195846240200003	0.9090529552399998	0.9052746641800001	0.9280240839800007	0.98051526308	0.9144662953800003	0.9346246290599987	0.9248257830599999	0.9012520822800003	0.9192953283599992	0.940995812439999	0.9657861299400001	0.9601617822400007	0.9309147891800001	0.9209940488800009	0.9210247404599998	0.9684308128600003	0.9753180492799995	0.9518730647199993	0.9009038749800007	0.9686553083400007	0.9258560938799996	0.9059114738200003	0.9028063108199998	0.9435715970600002	0.9061325670000001	0.9663197584399997	0.8996186960999997	0.9003507996599994	0.9271630832399994	0.9709280377000008	0.9657747401800005	0.9771920948000001	0.9551879806199995	0.9304642617799999	0.9648615044400004	0.9342376617399997	0.9099131620199997	0.9706862754799999	0.9341191803399999	0.9471789668600014	0.9184003674000006	0.9582528907599994	0.9224915138400004
bul_Cyrl	0.9800388852200002	0.9092563553000002	0.9201104781999998	0.9843789301599997	0.9198418678200007		0.9399013739599998	0.9774655916999987	0.9856920849999999	0.9857096927599996	0.9621791959000001	0.9849894047000002	0.9805852898200003	0.9845294398599997	0.9873389029399998	0.8951668737400006	0.9408964153000003	0.98570840276	0.8013798108800001	0.9847527712999992	0.9846994828999994	0.9834138275999998	0.9745968199000004	0.9338937843800004	0.96055152532	0.9826663312199991	0.9817075764799994	0.983919507799999	0.8865365316799996	0.9236493145799993	0.8543173087599999	0.9849522309800005	0.9217779186999999	0.9835517829399991	0.98718022028	0.98545009834	0.9791346210600009	0.9891550462600004	0.9427480479800006	0.9852887402800001	0.9841140640199999	0.9803568259399996	0.8856287843000005	0.948715680599999	0.9187322433799999	0.97155254248	0.97580809688	0.933731203919999	0.9797546413200008	0.9832506916399987	0.936490217	0.98476363196	0.9776518866999999	0.9846377064399996	0.9477668532799993	0.9862043669799992
chv_Cyrl	0.9361976502999994	0.9416629669400007	0.9764519787000009	0.9592375926799999	0.96590266124	0.9399013739599998		0.94020042994	0.9246977663400004	0.91956198548	0.9570337701999996	0.9170466457000003	0.9396253740000001	0.93077961418	0.9275571388999999	0.9311318077599992	0.9705041457599994	0.9340938678999994	0.9103496043399996	0.9429005123399995	0.9250147281599999	0.9381261132799995	0.95460533728	0.9731519890800008	0.9734236656999999	0.9465902743199996	0.9405346528600003	0.9407709864600003	0.9483398483000013	0.96299884306	0.9327853133800003	0.9236471105000003	0.9836282194800001	0.9427358060599997	0.9281273622799988	0.9250473712800005	0.9585869325599997	0.9300161372200005	0.9819020987000008	0.9232589850600001	0.9230904143399998	0.9440801424399999	0.9502709954599993	0.9811367902600006	0.9635781444600002	0.9707816673600009	0.9465960586199997	0.9613858656999992	0.95474717894	0.9295932250000003	0.9791458631399999	0.9519503545800002	0.9571430446800006	0.9378770309000004	0.9708856827399999	0.9409498904400007
cmn_Hani	0.9717635960599996	0.91275155664	0.9216029030600004	0.9773161424600001	0.9221102092599992	0.9774655916999987	0.94020042994		0.9754368564800003	0.9749882779399998	0.9589100786399994	0.97530052636	0.9737937606600001	0.9751760531000006	0.97791783846	0.8982804039599998	0.94240825868	0.9771408339799994	0.8119127868000001	0.9762949238800003	0.9755300289000011	0.97842626744	0.9697981316199991	0.9345314546200001	0.9585057564600002	0.9788402428400013	0.9742835681399994	0.9760808207399996	0.8923647399800005	0.9241367268200001	0.8637719360200002	0.9753626575199991	0.921999886479999	0.9756658190399998	0.9773192811400008	0.9758832057599998	0.9727092791200008	0.9778433478199995	0.9415163593399993	0.9754405709600003	0.9752057384599995	0.9726695466399997	0.8911602946400009	0.9475530337000004	0.9219372085000009	0.9656453150800012	0.9698914888999998	0.9372467348800002	0.9743513459399996	0.97593345788	0.9372425882199993	0.9773022899399993	0.9736964308	0.9783285998600002	0.9484098952800004	0.9781741025000003
dan_Latn	0.9808012642999988	0.8942536954199997	0.9036027634800005	0.9801146439599997	0.9023420827799996	0.9856920849999999	0.9246977663400004	0.9754368564800003		0.9899831706199999	0.9546914357399999	0.9901358169199997	0.9822578817999998	0.98649999332	0.9908855850200002	0.8800183290800001	0.9266437745	0.9871813332800002	0.7743119997999997	0.9841118702200007	0.9884379032799999	0.9831947432600002	0.9693864941400003	0.9191654471399999	0.9505714073399996	0.9810540237200003	0.9823141526799987	0.9844553484199988	0.8672968578799994	0.9057008472200001	0.833314227179999	0.9897788103399998	0.9041324304199997	0.9814076688999993	0.9899863502599993	0.9883645063400003	0.9737832024600002	0.9899187801999988	0.92864152624	0.9887979827199999	0.9898703209600007	0.9788568754400003	0.8652395337199998	0.9355952439599996	0.9021445372800003	0.9618935698599996	0.9747114269999998	0.9205380647800001	0.9775630110200002	0.9861114354599998	0.9208982079999999	0.9819498147999997	0.9722062625600005	0.9849248016400008	0.9376820649199997	0.9859398019600013
deu_Latn	0.9810067446399993	0.8906131004600004	0.8989327389800001	0.9781761620799999	0.8973423741399995	0.9857096927599996	0.91956198548	0.9749882779399998	0.9899831706199999		0.951951528320001	0.9913391541400006	0.9810141012799997	0.9857073057200009	0.9914417004600004	0.8757983739399999	0.9226234422000003	0.9872974036199992	0.7662481050000001	0.9830452566400006	0.9885225157399999	0.98371455332	0.9679527723000009	0.9141169517599996	0.9469782946599989	0.98077331542	0.9815762809000003	0.9834824554399992	0.8612452149400005	0.9003294784800001	0.8268970184600007	0.9904531377199998	0.8989625886000003	0.9810620151999995	0.9902201587399986	0.988499074900001	0.9711415561800002	0.9905454149199998	0.9248399931999993	0.9893359250600008	0.9884010767800001	0.97740132314	0.8587150590400003	0.9319281290599989	0.8971179378199998	0.9589034286399994	0.9722144933399999	0.9152737677399999	0.976317614539999	0.9857516837000001	0.9165288959000001	0.9802823990200007	0.9712619781600004	0.9851233606400007	0.9327106994399995	0.9851709592200001
