	afr_Latn	arb_Arab	bak_Cyrl	bel_Cyrl	ben_Beng	bul_Cyrl	chv_Cyrl	cmn_Hani	dan_Latn	deu_Latn	ell_Grek	eng_Latn	eus_Latn	fin_Latn	fra_Latn	heb_Hebr	hin_Deva	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jpn_Jpan	kat_Geor	kaz_Cyrl	kir_Cyrl	kor_Hang	lav_Latn	lit_Latn	mal_Mlym	mar_Deva	mya_Mymr	nld_Latn	oss_Cyrl	pes_Arab	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	sah_Cyrl	spa_Latn	swe_Latn	swh_Latn	tam_Taml	tat_Cyrl	tel_Telu	tgk_Cyrl	tgl_Latn	tha_Thai	tuk_Latn	tur_Latn	tyv_Cyrl	ukr_Cyrl	urd_Arab	vie_Latn	yor_Latn	zsm_Latn
afr_Latn		0.9040276907999999	0.9210625490200006	0.9604544031000003	0.9168178305400001	0.9635279942599997	0.9374776129999994	0.950912141379999	0.9642208008799998	0.96466115076	0.9379666578799994	0.9599371816200001	0.960729957060001	0.9620261673999999	0.96421762422	0.8893063701599995	0.931878335639999	0.9625528781800003	0.8683114752600002	0.9621118976799998	0.9617366209800001	0.9576338184399997	0.9432162866200008	0.9295887830800004	0.9404561852999996	0.9573113487200008	0.9571389868799993	0.9614380800399993	0.8922171418799998	0.9190206178999993	0.8844544218999998	0.9698496017800007	0.9263296405000006	0.9569511225000006	0.9638288569999997	0.9616773691399997	0.9586671141800001	0.9631217361800011	0.9368680460400002	0.9606636659600005	0.9619248222000004	0.9613639372	0.8978619728199999	0.9363775299599993	0.9153618065200001	0.9499404389000005	0.956737112660001	0.92172888092	0.9604247171400004	0.9580380166600007	0.9308745402000003	0.9624492431799997	0.9542413759799998	0.9604311568999998	0.9398542746199997	0.9631239162800002
arb_Arab	0.9040276907999999		0.9344471695000004	0.9302640171799994	0.9386361162000004	0.9158247107600007	0.9395544577199996	0.9101490515200003	0.9016824780199991	0.897336420740001	0.9293858253200001	0.8879667201799999	0.9175689374400003	0.9082607195600003	0.9032462388199998	0.9216401630000005	0.9407608897	0.9112246925799996	0.9172189703399997	0.9182827916200003	0.9008706402799991	0.9109656958600013	0.9208887425000001	0.9345125089800004	0.9353923403000008	0.9194177180599998	0.9169689950599991	0.9190924540200003	0.9241587724999991	0.9349555708599994	0.9276236559599994	0.9002211909799989	0.9416787364000002	0.9258552066599994	0.9065690048000004	0.9026984930800009	0.9310383562600003	0.9063768435000005	0.9402271087799993	0.898642650779999	0.8979639631400003	0.9185091520600003	0.9320281274400005	0.9385868899599992	0.9354392497599999	0.9365273631000001	0.9217741219200004	0.9319761172000002	0.9281030219400003	0.9042094380200005	0.9417225443799994	0.9259954277999993	0.9416512187400002	0.9139410537399998	0.9396406092000006	0.9168876714800013
bak_Cyrl	0.9210625490200006	0.9344471695000004		0.9523166784999993	0.9607152251800002	0.9350113387800001	0.9779395697000005	0.9208651278199992	0.9171712352599999	0.9111733917600005	0.945244484	0.9009852913999992	0.9350021120200003	0.9244417354000003	0.9182102338799991	0.9237290297600002	0.9616996639600001	0.9292308403799994	0.9432498093200002	0.9327246488400008	0.9150290697199999	0.9266030347400009	0.9456880494999998	0.9777769846800006	0.9744361651799998	0.9379754545600004	0.9361661150600006	0.9366991129600002	0.9469623953599998	0.9585713019599996	0.9431556959600002	0.9151020890400009	0.9797235272599996	0.9337203461199991	0.9235680057799995	0.9153334783600008	0.9506411915400008	0.9238060622600004	0.97876572814	0.9121142215600005	0.9139415816400005	0.9381381026200011	0.9537950834799994	0.98789378278	0.9592598197000003	0.9674220496999993	0.9411455481000001	0.9524430730999996	0.9519945822199996	0.9235139348000003	0.9801230600999999	0.94439518762	0.9498553936799998	0.9276744554799997	0.9628048470800002	0.9307259070199999
bel_Cyrl	0.9604544031000003	0.9302640171799994	0.9523166784999993		0.9462663044000006	0.9782906132400006	0.9666688575600001	0.9626984934599999	0.9700557922600002	0.9679740755200008	0.9604012952800011	0.9623113149800012	0.972539995579999	0.9703361810799999	0.97135549104	0.9153000302399995	0.9572879759600001	0.9726786139999991	0.9026086798599997	0.9716512114799993	0.9685903045599994	0.96818931898	0.9621674144800014	0.9577912356399996	0.9679274997	0.97067240514	0.9785731825199994	0.9749607884799997	0.9214151249599997	0.9449224823000003	0.91311839522	0.9679756354399991	0.9582814947799999	0.9694810819200002	0.9745578662399995	0.9687362673200001	0.9755331917800003	0.9779199022600007	0.9662803747000008	0.9674151718400009	0.9678731709000008	0.9717842370600003	0.9278707243599998	0.9661161917600004	0.9450160554999993	0.9745132704400001	0.9694309362400003	0.9475947743199997	0.9748427748199994	0.9681996743399995	0.9617564227000001	0.9863330767	0.9705748305000007	0.971406473419999	0.9628605334800004	0.9716741377600006
ben_Beng	0.9168178305400001	0.9386361162000004	0.9607152251800002	0.9462663044000006		0.93079446946	0.9640229767600003	0.9186241583199997	0.9128183506999995	0.9070559809200001	0.9463768859799994	0.8952570525599993	0.9327143561200003	0.9206863416599987	0.9141530195199996	0.9257104285600004	0.9773953256399998	0.9269544919000001	0.95238113852	0.9318383834000002	0.9106480360799992	0.9253177079599999	0.9442103927600003	0.9618219546200001	0.9611656248199999	0.9371596799000006	0.9338750992200003	0.93384155508	0.96673878364	0.9734698824199999	0.9568421020399994	0.9095304532399999	0.9666693898600005	0.9338902359199999	0.9203774185399999	0.9110594625399996	0.94784252208	0.9176096065200002	0.9674751068399994	0.9072934573000007	0.9090649924000004	0.9357359568999997	0.9712411020799996	0.9645292192400002	0.9756034796399998	0.9592558108800003	0.9397120440800003	0.9603023089599997	0.9434662013200011	0.9181526758600005	0.9703227956799997	0.940316006179999	0.9513182443600009	0.92513410684	0.9590121740200004	0.9295605172599996
bul_Cyrl	0.9635279942599997	0.9158247107600007	0.9350113387800001	0.9782906132400006	0.93079446946		0.9527448579799997	0.9643490061199999	0.9761159820799999	0.9758092488199994	0.95244021134	0.9722962673200002	0.9717047502599996	0.974482427160001	0.9773109967200003	0.9034073869599999	0.94472195476	0.9758615930400005	0.8781154672199996	0.9746500745399997	0.9760715739599994	0.9720698170400003	0.9589401992999992	0.9416508006199997	0.9555281464	0.9712673824399998	0.9697340243799998	0.9743481312000004	0.9040166509999995	0.9334970575799995	0.8938708157799997	0.9740528898800003	0.9406588347600003	0.9735683152399994	0.9790318492599995	0.9761997955399994	0.9731812514400016	0.9836689339000004	0.9522666282400004	0.9751305867200002	0.9747372287	0.9713629736000002	0.9098118735600005	0.95185620058	0.92898213374	0.9669914498799996	0.9667179493599997	0.9353992908400004	0.9724738427200003	0.9722041574399997	0.9457102160999997	0.9808562198799999	0.96708946008	0.9749047951200003	0.9511778309400001	0.9752422534999997
chv_Cyrl	0.9374776129999994	0.9395544577199996	0.9779395697000005	0.9666688575600001	0.9640229767600003	0.9527448579799997		0.9387413433999998	0.9364083348399991	0.9305186070799994	0.9556946155200005	0.9220799423600003	0.9519393818999989	0.9423646249600006	0.9372460042800003	0.9287766830800005	0.9679906032599996	0.9461665026800005	0.9384951351599993	0.94923466214	0.9349688927000002	0.9434376758199999	0.955763203859999	0.974494855759999	0.9779300428399993	0.9516416327999998	0.9520169164400007	0.9532795520799995	0.9471957035999999	0.9615632646400011	0.9410953795999996	0.9336684320399999	0.9841087275199988	0.9495197246400003	0.9422666879000003	0.9352722670199994	0.9632421283399994	0.9437853004000007	0.9830994815800002	0.9319969605600001	0.9331137672200011	0.9530630557200002	0.9537897804400004	0.9824750480799996	0.9624493455399995	0.9768214271799999	0.9551361549999986	0.9574444547799998	0.9620611856000002	0.9390784698599994	0.98161697416	0.9610943737199992	0.9618992359399999	0.94485013548	0.9707259012600011	0.9474113750399995
cmn_Hani	0.950912141379999	0.9101490515200003	0.9208651278199992	0.9626984934599999	0.9186241583199997	0.9643490061199999	0.9387413433999998		0.9631121772199996	0.9641655777399998	0.9404321553600015	0.9628311208799989	0.9602905409400002	0.9611475027999999	0.9660840590600006	0.8936292448600003	0.9341635724199999	0.9631990436800002	0.8722820706600003	0.96145605202	0.96412901208	0.96597918546	0.945069210959999	0.9275332715799988	0.9405441071399993	0.9629809717199994	0.957008085580001	0.9613962942599993	0.8941009271999997	0.91902848708	0.8871953110199994	0.9631989669199998	0.9254295648999993	0.9605408703799994	0.9646826530599992	0.9648721743600003	0.9588660027400003	0.9666190910799997	0.93599004944	0.9636538928799993	0.9635823765600005	0.9580226501200003	0.8992993654600003	0.9361100823400005	0.9173521870000005	0.9492200326199995	0.9549063996000002	0.9274597778000001	0.9608462239799999	0.9620466535199992	0.9305285269799991	0.9646843054999994	0.9564750328000001	0.9658239603000003	0.9416067019400006	0.9623461439599996
dan_Latn	0.9642208008799998	0.9016824780199991	0.9171712352599999	0.9700557922600002	0.9128183506999995	0.9761159820799999	0.9364083348399991	0.9631121772199996		0.9810402132600005	0.9421186802400003	0.9784307345599993	0.97157312488	0.9748850414999995	0.9811135146399989	0.8872995075600009	0.9299729882600005	0.97566112024	0.8574831618199995	0.9731528415599994	0.9793650151199997	0.96958239606	0.9488380821999998	0.9254086196800005	0.9409888586999994	0.9670927401399998	0.9683876672199994	0.9726182098999998	0.8847408975600007	0.9145838477999993	0.8753146669399999	0.9801482294400001	0.9223204858000007	0.9689944649199996	0.9784883024200001	0.9790081996400001	0.9660096099400004	0.9795982461799997	0.93541520456	0.9786293344399997	0.9831442356	0.9677133155199995	0.8901388675799999	0.9353234351	0.9114199208800001	0.9526158130400003	0.9648954651799992	0.9215160168000001	0.9689165173199998	0.9739836493999996	0.9270162531799997	0.9736445076600002	0.9589612891399998	0.9736642532399998	0.9407332241200003	0.9738991063199997
deu_Latn	0.96466115076	0.897336420740001	0.9111733917600005	0.9679740755200008	0.9070559809200001	0.9758092488199994	0.9305186070799994	0.9641655777399998	0.9810402132600005		0.9395453902799996	0.9822086598000002	0.97085592756	0.9742457005200006	0.9830806643000002	0.8828677793199994	0.9254343805400005	0.9761480591199997	0.8491522309400004	0.9725832693600005	0.9808016704599999	0.9716699184400003	0.9473449827599999	0.9192098385799994	0.9363001682400005	0.96793364696	0.9665162215799994	0.97118510782	0.8776824651599999	0.908027990359999	0.8679724426400002	0.9826498517599997	0.9161982784400001	0.9684094222399997	0.9801328184400006	0.9806269957	0.9631901277600003	0.9821257375600003	0.9300758584400008	0.9813291799199996	0.9806641396799998	0.96619930066	0.8820662322799999	0.93002059908	0.9053942042800008	0.9482065017000006	0.9605723085200009	0.9147389106999997	0.9672399485000004	0.97496447842	0.9210679215600008	0.9724977690799983	0.9583543160399994	0.9750731362399995	0.9348518642999996	0.9738780978199993
