	amh_Ethi	asm_Beng	azj_Latn	bel_Cyrl	ben_Beng	bos_Latn	bul_Cyrl	ceb_Latn	ces_Latn	ckb_Arab	cmn_Hani	cym_Latn	dan_Latn	deu_Latn	ekk_Latn	ell_Grek	eng_Latn	fin_Latn	fra_Latn	gle_Latn	guj_Gujr	hau_Latn	heb_Hebr	hrv_Latn	hun_Latn	hye_Armn	ind_Latn	ita_Latn	jav_Latn	kaz_Cyrl	kir_Cyrl	lin_Latn	lit_Latn	ltz_Latn	mal_Mlym	mar_Deva	mlt_Latn	mon_Cyrl	mri_Latn	mya_Mymr	nep_Deva	oci_Latn	pol_Latn	por_Latn	ron_Latn	rus_Cyrl	slv_Latn	sna_Latn	snd_Arab	som_Latn	spa_Latn	srp_Cyrl	swh_Latn	tam_Taml	tha_Thai	tur_Latn	ukr_Cyrl	uzn_Latn	vie_Latn	zsm_Latn	zul_Latn
amh_Ethi		0.8881613217999993	0.89913842404	0.9046187866999997	0.8816322827599994	0.9042398866200001	0.8934960835600003	0.8894261189000003	0.8984973011999998	0.8918176743399998	0.8863549147599996	0.8798235190399999	0.8976786998	0.8976578035599989	0.9082021306599996	0.892693647179999	0.8962718673400004	0.8866416569599997	0.8920966585000005	0.8938546909199993	0.8819363624400008	0.8970722384199996	0.9029584241000006	0.9017439983800002	0.8969107088000006	0.9043672624000001	0.8884285129200009	0.90067100754	0.8940293872200006	0.8913245530000005	0.9016315143400003	0.8715823278800006	0.9047254724000012	0.8942421568599996	0.8842571978399999	0.8820236486400004	0.9033749819000009	0.8852621702399993	0.8828303721399994	0.8847417546999999	0.8939757460400002	0.8776437776599996	0.9007412739600004	0.8957151240599998	0.8971336105200005	0.8997455899600008	0.9043730702199998	0.882243953140001	0.8775626163800002	0.89017619778	0.8579947981199999	0.9065742168000007	0.8872865791800004	0.8769490544799998	0.8908318902400008	0.8749452658	0.8960014759399997	0.8901564819800006	0.8772390021600006	0.8904465108800003	0.8891072513999999
asm_Beng	0.8881613217999993		0.9034142249999998	0.9078835154600006	0.8927554341	0.8957405948600003	0.8882728746599994	0.8920080624599998	0.8982317221800005	0.8894971878800002	0.8893962643200002	0.8807257543600001	0.8906455007599996	0.8952766017800003	0.9029374295200021	0.8951366286199998	0.8968208973800007	0.8767982065400003	0.8896416943600002	0.8958320559599998	0.8951132972799989	0.9012735496399993	0.8981275679599995	0.9016032082799994	0.8866886446800005	0.90752931138	0.8961897914200004	0.8973933373600006	0.9066376639400001	0.8969725948399991	0.9005096020599997	0.8815732391600003	0.9095542307800002	0.89663569736	0.8914536702600003	0.8990735574199997	0.8968602645600006	0.8747519958999993	0.8956245580800003	0.8881821731200001	0.9063357802799992	0.8893207560000003	0.8974314010399992	0.9008197909400003	0.9034719618600003	0.8976503302800006	0.9026096771000005	0.8990887407399997	0.8889402786600004	0.9004468743399999	0.8601316079000004	0.901829139779999	0.8950307797199999	0.896759340499999	0.8998577296999998	0.8737052535000002	0.9049852676999991	0.8978356658600004	0.8970574513399991	0.9001532354999995	0.8914675867199997
azj_Latn	0.89913842404	0.9034142249999998		0.9133695024000005	0.8918075914199995	0.9098607066999999	0.8954610007399998	0.8881846494400009	0.9106405310600008	0.9041406167400008	0.8990201635599989	0.8903800712600005	0.9020011514000004	0.9060354357000004	0.9127814996799999	0.9037228369599998	0.9071554825000014	0.8928329800199996	0.9011472044800003	0.90539934162	0.8894890665799996	0.9069622479600006	0.9057332802599994	0.9139041805200006	0.9047167055399996	0.9125253587400002	0.9044633170000005	0.9061684819200007	0.9132238498999993	0.9017052649399999	0.90566328128	0.8871073534199998	0.9098959918800007	0.9063547372799994	0.8889943202799997	0.8973780230000001	0.911588918260001	0.8944718536000001	0.8965968615400007	0.8924859404200002	0.8999380110600004	0.8962254138400011	0.9089840784400003	0.9090638999199999	0.9170710347199997	0.907521879019999	0.9122932171200002	0.9062390188399995	0.8870179234399999	0.9047587183999998	0.8704297033400014	0.9144192859799996	0.9015943910799993	0.8902955328000006	0.9007122399199994	0.8884162828199998	0.9076170275199998	0.9021898270400002	0.8981479839000011	0.90753691448	0.8996745103200005
bel_Cyrl	0.9046187866999997	0.9078835154600006	0.9133695024000005		0.8948984428400013	0.9203516551999997	0.9091118344999988	0.89673136534	0.9212365649199998	0.9000051861999987	0.9053000870000008	0.8971288834999996	0.9091763184400008	0.9118195140800004	0.9246344500999994	0.9109959903199998	0.9129917495399996	0.89725188196	0.9064833138799993	0.9108230235800003	0.9011744825000005	0.9144208346999989	0.9078554185000002	0.9223342782600014	0.9029055652799989	0.9209769366	0.9055686634800009	0.9150524039599998	0.9097562334399998	0.9176833105800004	0.9168796633000003	0.8891204639599998	0.9258250052999997	0.9161915467599999	0.8928818082200006	0.9066101931199995	0.9172951639400005	0.8936753521599993	0.9056883832200003	0.8971922843799999	0.9156083479199996	0.9046942711000008	0.9184517796999997	0.9183311326599993	0.9162207704200005	0.9232422214200006	0.9218455720399995	0.9115755094599997	0.8910844445999995	0.907798876400001	0.8704044128400007	0.9178708448599999	0.9072907273200006	0.8979077783200019	0.9025668976200002	0.8894628766200002	0.9259357641600001	0.9129497640800004	0.9031382160199994	0.9066495276	0.9062171804200007
ben_Beng	0.8816322827599994	0.8927554341	0.8918075914199995	0.8948984428400013		0.8807392526800002	0.87377800528	0.8867237231800006	0.8851861863000001	0.8838588181999997	0.8767466004400002	0.8659921651599992	0.8785865666600002	0.87711309128	0.8909065664399992	0.8866011279800006	0.8844215618400006	0.8642665906799999	0.8696599350200008	0.8748246029000005	0.8936754931600002	0.8905059498199996	0.8876471804000003	0.8857553648800003	0.87934759058	0.8907508474199997	0.8882585185199999	0.8825242492799997	0.8942802811799988	0.8781515289600001	0.8863568749400013	0.8773738423600002	0.8896918926199996	0.8783070589000004	0.8803677429399992	0.8846092726600002	0.8914035494800002	0.8669937168599999	0.87431112244	0.86500172144	0.8899359166799997	0.8764005576800011	0.8814016033399998	0.8910118047000005	0.8914228290000007	0.8852464838199996	0.8882141172400004	0.8834743052400004	0.8786238568199999	0.88312573814	0.8426155483599996	0.8908987666200006	0.8823966044400002	0.8830508899400002	0.8868835290200009	0.86004070666	0.8890821697600001	0.8803607023599994	0.8781434700599998	0.89052929322	0.8784353199599999
bos_Latn	0.9042398866200001	0.8957405948600003	0.9098607066999999	0.9203516551999997	0.8807392526800002		0.9092790319599998	0.8885973975599994	0.9199172480999996	0.8955937435599999	0.9103130158600002	0.8955564999400003	0.9143813303999996	0.9170908269800012	0.9245607803199997	0.9093233845199992	0.9106482003399998	0.9066179537399994	0.9175268343399997	0.9080708607999994	0.8835747385599999	0.9057118291600003	0.9017797650600002	0.9275360616999989	0.8997898389600001	0.91653379746	0.8941506820600005	0.9184356533399997	0.9014135434000005	0.9151356498199992	0.9131935554800004	0.8743021570999997	0.9236352025199999	0.9154150666400004	0.8789917728200005	0.8976626431600002	0.9136674234600006	0.8938740771000011	0.9017277187800004	0.9027555521400011	0.9078621666200006	0.88983651322	0.9225239122199992	0.91419725426	0.913333826299999	0.9177684229600007	0.922680285879999	0.9056683046800004	0.8760751530600005	0.9022896299000004	0.8796452664800007	0.9175327088399998	0.9008520933000006	0.8851764110199999	0.89112549478	0.8951729843399996	0.9181149393799998	0.9048873273000007	0.8982176558600004	0.8977807855599995	0.9041957657399998
bul_Cyrl	0.8934960835600003	0.8882728746599994	0.8954610007399998	0.9091118344999988	0.87377800528	0.9092790319599998		0.8814770587200003	0.9072299099600001	0.8838276230799998	0.8926199888999999	0.8822483239800004	0.89762293954	0.9048354314800001	0.91190521984	0.9022675769199995	0.90050320468	0.8879657723999996	0.9014530219800005	0.89365277336	0.8789962396600001	0.8870384821599997	0.8968883097399993	0.9083012726399998	0.88500399068	0.9069608866999996	0.88324749336	0.9075532611399993	0.88726206328	0.90076728246	0.9015934381600003	0.8584118727000004	0.9160551484199997	0.9078876811800001	0.8743780259399998	0.8910308889000004	0.8955007211200005	0.8758288223399994	0.8849998577200003	0.8834735356200003	0.8997512253799999	0.8793837662999993	0.9104272000600009	0.9033570699800001	0.9052427138599994	0.9092687967199989	0.9117809952599992	0.8880921296000007	0.87019134676	0.8864205312000004	0.8638585716799995	0.9076445231599997	0.8824965245199994	0.8804811591199997	0.8818357729399999	0.8790706951599997	0.9122320171800008	0.8967859900399995	0.8818765972600007	0.8873445720000002	0.8823234637000001
ceb_Latn	0.8894261189000003	0.8920080624599998	0.8881846494400009	0.89673136534	0.8867237231800006	0.8885973975599994	0.8814770587200003		0.8882016090599991	0.8843562872199998	0.8764375134200004	0.8725159749999989	0.88229414704	0.8853273649999995	0.8961294977400004	0.8859554699999996	0.8892484003399995	0.8720830153399999	0.8789841938199994	0.8846232230199995	0.894410747859999	0.8952484308	0.8952344326200002	0.8905234592800001	0.87863636658	0.8971990860199998	0.8907009146800009	0.8914773048800012	0.89358602818	0.8901392116599997	0.8949537232200007	0.8762117022600006	0.8965297734199994	0.8834701124400001	0.8878142436600008	0.8892358354999996	0.8896266426200002	0.8628879119200006	0.8857837395999996	0.8801182369599992	0.8992494142599995	0.8812466644799993	0.8887843045599998	0.8922019574399996	0.8874469011200005	0.8895705410199999	0.8910571656399999	0.8868845578400006	0.88010777578	0.8906085204200003	0.8503015459399995	0.8942664182200004	0.8868323887200006	0.8859868920599999	0.893974475699999	0.8624987421799997	0.8943728030599998	0.8849049738199999	0.8847027151599999	0.89535679826	0.8811169901800001
ces_Latn	0.8984973011999998	0.8982317221800005	0.9106405310600008	0.9212365649199998	0.8851861863000001	0.9199172480999996	0.9072299099600001	0.8882016090599991		0.8952456949600005	0.9077963719199995	0.8966329343399992	0.9095926614999998	0.9167125883799995	0.92429518668	0.9133367127399998	0.9129095487600001	0.8988504340200003	0.9091519940800004	0.9084112146000003	0.8888794810199996	0.9031896737600005	0.9017307398600009	0.9200533738999999	0.8969951375200002	0.91500036592	0.8966092528000007	0.9178559921800001	0.9029418963000008	0.9154435713400001	0.9102673376599999	0.8753512149800002	0.9236787653200006	0.9170410469200009	0.8841491667	0.9045048183400004	0.91260153204	0.8901970193999997	0.8999196423399993	0.8967030466599996	0.9133837761599994	0.8972567161600001	0.9165628630200001	0.9156394283000003	0.9181447888799998	0.9195751134799988	0.9216407985999997	0.9077679986400002	0.8806144220600003	0.9020677338599999	0.8739453934000012	0.9107519498000004	0.9005666061200006	0.8923479124400007	0.8962260032399998	0.8888247309599997	0.9230499286399995	0.9104279186999997	0.8996484804800006	0.9015740599800002	0.8999374102800008
ckb_Arab	0.8918176743399998	0.8894971878800002	0.9041406167400008	0.9000051861999987	0.8838588181999997	0.8955937435599999	0.8838276230799998	0.8843562872199998	0.8952456949600005		0.8825753322999992	0.8799841995000001	0.89160444128	0.8879705465199995	0.8995741254200011	0.8916475561599997	0.8929272356800001	0.8768358054600008	0.88633944854	0.8916113654800003	0.8878090529799997	0.8955832244999992	0.9000285254799991	0.8974544062800002	0.8977583712600004	0.8971249364999998	0.88923063242	0.8926414519599997	0.89978752578	0.8863612544599999	0.8938360509000008	0.8772692098800003	0.8930060518999996	0.888834214120001	0.8864804181200002	0.8849780525999997	0.90148960416	0.8811362222199998	0.8829107473399992	0.8809507333599995	0.8916352120799999	0.8823638253000001	0.8932313654799996	0.8949677752799992	0.8983308410800007	0.8913130001999996	0.8961564882599995	0.8919379032600006	0.88340306032	0.8899744760399996	0.859597999619999	0.9051195129600007	0.8884823792800002	0.8795361628399998	0.8912361883600002	0.8771946414799996	0.8929672552000004	0.8828835159599995	0.8797206906999993	0.8916891544199994	0.8902751446799994
